Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-04-27,00:15,44.9,N @0.0,0.0,0.0,0,40.4,84.3,,,0.0,52.9,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,00:30,44.6,N @0.0,0.0,0.0,0,40.7,86.0,,,0.0,52.8,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,00:45,44.9,SW@1.9,5.7,0.0,0,41.2,87.0,,,0.0,52.6,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,01:00,45.1,W@5.4,8.9,0.0,0,42.0,88.6,,,0.0,52.5,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,01:15,45.1,SW@6.5,11.0,0.0,0,41.9,88.4,,,0.87,52.4,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,01:30,45.1,SW@6.1,9.9,0.0,0,41.4,86.6,,,0.02,52.3,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,01:45,44.6,SW@4.4,8.2,0.0,0,41.0,86.9,,,0.0,52.2,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,02:00,44.3,SW@1.5,6.0,0.0,0,41.0,87.8,,,0.0,52.1,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,02:15,44.2,SW@3.2,7.4,0.0,0,41.1,88.7,,,0.0,52.0,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,02:30,44.2,SW@3.1,7.4,0.0,0,41.0,88.4,,,0.0,51.9,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,02:45,44.0,SW@2.9,6.7,0.0,0,40.9,88.7,,,0.0,51.8,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,03:00,43.8,N @0.0,0.0,0.0,0,41.0,89.7,,,0.0,51.7,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,03:15,44.0,N @0.0,0.0,0.0,0,41.2,90.0,,,0.0,51.6,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,03:30,44.5,SW@2.2,8.2,0.0,0,41.5,89.1,,,0.52,51.5,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,03:45,44.5,SW@5.2,8.5,0.01,0,41.5,89.1,,,1.0,51.4,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,04:00,44.2,SW@4.2,8.9,0.0,0,41.8,91.1,,,1.0,51.3,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,04:15,44.0,SW@2.5,9.2,0.0,0,41.7,91.4,,,1.0,51.2,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,04:30,43.8,SW@4.4,7.4,0.0,0,41.4,91.2,,,1.0,51.1,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,04:45,43.6,SW@4.3,9.6,0.0,0,41.4,91.8,,,1.0,51.0,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,05:00,43.6,SW@3.3,7.4,0.0,0,41.4,91.8,,,1.0,50.9,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,05:15,43.4,SW@1.0,6.4,0.0,0,41.1,91.5,,,1.0,50.8,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,05:30,43.3,SW@3.8,7.4,0.0,0,41.3,92.6,,,1.0,50.7,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,05:45,43.6,SW@2.8,7.4,0.0,0,41.7,92.7,,,1.0,50.6,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,06:00,43.8,SW@1.5,9.2,0.0,1,41.7,92.2,,,0.69,50.5,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,06:15,44.0,SW@4.9,10.3,0.0,3,41.8,91.9,,,0.0,50.5,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,06:30,44.3,SW@4.6,9.6,0.0,16,41.9,91.4,,,0.28,50.4,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,06:45,44.4,SW@3.5,8.9,0.0,37,42.1,91.4,,,0.4,50.3,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,07:00,44.5,SW@6.1,11.4,0.0,42,42.1,91.3,,,0.0,50.2,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,07:15,44.7,SW@7.1,12.1,0.0,58,42.3,91.1,,,0.0,50.1,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
2017-04-27,07:30,44.9,SW@7.4,12.4,0.0,101,42.3,90.6,,,0.0,50.1,"Silverton*, Marion County",100053,Silverton*,2020-06-03 11:20:05.342577
