Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-08-04,00:15,48.1,40.6,75.3,0.0,S@3.6,4.9,0.0,0,62.0,61.1,20.4,30.13,47.9,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,00:30,47.8,40.3,75.0,0.0,S@3.6,4.9,0.0,0,61.9,60.9,20.4,30.13,47.6,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,00:45,48.0,39.8,73.0,0.0,S@3.6,4.9,0.0,0,61.7,60.8,20.4,30.13,47.7,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,01:00,46.9,40.0,76.9,0.0,S@3.5,4.9,0.0,0,61.6,60.6,20.4,30.13,46.6,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,01:15,47.1,39.6,75.3,0.0,S@4.0,4.6,0.0,0,61.4,60.4,20.4,30.14,46.8,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,01:30,46.3,39.5,77.2,0.0,S@3.6,4.9,0.0,0,61.3,60.3,20.4,30.14,46.1,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,01:45,45.8,39.4,78.1,0.0,S@4.0,4.9,0.0,0,61.1,60.1,20.4,30.14,45.5,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,02:00,44.7,39.4,81.4,0.0,S@3.5,4.6,0.0,0,61.0,59.9,20.5,30.14,44.5,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,02:15,44.5,39.2,81.7,0.0,S@3.6,5.7,0.0,0,60.8,59.8,20.4,30.15,44.2,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,02:30,44.6,38.9,80.4,0.0,S@3.8,4.9,0.0,0,60.7,59.6,20.6,30.15,44.3,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,02:45,43.9,38.7,81.6,0.0,S@3.2,4.2,0.0,0,60.6,59.5,20.6,30.15,43.6,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,03:00,43.5,38.7,83.2,0.0,S@3.5,4.6,0.0,0,60.4,59.3,20.6,30.16,43.1,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,03:15,43.1,38.7,84.2,0.0,S@3.9,4.9,0.0,0,60.3,59.2,20.4,30.16,42.7,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,03:30,43.2,38.4,82.9,0.0,S@4.1,4.9,0.0,0,60.1,59.0,20.4,30.16,42.9,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,03:45,42.1,38.3,86.1,0.0,S@3.8,4.9,0.0,0,60.0,58.9,20.3,30.16,41.8,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,04:00,41.8,38.2,86.8,0.0,S@3.9,4.9,0.0,0,59.9,58.8,20.3,30.17,41.4,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,04:15,41.5,38.0,87.3,0.0,S@3.5,4.9,0.0,0,59.8,58.6,20.4,30.17,41.1,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
2019-08-04,04:30,41.3,37.8,87.2,0.0,S@3.5,4.2,0.0,2,59.6,58.5,20.3,30.17,40.9,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-01-21 20:16:08.036460
