Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-08,00:15,31.8,21.7,66.4,0.0,S@NA,,0.0,0,38.8,38.8,22.1,30.18,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,00:30,31.3,21.4,67.1,0.0,S@NA,,0.0,0,38.5,38.7,22.1,30.19,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,00:45,30.5,21.2,69.1,0.0,S@NA,,0.0,0,38.4,38.6,22.1,30.2,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,01:00,31.6,21.0,64.9,0.0,S@NA,,0.0,0,38.2,38.5,22.1,30.2,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,01:15,31.1,21.1,66.6,0.0,S@NA,,0.0,0,38.0,38.4,22.1,30.21,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,01:30,30.3,21.3,69.9,0.0,S@NA,,0.0,0,37.8,38.2,22.1,30.22,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,01:45,30.7,21.0,67.5,0.0,S@NA,,0.0,0,37.6,38.1,22.1,30.22,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,02:00,29.0,21.1,73.5,0.0,S@NA,,0.0,0,37.5,38.0,22.1,30.22,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,02:15,30.1,21.1,70.0,0.0,S@NA,,0.0,0,37.3,37.9,21.8,30.23,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,02:30,29.6,20.9,71.1,0.0,S@NA,,0.0,0,37.2,37.8,21.7,30.24,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,02:45,28.9,21.0,73.7,0.0,W@NA,,0.0,0,37.1,37.7,21.7,30.25,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,03:00,28.8,20.8,73.4,0.0,S@NA,,0.0,0,36.9,37.6,21.8,30.25,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,03:15,29.0,21.1,73.7,0.0,S@NA,,0.0,0,36.8,37.6,21.9,30.26,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,03:30,28.5,20.8,74.4,0.0,S@NA,,0.0,0,36.7,37.5,21.8,30.26,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,03:45,26.9,20.5,79.2,0.0,SE@NA,,0.0,0,36.5,37.4,21.2,30.27,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,04:00,28.1,21.2,77.1,0.0,SW@NA,,0.0,0,36.4,37.3,21.8,30.28,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,04:15,27.0,20.5,78.8,0.0,S@NA,,0.0,0,36.3,37.2,21.7,30.28,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,04:30,27.6,20.6,76.8,0.0,S@NA,,0.0,0,36.2,37.1,21.7,30.29,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,04:45,26.0,20.0,80.9,0.0,S@NA,,0.0,0,36.1,37.0,21.7,30.29,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,05:00,25.9,20.0,81.5,0.0,S@NA,,0.0,0,36.0,36.9,21.7,30.3,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,05:15,25.9,20.4,82.8,0.0,S@NA,,0.0,0,35.9,36.9,21.7,30.3,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,05:30,25.6,19.8,81.6,0.0,S@NA,,0.0,0,35.8,36.8,21.7,30.3,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,05:45,26.5,20.9,82.1,0.0,SW@NA,,0.0,0,35.8,36.7,21.7,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,06:00,24.6,19.4,84.2,0.0,S@NA,,0.0,0,35.7,36.6,21.7,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,06:15,25.1,19.7,83.4,0.0,S@NA,,0.0,3,35.6,36.6,21.7,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,06:30,24.0,19.4,86.7,0.0,S@NA,,0.0,9,35.5,36.5,21.7,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,06:45,25.0,20.2,85.5,0.0,S@NA,,0.0,21,35.4,36.4,21.6,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,07:00,24.6,20.0,86.2,0.0,S@NA,,0.0,27,35.4,36.4,21.6,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,07:15,25.9,20.8,84.2,0.0,S@NA,,0.0,31,35.3,36.3,21.6,30.33,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,07:30,25.9,20.8,83.8,0.0,S@NA,,0.0,36,35.2,36.2,21.6,30.33,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,07:45,28.1,22.8,82.6,0.0,S@NA,,0.0,136,35.2,36.2,21.6,30.34,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,08:00,31.3,24.5,76.2,0.0,S@NA,,0.0,228,35.1,36.1,21.7,30.34,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,08:15,33.5,24.9,70.2,0.0,SE@NA,,0.0,267,35.0,36.1,21.7,30.35,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,08:30,36.5,24.6,61.6,0.0,SE@NA,,0.0,325,35.0,36.0,21.7,30.35,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,08:45,38.6,24.4,56.3,0.0,NE@NA,,0.0,362,34.9,35.9,21.7,30.34,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,09:00,39.9,22.9,50.2,0.0,N @NA,,0.0,403,34.8,35.9,21.7,30.34,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,09:15,41.5,22.6,46.5,0.0,NE@NA,,0.0,443,34.8,35.9,21.7,30.33,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,09:30,42.6,23.0,45.6,0.0,NE@NA,,0.0,478,34.7,35.8,21.7,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,09:45,44.8,22.8,41.6,0.0,N @NA,,0.0,513,34.7,35.8,21.8,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,10:00,47.3,22.5,37.2,0.0,N @NA,,0.0,536,34.6,35.9,21.9,30.32,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,10:15,49.1,20.3,31.6,0.0,N @NA,,0.0,582,34.6,35.9,21.8,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,10:30,51.0,19.0,27.9,0.0,N @NA,,0.0,623,34.5,36.1,21.8,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,10:45,53.0,14.5,21.4,0.0,NE@NA,,0.0,648,34.5,36.2,21.9,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,11:00,53.5,11.2,18.1,0.0,N@NA,,0.0,668,34.5,36.4,21.9,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,11:15,54.2,12.0,18.3,0.0,SE@NA,,0.0,702,34.5,36.6,21.9,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,11:30,55.6,13.2,18.3,0.0,NE@NA,,0.0,721,34.6,36.8,22.0,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,11:45,55.5,12.7,18.0,0.0,E@NA,,0.0,733,34.8,37.0,22.0,30.31,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,12:00,56.5,12.0,16.8,0.0,E@NA,,0.0,753,35.0,37.3,22.0,30.3,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,12:15,56.8,11.6,16.3,0.0,SE@NA,,0.0,762,35.4,37.6,22.0,30.29,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,12:30,57.6,10.1,14.9,0.0,S@NA,,0.0,764,35.8,37.8,22.0,30.29,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,12:45,58.0,10.6,15.0,0.0,S@NA,,0.0,777,36.4,38.1,22.0,30.29,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,13:00,59.0,8.5,13.1,0.0,E@NA,,0.0,695,37.0,38.4,22.0,30.28,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,13:15,60.2,8.5,12.6,0.0,W@NA,,0.0,649,37.7,38.7,22.0,30.27,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
2020-04-08,13:30,60.0,10.0,13.6,0.0,SE@NA,,0.0,773,38.4,39.0,22.0,30.26,"Curlew (Curlew South), Curlew, Ferry County",309001,Curlew,2020-06-01 21:29:34.840322
