Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-08-22,00:15,63.1,54.6,74.0,0.0,0,29.92,W,4.2,9.0,0.37,86.0,-718.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,00:30,62.6,54.5,74.7,0.0,0,29.92,W,4.2,8.0,0.37,86.0,-726.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,00:45,61.7,54.7,77.7,0.0,0,29.93,W,2.3,6.0,0.37,86.0,-732.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,01:00,61.0,55.0,80.5,0.0,0,29.94,W,2.2,4.1,0.37,85.8,-730.8,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,01:15,60.3,54.8,82.0,0.0,0,29.94,NW,2.6,3.8,0.37,85.8,-734.8,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,01:30,61.5,55.2,79.9,0.0,0,29.95,W,3.0,5.7,0.37,85.8,-732.1,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,01:45,62.1,55.5,78.9,0.0,0,29.96,W,2.7,5.3,0.37,85.6,-736.2,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,02:00,61.7,54.9,78.4,0.0,0,29.96,W,2.5,4.2,0.37,85.6,-735.7,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,02:15,60.9,54.2,78.6,0.0,0,29.96,W,1.9,3.2,0.37,85.5,-739.3,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,02:30,60.1,53.7,79.3,0.0,0,29.97,W,1.9,3.5,0.37,85.5,-747.3,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,02:45,60.9,53.3,75.9,0.0,0,29.97,W,2.0,5.4,0.37,85.4,-741.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,03:00,61.8,52.9,72.5,0.0,0,29.97,SW,2.2,4.9,0.37,85.1,-748.7,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,03:15,63.8,51.1,63.3,0.0,0,29.97,SW,4.5,12.3,0.37,85.1,-756.1,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,03:30,63.8,49.5,59.6,0.0,0,29.97,SW,4.6,9.8,0.37,84.9,-764.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,03:45,62.4,48.3,59.9,0.0,0,29.97,W,5.2,9.7,0.37,84.9,-766.5,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,04:00,62.2,48.6,60.9,0.0,0,29.98,SW,4.4,10.1,0.37,84.8,-768.1,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,04:15,60.3,49.0,66.3,0.0,0,29.98,W,3.2,8.7,0.37,84.7,-771.8,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,04:30,59.7,48.7,66.9,0.0,0,29.99,SW,2.4,5.7,0.37,84.6,-788.3,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,04:45,57.6,48.6,71.8,0.0,0,29.99,SW,3.0,4.9,0.37,84.6,-792.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,05:00,58.0,48.1,69.6,0.0,1,30.0,SW,3.7,8.2,0.37,84.4,-804.4,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,05:15,56.3,48.1,74.0,0.0,9,30.0,SW,2.3,3.7,0.37,84.4,-824.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,05:30,57.1,48.2,72.1,0.0,28,30.01,W,2.2,4.1,0.37,84.2,-849.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,05:45,56.4,48.5,74.9,0.0,28,30.01,SW,1.5,2.1,0.37,84.2,-837.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,06:00,57.2,49.3,74.8,0.0,27,30.01,NW,1.6,3.4,0.37,84.0,-882.3,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,06:15,59.5,50.8,72.8,0.0,92,30.02,W,2.1,3.7,0.37,84.0,-887.4,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,06:30,60.5,51.9,73.3,0.0,179,30.02,SW,2.2,4.6,0.36,83.8,-909.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,06:45,62.5,52.2,68.8,0.0,221,30.02,S,2.0,3.4,0.36,83.8,-911.8,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,07:00,63.6,51.8,65.4,0.0,267,30.02,SW,2.3,4.8,0.36,83.7,-920.9,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,07:15,66.3,51.9,59.8,0.0,315,30.02,W,4.5,10.4,0.36,83.6,-949.5,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,07:30,66.6,50.3,55.6,0.0,362,30.02,W,5.6,9.3,0.36,83.5,-960.1,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,07:45,67.0,50.1,54.6,0.0,405,30.02,W,5.7,11.8,0.36,83.3,-960.7,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,08:00,68.4,49.6,51.0,0.0,452,30.03,W,5.4,9.2,0.36,83.3,-977.0,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,08:15,69.6,49.5,48.8,0.0,510,30.03,W,5.3,9.4,0.36,83.1,-985.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,08:30,70.1,49.2,47.4,0.0,522,30.03,NW,4.5,8.4,0.36,83.1,-995.6,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
2020-08-22,08:45,70.8,48.5,45.1,0.0,587,30.03,W,4.3,8.1,0.36,82.9,-1002.3,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-14 04:42:52.871953
