Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2009-03-04,23:15,46.7,SW@11.2,20.0,0.0,0,27.1,46.2,,,0.0,43.5,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-04,23:30,46.1,SW@8.7,15.3,0.0,0,27.8,48.7,,,0.0,43.5,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-04,23:45,45.0,SW@9.9,17.5,0.0,0,28.9,52.9,,,0.0,43.4,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-04,24:00,44.4,SW@10.3,17.5,0.0,0,29.3,55.1,,,0.0,43.4,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,00:15,44.5,SW@9.2,16.4,0.0,0,29.0,54.3,,,0.0,43.4,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,00:30,44.9,SW@7.9,13.9,0.0,0,28.9,53.3,,,0.0,43.3,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,00:45,45.3,SW@8.1,16.0,0.0,0,28.7,52.1,,,0.0,43.3,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,01:00,45.7,SW@6.0,16.4,0.0,0,28.2,50.2,,,0.0,43.3,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,01:15,45.6,W@5.3,13.5,0.0,0,28.2,50.4,,,0.0,43.2,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,01:30,45.3,W@4.4,9.9,0.0,0,28.5,51.6,,,0.0,43.2,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,01:45,45.0,W@5.2,11.4,0.0,0,28.6,52.5,,,0.0,43.2,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,02:00,43.3,SW@1.7,4.2,0.0,0,29.3,57.5,,,0.0,43.1,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,02:15,42.4,SE@1.2,3.1,0.0,0,29.6,60.2,,,0.0,43.1,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,02:30,41.8,S@2.1,3.9,0.0,0,29.6,61.8,,,0.0,43.1,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,02:45,39.2,S@2.8,4.9,0.0,0,30.1,69.6,,,0.0,43.0,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,03:00,39.5,SE@1.3,3.5,0.0,0,30.1,68.7,,,0.0,43.0,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,03:15,39.1,S@2.1,4.9,0.0,0,30.2,70.1,,,0.0,43.0,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,03:30,38.8,S@2.4,4.9,0.0,0,30.5,71.9,,,0.0,42.9,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,03:45,39.1,S@3.2,5.3,0.0,0,30.9,72.0,,,0.0,42.9,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,04:00,38.9,S@2.5,3.9,0.0,0,30.9,72.8,,,0.0,42.8,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,04:15,39.3,SW@2.8,4.9,0.0,0,30.9,71.6,,,0.0,42.8,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,04:30,39.6,W@4.5,7.4,0.0,0,32.3,75.1,,,0.0,42.8,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,04:45,38.9,W@5.9,9.2,0.0,0,33.2,79.8,,,0.0,42.7,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,05:00,38.6,NW@6.9,11.0,0.0,0,33.8,82.5,,,0.0,42.7,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,05:15,38.5,NW@5.6,10.7,0.0,0,33.9,83.4,,,0.0,42.6,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
2009-03-05,05:30,38.3,NW@4.7,8.2,0.0,0,34.0,84.5,,,0.0,42.6,"Malaga, Chelan County",330167,Malaga,2020-06-01 07:30:00.545421
