Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-31,00:15,27.1,S@3.7,5.3,0.0,0,12.1,54.5,,,0.0,42.2,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,00:30,27.2,S@3.5,4.9,0.0,0,11.9,53.9,,,0.0,42.1,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,00:45,27.3,S@3.0,4.6,0.0,0,12.0,53.7,,,0.0,42.1,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,01:00,27.8,SW@3.4,4.6,0.0,0,12.0,52.5,,,0.0,42.0,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,01:15,27.8,S@3.3,4.2,0.0,0,12.3,53.1,,,0.0,42.0,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,01:30,26.8,S@4.5,5.7,0.0,0,12.3,55.7,,,0.0,41.9,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,01:45,27.3,S@3.1,4.9,0.0,0,12.1,53.9,,,0.0,41.9,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,02:00,28.2,E@1.9,4.2,0.0,0,11.8,51.2,,,0.0,41.8,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,02:15,26.2,S@3.5,4.6,0.0,0,12.4,57.7,,,0.0,41.7,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,02:30,26.4,S@3.6,4.6,0.0,0,12.5,57.3,,,0.0,41.7,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
2019-10-31,02:45,26.2,S@2.9,4.2,0.0,0,12.9,58.9,,,0.0,41.6,"Malaga, Chelan County",330167,Malaga,2020-06-01 13:09:07.146042
