Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, UVB, 2<sup>nd</sup> Air Temp °F, PRECIP_HEATED,Location,Station ID,Station Name,Download Timestamp
2020-01-07,00:15,51.9,40.2,64.1,0.0,SW@14.9,24.3,0.0,0,42.5,0.55,51.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,00:30,52.4,40.3,63.1,0.0,SW@14.6,22.5,0.0,0,42.5,0.55,52.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,00:45,52.4,40.0,62.5,0.0,SW@12.1,20.7,0.0,0,42.6,0.55,52.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,01:00,52.4,40.0,62.5,0.0,SW@13.8,20.7,0.0,0,42.6,0.55,52.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,01:15,52.2,39.8,62.6,0.0,SW@12.6,20.7,0.0,0,42.6,0.54,52.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,01:30,52.3,39.9,62.5,0.0,SW@13.2,20.7,0.0,0,42.6,0.55,52.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,01:45,51.5,39.5,63.4,0.0,SW@11.9,18.9,0.0,0,42.6,0.54,51.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,02:00,51.8,39.2,62.1,0.0,S@14.5,24.3,0.0,0,42.6,0.55,51.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,02:15,51.4,38.8,62.1,0.0,SW@12.3,22.5,0.0,0,42.6,0.54,51.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
2020-01-07,02:30,51.8,39.3,62.1,0.0,SW@12.4,26.0,0.0,0,42.7,0.54,51.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:19.766468
