Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, UVB, 2<sup>nd</sup> Air Temp °F, PRECIP_HEATED,Location,Station ID,Station Name,Download Timestamp
2019-09-27,00:15,51.6,38.3,60.3,0.0,NE@3.6,6.4,0.0,0,68.7,0.56,51.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,00:30,52.2,38.4,59.0,0.0,N@1.2,4.6,0.0,0,68.6,0.57,52.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,00:45,51.8,37.9,58.8,0.0,NE@2.8,6.4,0.0,0,68.5,0.57,51.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,01:00,49.9,38.0,63.5,0.0,N@3.5,6.4,0.0,0,68.4,0.58,49.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,01:15,49.4,38.0,64.5,0.0,N @4.2,6.4,0.0,0,68.4,0.57,49.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,01:30,49.8,38.5,64.9,0.0,N@3.9,6.4,0.0,0,68.3,0.58,49.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,01:45,49.9,38.5,64.6,0.0,N @4.5,6.4,0.0,0,68.2,0.58,49.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,02:00,49.8,38.5,65.0,0.0,N@3.2,6.4,0.0,0,68.2,0.57,49.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,02:15,49.0,38.3,66.3,0.0,N @4.9,8.2,0.0,0,68.1,0.57,48.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,02:30,48.2,38.1,67.7,0.0,NW@3.7,9.9,0.0,0,68.0,0.57,48.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,02:45,48.5,38.5,68.2,0.0,N @4.3,6.4,0.0,0,67.9,0.57,48.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,03:00,48.5,38.2,67.1,0.0,N @4.3,6.4,0.0,0,67.8,0.57,48.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,03:15,47.4,37.8,69.2,0.0,N @4.5,6.4,0.0,0,67.8,0.57,47.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,03:30,47.4,38.1,69.9,0.0,N @5.2,8.2,0.0,0,67.7,0.57,47.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,03:45,47.4,38.3,70.6,0.0,N@3.7,6.4,0.0,0,67.6,0.56,47.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,04:00,46.6,37.7,71.0,0.0,N @2.0,6.4,0.0,0,67.5,0.57,46.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,04:15,46.9,37.5,69.5,0.0,N@4.2,6.4,0.0,0,67.4,0.58,46.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,04:30,46.2,37.6,71.7,0.0,N@4.2,6.4,0.0,0,67.4,0.57,45.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
2019-09-27,04:45,46.7,38.7,73.7,0.0,N@2.9,6.4,0.0,0,67.3,0.56,46.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:51:09.268245
