Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, UVB, 2<sup>nd</sup> Air Temp °F, PRECIP_HEATED,Location,Station ID,Station Name,Download Timestamp
2019-08-28,00:15,58.2,45.7,63.1,0.0,N@3.7,6.4,0.0,0,77.6,0.55,57.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,00:30,56.9,45.2,64.8,0.0,N@3.8,6.4,0.0,0,77.5,0.55,56.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,00:45,56.8,45.0,64.5,0.0,N@3.5,6.4,0.0,0,77.4,0.55,56.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,01:00,56.5,44.9,64.8,0.0,N@4.1,6.4,0.0,0,77.3,0.55,56.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,01:15,56.5,44.8,64.8,0.0,N @4.1,6.4,0.0,0,77.2,0.55,56.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,01:30,57.5,45.4,63.9,0.0,N@3.4,4.6,0.0,0,77.2,0.55,57.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,01:45,57.3,45.2,63.9,0.0,N@3.5,4.6,0.0,0,77.1,0.55,56.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,02:00,56.6,45.1,65.3,0.0,N@1.2,2.8,0.0,0,77.0,0.54,56.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,02:15,56.1,45.3,67.2,0.0,N@2.4,4.6,0.0,0,76.9,0.54,55.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,02:30,56.4,46.0,67.8,0.0,N@3.8,6.4,0.0,0,76.8,0.54,56.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,02:45,57.4,45.8,65.0,0.0,N@4.0,6.4,0.0,0,76.7,0.55,57.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,03:00,56.5,45.3,65.8,0.0,N@4.5,8.2,0.0,0,76.7,0.55,56.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,03:15,55.2,44.4,66.8,0.0,N@2.8,6.4,0.0,0,76.5,0.54,55.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,03:30,55.3,45.0,68.3,0.0,N@4.5,6.4,0.0,0,76.4,0.55,55.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,03:45,55.6,45.1,67.6,0.0,N @4.8,6.4,0.0,0,76.3,0.55,55.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,04:00,55.1,44.7,67.8,0.0,N @3.2,6.4,0.0,0,76.3,0.54,54.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,04:15,53.9,44.6,70.4,0.0,N @2.0,4.6,0.0,0,76.2,0.53,53.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,04:30,52.8,44.8,73.9,0.0,N@1.8,6.4,0.0,0,76.1,0.51,52.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,04:45,52.4,44.8,75.1,0.0,N@4.6,6.4,0.0,0,76.0,0.53,52.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,05:00,52.4,44.4,74.0,0.0,NW@3.1,6.4,0.0,0,75.9,0.53,52.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,05:15,50.6,44.0,77.8,0.0,NW@1.0,4.6,0.0,3,75.8,0.49,50.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,05:30,51.0,44.3,77.7,0.0,N@4.3,6.4,0.0,10,75.7,0.53,50.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,05:45,51.9,44.6,75.9,0.0,N@1.8,4.6,0.0,18,75.6,0.51,51.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,06:00,52.2,45.3,77.1,0.0,NW@3.1,4.6,0.0,37,75.6,0.52,52.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
2019-08-28,06:15,55.0,46.5,73.0,0.0,N@3.5,4.6,0.0,106,75.5,0.55,54.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:30.305376
