Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, UVB, 2<sup>nd</sup> Air Temp °F, PRECIP_HEATED,Location,Station ID,Station Name,Download Timestamp
2019-09-03,00:15,63.7,51.2,63.6,0.0,NW@2.1,4.6,0.0,0,78.9,0.53,63.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,00:30,62.9,51.3,65.6,0.0,NW@1.6,4.6,0.0,0,78.8,0.53,62.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,00:45,62.6,51.1,66.0,0.0,N@2.4,6.4,0.0,0,78.7,0.53,62.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,01:00,63.6,51.0,63.4,0.0,N@3.6,6.4,0.0,0,78.7,0.54,63.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,01:15,60.9,51.1,69.8,0.0,E@2.3,6.4,0.0,0,78.6,0.51,60.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,01:30,60.0,51.7,73.9,0.0,NW@1.6,4.6,0.0,0,78.5,0.49,60.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,01:45,60.6,51.7,72.5,0.0,NW@3.0,4.6,0.0,0,78.4,0.51,60.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,02:00,60.2,51.7,73.5,0.0,N@2.8,4.6,0.0,0,78.3,0.5,59.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,02:15,60.3,51.9,73.7,0.0,N@3.1,4.6,0.0,0,78.3,0.51,60.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,02:30,60.7,51.9,72.6,0.0,N@0.7,4.6,0.0,0,78.2,0.5,60.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,02:45,60.0,51.8,74.3,0.0,N @0.3,2.8,0.0,0,78.1,0.46,59.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,03:00,59.5,52.4,77.3,0.0,NW@0.2,2.8,0.09,0,78.0,0.35,59.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,03:15,59.2,52.2,77.5,0.0,N@3.1,4.6,0.02,0,78.0,0.45,59.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,03:30,58.9,51.8,77.3,0.0,N @4.0,6.4,0.0,0,77.9,0.47,58.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,03:45,57.9,51.5,79.2,0.0,N@3.4,6.4,0.03,0,77.8,0.43,57.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,04:00,56.8,51.2,81.6,0.0,NW@3.1,4.6,0.08,0,77.7,0.4,56.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,04:15,56.6,51.3,82.4,0.0,NW@0.5,4.6,0.16,0,77.6,0.39,56.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,04:30,56.6,51.2,81.8,0.0,NE@2.1,4.6,0.13,0,77.5,0.46,56.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,04:45,56.5,51.3,82.6,0.0,N@1.6,4.6,0.14,0,77.5,0.46,56.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,05:00,56.7,51.2,81.7,0.0,N@3.0,4.6,0.08,0,77.4,0.47,56.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,05:15,56.4,51.1,82.2,0.0,N@3.4,4.6,0.08,1,77.3,0.45,56.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,05:30,56.3,51.3,83.1,0.0,N@1.4,4.6,0.13,5,77.2,0.43,56.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,05:45,56.7,51.4,82.2,0.0,N@4.1,6.4,0.06,13,77.1,0.47,56.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,06:00,57.0,51.3,81.3,0.0,N@3.8,6.4,0.0,19,77.1,0.46,56.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,06:15,58.2,51.8,79.1,0.0,N@3.8,4.6,0.0,48,77.0,0.49,58.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,06:30,59.5,52.1,76.4,0.0,N@4.3,6.4,0.0,54,76.9,0.51,59.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,06:45,60.1,52.3,75.4,0.0,N@4.3,6.4,0.0,103,76.9,0.51,60.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,07:00,63.3,53.9,71.2,0.0,N @3.3,4.6,0.0,196,76.8,0.53,63.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,07:15,67.0,54.1,63.2,0.0,S@1.6,4.6,0.0,240,76.7,0.54,66.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,07:30,69.1,53.7,57.9,0.0,W@2.1,6.4,0.0,286,76.7,0.54,68.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,07:45,69.3,53.9,58.1,0.0,SW@3.0,4.6,0.0,331,76.6,0.53,69.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,08:00,70.6,55.0,57.6,0.0,W@4.2,8.2,0.0,375,76.5,0.52,70.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,08:15,72.0,52.7,50.6,0.0,W@5.0,8.2,0.0,411,76.5,0.52,71.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,08:30,72.4,52.3,49.1,0.0,W@4.9,8.2,0.0,439,76.4,0.51,72.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,08:45,73.5,53.2,48.9,0.0,W@4.1,8.2,0.0,485,76.4,0.51,73.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,09:00,74.5,53.4,47.7,0.0,W@3.5,8.2,0.0,395,76.3,0.5,74.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,09:15,75.9,53.0,44.9,0.0,W@3.4,8.2,0.0,0,76.3,0.5,75.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,09:30,76.2,52.5,43.6,0.0,W@4.1,8.2,0.0,0,76.3,0.5,75.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,09:45,77.0,53.2,43.5,0.0,W@2.9,6.4,0.0,23,76.3,0.49,76.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,10:00,78.3,53.6,42.3,0.0,W@3.6,9.9,0.0,655,76.3,0.49,77.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,10:15,79.1,52.8,40.1,0.0,W@3.9,8.2,0.0,726,76.3,0.48,78.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,10:30,79.0,52.0,39.1,0.0,W@4.1,8.2,0.0,451,76.3,0.48,78.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,10:45,79.3,52.6,39.5,0.0,W@4.0,8.2,0.0,148,76.4,0.48,79.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,11:00,79.8,52.4,38.7,0.0,W@3.3,8.2,0.0,0,76.5,0.48,79.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,11:15,79.9,54.0,40.8,0.0,W@3.5,8.2,0.0,0,76.5,0.48,79.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
2019-09-03,11:30,80.8,53.1,38.4,0.0,W@5.0,8.2,0.0,549,76.6,0.48,80.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:50:38.125098
