Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, UVB, 2<sup>nd</sup> Air Temp °F, PRECIP_HEATED,Location,Station ID,Station Name,Download Timestamp
2020-01-21,00:15,30.1,29.5,99.5,0.0,SW@0.9,4.6,0.94,0,36.9,1.82,29.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,00:30,28.8,28.1,99.5,0.0,NW@2.2,4.6,0.79,0,36.9,1.78,28.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,00:45,29.1,28.4,99.5,0.0,N@1.8,4.6,0.19,0,36.9,0.94,28.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,01:00,28.8,28.1,99.5,0.0,N @2.3,4.6,0.18,0,36.8,0.93,28.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,01:15,29.1,28.4,99.5,0.0,N@2.2,4.6,0.17,0,36.8,0.97,28.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,01:30,29.2,28.6,99.5,0.0,N@3.0,4.6,0.19,0,36.8,0.98,28.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,01:45,29.4,28.8,99.5,0.0,N @3.2,4.6,0.2,0,36.7,1.03,29.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,02:00,29.4,28.8,99.5,0.0,N@1.2,4.6,0.15,0,36.7,0.99,29.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,02:15,27.4,26.4,99.5,0.0,NE@1.2,4.6,0.1,0,36.7,0.87,27.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,02:30,28.4,27.6,99.5,0.0,N @2.1,4.6,0.15,0,36.7,0.96,28.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,02:45,28.3,27.6,99.5,0.0,NW@0.5,2.8,0.16,0,36.6,0.97,27.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,03:00,28.6,27.8,99.5,0.0,NW@1.7,2.8,0.2,0,36.6,1.06,28.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,03:15,28.6,27.9,99.5,0.0,NW@2.6,4.6,0.23,0,36.6,1.08,28.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,03:30,28.8,28.1,99.5,0.0,N @1.8,4.6,0.24,0,36.5,1.11,28.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,03:45,28.9,28.3,99.5,0.0,N @1.4,4.6,0.26,0,36.5,1.15,28.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,04:00,28.5,27.7,99.5,0.0,N@1.2,4.6,0.2,0,36.5,1.11,28.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,04:15,28.1,27.3,99.5,0.0,W@1.4,4.6,0.17,0,36.5,1.08,27.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,04:30,28.3,27.5,99.5,0.0,SW@3.8,6.4,0.21,0,36.4,1.17,28.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,04:45,28.5,27.8,99.5,0.0,SW@3.3,4.6,0.23,0,36.4,1.21,28.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,05:00,28.3,27.6,99.5,0.0,SW@3.6,6.4,0.21,0,36.4,1.19,28.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,05:15,27.9,27.1,99.5,0.0,S@2.5,4.6,0.19,0,36.4,1.13,27.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,05:30,28.1,27.3,99.5,0.0,W@1.7,4.6,0.19,0,36.3,1.11,27.9,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,05:45,28.5,27.8,99.5,0.0,NW@2.8,8.2,0.43,0,36.3,1.32,28.3,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,06:00,29.9,29.3,99.5,0.01,E@5.6,13.5,1.0,0,36.3,3.26,29.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,06:15,30.2,29.7,99.5,0.0,W@2.0,4.6,0.92,0,36.3,2.42,30.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,06:30,30.8,30.4,99.5,0.0,NW@1.9,4.6,0.71,0,36.2,2.21,30.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,06:45,31.4,31.1,99.5,0.0,N @4.3,6.4,0.75,0,36.2,2.55,31.2,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,07:00,31.7,31.4,99.5,0.0,NE@2.1,4.6,0.8,0,36.2,2.96,31.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,07:15,31.6,31.3,99.5,0.0,E@3.6,8.2,0.93,0,36.2,4.26,31.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,07:30,31.3,30.9,99.5,0.0,SE@3.2,6.4,0.95,0,36.1,4.06,31.0,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,07:45,31.3,31.0,99.5,0.0,W@4.9,9.9,0.76,1,36.1,3.07,31.1,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,08:00,32.0,31.8,99.5,0.0,SW@7.0,11.7,0.93,1,36.1,4.37,31.8,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,08:15,31.7,31.5,99.5,0.0,W@6.7,11.7,0.93,4,36.1,4.17,31.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,08:30,31.8,31.6,99.5,0.0,SW@4.5,8.2,0.94,6,36.1,4.13,31.7,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,08:45,31.6,31.3,99.5,0.0,E@3.4,6.4,0.93,9,36.1,3.75,31.4,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,09:00,31.7,31.5,99.5,0.0,E@4.9,8.2,0.93,16,36.0,3.62,31.5,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
2020-01-21,09:15,31.9,31.6,99.5,0.0,E@2.1,4.6,0.97,27,36.0,4.05,31.6,0,"Prosser.NE (WSU Hamilton), Prosser, Benton County",110029,Hamilton,2020-01-21 18:53:39.638021
