Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-23,00:15,54.8,54.7,99.5,0.0,S@3.2,5.7,0.6,0,66.3,54.7,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,00:30,54.3,54.2,99.5,0.0,S@3.5,5.7,0.63,0,66.2,54.2,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,00:45,53.8,53.7,99.5,0.0,S@3.3,5.3,0.63,0,66.1,53.6,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,01:00,53.4,53.2,99.5,0.0,S@3.8,4.9,0.66,0,66.1,53.2,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,01:15,53.9,53.8,99.5,0.0,SE@2.5,4.2,0.67,0,66.0,53.9,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,01:30,53.5,53.3,99.5,0.0,S@2.9,4.6,0.67,0,65.9,53.4,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,01:45,53.4,53.3,99.5,0.0,S@3.1,5.3,0.68,0,65.9,53.3,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,02:00,53.6,53.4,99.4,0.0,SE@2.4,4.6,0.68,0,65.8,53.4,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,02:15,53.6,53.5,99.5,0.0,S@4.5,7.4,0.61,0,65.7,53.5,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,02:30,53.2,53.1,99.5,0.0,S@1.8,4.2,0.65,0,65.6,53.0,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,02:45,53.0,52.9,99.5,0.0,S@2.0,3.5,0.69,0,65.6,52.8,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,03:00,52.8,52.6,99.5,0.0,S@4.0,5.7,0.62,0,65.5,52.6,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,03:15,53.0,52.9,99.5,0.0,SW@1.4,3.1,0.62,0,65.4,52.9,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,03:30,52.3,52.2,99.5,0.0,SE@2.6,4.9,0.68,0,65.3,52.2,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,03:45,52.1,51.9,99.2,0.0,SE@2.6,6.4,0.62,0,65.3,51.8,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,04:00,51.7,51.5,99.4,0.0,S@3.3,7.4,0.63,0,65.2,51.5,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
2019-09-23,04:15,53.6,52.7,96.7,0.0,W@4.5,7.1,0.45,0,65.1,53.6,"Malaga, Chelan County",330167,Malaga,2020-01-21 17:33:27.361340
