Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2019-04-12,00:15,45.2,45.2,45.1,99.4,0.92,S@2.4,3.9,47.9,49.2,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,00:30,45.3,45.3,45.2,99.4,0.91,S@2.7,4.2,47.8,49.1,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,00:45,45.4,45.4,45.3,99.4,0.9,SW@2.8,4.6,47.6,49.1,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,01:00,45.2,45.2,45.1,99.4,0.9,SW@2.8,3.9,47.5,49.1,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,01:15,45.3,45.2,45.1,99.4,0.89,SW@2.5,3.9,47.4,49.0,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,01:30,44.9,44.8,44.8,99.4,0.88,W@2.2,3.5,47.3,49.0,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,01:45,44.8,44.8,44.6,99.4,0.88,SW@3.2,4.9,47.2,49.0,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,02:00,45.1,45.1,45.0,99.4,0.89,SW@3.3,5.3,47.2,48.9,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,02:15,44.7,44.6,44.5,99.4,0.88,SW@3.1,5.3,47.0,48.9,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,02:30,43.7,43.7,43.6,99.4,0.88,NW@3.6,5.7,46.8,48.9,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,02:45,43.6,43.5,43.4,99.4,0.87,NW@2.7,3.5,46.7,48.8,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,03:00,43.6,43.6,43.5,99.4,0.87,NW@2.0,3.1,46.5,48.8,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,03:15,42.7,42.5,42.5,99.4,0.88,NW@2.7,4.6,46.3,48.7,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,03:30,42.8,42.7,42.6,99.4,0.88,NW@4.3,6.4,46.0,48.7,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,03:45,43.0,43.0,42.9,99.4,0.87,NW@5.1,6.7,45.7,48.7,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,04:00,43.3,43.3,43.2,99.4,0.86,NW@5.9,8.5,45.5,48.6,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,04:15,43.6,43.6,43.5,99.4,0.86,NW@5.5,7.8,45.4,48.6,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,04:30,43.6,43.5,43.4,99.5,0.93,NW@5.3,7.8,45.4,48.5,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,04:45,43.2,43.2,43.1,99.5,0.93,N@4.8,7.1,45.3,48.5,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,05:00,42.7,42.6,42.6,99.5,0.93,N@4.5,6.4,45.2,48.5,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,05:15,43.0,42.9,42.8,99.5,0.92,N@3.6,5.7,45.1,48.4,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,05:30,43.1,43.0,43.0,99.5,0.92,NW@3.8,4.9,45.1,48.4,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,05:45,43.1,43.0,43.0,99.5,0.92,N@4.3,6.4,45.1,48.3,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,06:00,42.9,42.9,42.8,99.5,0.92,N@4.9,7.1,45.0,48.3,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,06:15,42.7,42.6,42.6,99.5,0.92,N@5.0,6.4,45.0,48.2,0.0,0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
2019-04-12,06:30,42.3,42.3,42.2,99.5,0.91,N@4.8,6.7,44.9,48.2,0.0,3,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2019-06-25 04:14:55.093119
