Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-04-12,00:15,43.2,43.2,43.0,99.3,0.9,SW@3.0,4.9,47.3,49.8,0.01,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,00:30,43.1,42.9,42.9,99.3,0.9,SW@4.3,7.8,47.2,49.8,0.01,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,00:45,42.9,42.7,42.7,99.3,0.88,SW@4.6,6.7,47.0,49.7,0.02,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,01:00,42.7,42.6,42.6,99.3,0.86,SW@3.5,6.4,46.8,49.7,0.03,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,01:15,42.5,42.4,42.3,99.4,0.86,W@5.0,8.5,46.6,49.6,0.03,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,01:30,41.4,41.8,41.3,99.4,0.85,SW@5.6,11.0,46.4,49.6,0.02,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,01:45,41.4,41.7,41.3,99.3,0.87,S@3.5,6.7,46.2,49.6,0.01,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,02:00,41.4,41.5,41.2,99.2,0.88,S@4.2,7.4,46.0,49.5,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,02:15,41.0,41.0,40.1,96.7,0.88,SW@3.2,6.0,45.8,49.5,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,02:30,40.7,40.6,40.3,98.3,0.88,W@4.3,9.2,45.6,49.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,02:45,40.8,40.7,40.6,99.3,0.89,W@7.4,11.4,45.4,49.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,03:00,40.7,40.6,40.6,99.3,0.9,W@7.0,11.4,45.2,49.3,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,03:15,41.3,41.2,41.2,99.3,0.9,W@5.2,7.4,45.1,49.3,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,03:30,41.1,41.3,41.0,99.3,0.89,W@4.7,8.5,45.0,49.2,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,03:45,39.9,39.9,38.8,96.1,0.88,W@9.2,16.0,44.8,49.2,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,04:00,39.3,39.3,36.2,88.6,0.85,W@11.5,16.7,44.6,49.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,04:15,38.8,38.8,34.0,82.7,0.66,W@12.7,19.2,44.2,49.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,04:30,39.0,39.0,32.9,78.4,0.1,W@12.1,19.2,43.8,49.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,04:45,39.3,39.3,31.9,74.6,0.0,W@14.0,21.8,43.5,49.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,05:00,39.4,39.4,31.4,72.7,0.0,W@13.0,20.0,43.1,48.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,05:15,39.6,39.6,30.9,70.7,0.0,W@14.0,22.5,42.8,48.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,05:30,39.9,39.9,30.2,68.1,0.0,W@11.9,16.7,42.5,48.8,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,05:45,40.0,40.0,29.6,66.0,0.0,W@9.3,16.0,42.3,48.8,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,06:00,40.4,40.4,29.0,63.5,0.0,W@11.2,16.0,42.0,48.7,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,06:15,40.5,40.6,28.9,62.8,0.0,W@11.5,18.2,41.8,48.6,0.0,0,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,06:30,40.6,40.6,28.9,62.8,0.0,W@11.5,17.8,41.6,48.6,0.0,3,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,06:45,41.1,41.1,28.8,61.3,0.0,W@12.1,20.0,41.4,48.5,0.0,15,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,07:00,41.1,41.1,29.2,62.2,0.0,W@11.5,17.5,41.3,48.4,0.0,25,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,07:15,41.7,41.7,29.0,60.3,0.0,W@12.8,19.6,41.2,48.4,0.0,40,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,07:30,42.2,42.1,28.8,58.9,0.0,W@13.9,21.8,41.2,48.3,0.0,63,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,07:45,42.2,42.1,29.4,60.1,0.0,W@11.9,20.3,41.2,48.2,0.0,90,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,08:00,42.6,42.6,29.4,59.2,0.0,W@14.6,23.2,41.3,48.2,0.0,115,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,08:15,43.1,43.0,29.5,58.5,0.0,W@13.8,21.8,41.4,48.1,0.0,166,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,08:30,43.6,43.5,29.6,57.4,0.0,W@13.2,19.2,41.7,48.0,0.0,230,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,08:45,43.5,43.4,29.8,58.2,0.0,W@12.3,21.4,42.0,47.9,0.0,216,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,09:00,44.1,43.9,29.3,55.9,0.0,W@13.2,21.8,42.1,47.8,0.0,320,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,09:15,45.4,45.1,29.4,53.3,0.0,W@13.0,21.4,42.2,47.8,0.0,429,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,09:30,45.2,45.0,27.6,49.9,0.0,W@14.5,25.0,42.3,47.7,0.0,342,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,09:45,45.3,45.2,26.6,47.6,0.0,W@17.3,25.3,42.3,47.6,0.0,418,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,10:00,45.6,45.5,26.8,47.3,0.0,W@18.1,25.7,42.3,47.6,0.0,475,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,10:15,47.1,46.9,27.3,45.7,0.0,W@17.4,27.8,42.5,47.5,0.0,669,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,10:30,48.0,47.7,27.5,44.7,0.0,SW@15.7,27.5,42.7,47.4,0.0,679,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,10:45,48.4,48.1,27.1,43.3,0.0,W@15.6,23.2,43.0,47.4,0.0,710,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,11:00,49.0,48.8,27.3,42.6,0.0,W@14.9,22.1,43.6,47.3,0.0,745,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,11:15,49.6,49.4,28.0,42.8,0.0,W@13.4,21.0,44.5,47.3,0.0,751,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,11:30,50.1,49.9,28.6,43.2,0.0,SW@13.0,21.0,45.7,47.2,0.0,788,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,11:45,50.4,50.2,27.9,41.6,0.0,SW@13.1,21.0,47.0,47.2,0.0,801,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,12:00,51.4,51.2,28.2,40.6,0.0,W@11.8,17.8,48.4,47.2,0.0,817,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,12:15,52.4,52.3,28.8,40.0,0.0,W@10.8,17.8,50.0,47.1,0.0,831,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,12:30,53.1,53.0,29.1,39.4,0.0,W@10.5,16.4,51.6,47.1,0.0,841,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,12:45,53.1,53.0,28.4,38.2,0.0,SW@10.9,19.2,53.2,47.1,0.0,849,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,13:00,53.7,53.6,28.6,37.8,0.0,W@9.9,15.7,54.5,47.1,0.0,852,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,13:15,55.0,54.9,29.7,37.7,0.0,W@8.9,15.7,56.0,47.1,0.0,859,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,13:30,55.7,55.5,29.9,37.1,0.0,SW@8.3,13.2,57.5,47.1,0.0,865,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,13:45,54.4,54.2,28.6,36.9,0.0,SW@9.4,16.4,58.7,47.1,0.0,703,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,14:00,53.8,53.7,28.6,37.5,0.0,SW@8.6,13.2,59.2,47.1,0.0,565,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,14:15,55.1,54.9,28.6,36.0,0.0,SW@9.2,15.7,59.5,47.2,0.0,730,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,14:30,55.5,55.3,28.6,35.5,0.0,SW@9.8,14.2,60.1,47.2,0.0,752,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,14:45,56.0,55.8,28.6,34.8,0.0,SW@10.4,17.1,60.8,47.3,0.0,616,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,15:00,55.9,55.7,30.0,37.0,0.0,W@12.4,18.9,61.0,47.4,0.0,801,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,15:15,56.1,55.9,29.6,36.1,0.0,W@12.3,17.8,61.9,47.5,0.0,770,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,15:30,54.3,54.2,27.9,36.0,0.0,W@11.9,17.5,62.7,47.6,0.0,490,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,15:45,55.6,55.4,29.2,36.2,0.0,W@10.5,15.7,62.6,47.7,0.0,718,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,16:00,56.0,55.8,27.4,33.2,0.0,W@11.9,21.0,63.3,47.8,0.0,657,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,16:15,52.2,52.1,25.4,35.0,0.0,W@11.4,17.1,63.3,47.9,0.0,157,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,16:30,52.9,52.8,26.3,35.4,0.0,W@9.2,13.9,61.8,48.1,0.0,377,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,16:45,55.3,55.1,27.7,34.3,0.0,W@10.5,15.7,61.9,48.2,0.0,527,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,17:00,55.1,54.8,27.7,34.6,0.0,W@11.1,15.7,62.5,48.3,0.0,483,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,17:15,55.5,55.3,27.6,34.0,0.0,W@10.0,16.0,62.9,48.5,0.0,468,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
2018-04-12,17:30,54.1,53.9,26.9,34.7,0.0,W@12.7,17.5,63.1,48.6,0.0,376,"Royal City West, Grant County",320098,Royal City West,2018-09-13 09:07:48.069664
