Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-05-30,00:15,72.3,43.5,35.4,0.0,0,N,5.2,6.7,0.0,74.5,72.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,00:30,72.5,42.4,33.7,0.0,0,N,5.0,7.4,0.0,74.1,72.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,00:45,72.9,43.1,34.2,0.0,0,N,5.3,7.1,0.0,73.8,72.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,01:00,72.7,42.8,34.0,0.0,0,N,5.8,7.4,0.0,73.5,72.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,01:15,72.0,42.6,34.7,0.0,0,N,5.8,7.4,0.0,73.2,72.6,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,01:30,72.1,43.1,35.1,0.0,0,N,6.4,8.5,0.0,72.9,72.6,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,01:45,72.3,43.5,35.5,0.0,0,N,6.5,8.5,0.0,72.7,72.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,02:00,72.2,44.1,36.4,0.0,0,N,7.2,10.7,0.0,72.6,72.4,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,02:15,71.5,44.6,38.1,0.0,0,NW,7.1,10.3,0.0,72.4,72.4,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,02:30,70.8,45.1,39.7,0.0,0,NW,7.5,9.9,0.0,72.1,72.3,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,02:45,70.9,45.4,40.0,0.0,0,N,7.4,10.7,0.0,71.9,72.2,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,03:00,71.1,45.6,40.0,0.0,0,NW,8.0,10.7,0.0,71.7,72.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,03:15,70.6,45.9,41.1,0.0,0,N,7.7,10.7,0.0,71.5,72.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,03:30,70.2,46.2,42.3,0.0,0,NW,8.6,11.7,0.0,71.3,72.0,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,03:45,70.5,46.2,41.9,0.0,0,NW,9.4,12.8,0.0,71.2,71.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,04:00,70.5,46.1,41.6,0.0,0,NW,9.5,12.8,0.0,71.1,71.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,04:15,70.2,46.1,42.1,0.0,3,NW,10.1,14.2,0.0,71.0,71.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,04:30,70.1,46.1,42.1,0.0,6,NW,10.2,13.9,0.0,70.9,71.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,04:45,70.7,45.7,40.8,0.0,10,N,9.7,14.2,0.0,70.9,71.6,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,05:00,70.1,45.9,41.8,0.0,9,N,8.7,12.1,0.0,70.9,71.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,05:15,69.9,46.5,43.0,0.0,7,NW,6.3,11.0,0.0,70.9,71.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,05:30,69.0,47.6,46.3,0.0,4,SW,4.4,8.2,0.0,70.8,71.4,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,05:45,68.3,51.3,54.5,0.02,5,E,2.9,8.5,0.55,70.7,71.3,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,06:00,64.1,58.8,83.0,0.01,11,N ,3.7,6.4,1.0,70.3,71.2,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,06:15,63.8,61.3,91.3,0.0,43,NW,3.4,5.7,1.0,69.9,71.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,06:30,64.0,63.2,97.3,0.0,96,N,4.3,7.8,0.98,69.7,71.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,06:45,65.9,59.7,80.5,0.0,166,NW,7.8,11.0,0.31,69.6,71.0,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,07:00,68.5,55.2,62.6,0.0,274,NW,9.8,13.9,0.0,69.4,70.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,07:15,69.0,53.4,57.4,0.0,156,N,9.5,13.9,0.0,69.4,70.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,07:30,71.5,55.7,57.5,0.0,363,N ,7.9,12.8,0.0,69.5,70.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,07:45,72.2,55.3,55.3,0.0,340,N ,7.2,11.0,0.0,69.7,70.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,08:00,74.7,55.7,51.6,0.0,567,N ,7.5,12.4,0.0,69.9,70.6,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,08:15,74.9,55.5,50.8,0.0,440,N,7.1,11.4,0.0,70.3,70.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,08:30,78.5,57.2,47.9,0.0,787,N,7.8,13.2,0.0,71.2,70.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,08:45,75.8,58.0,54.0,0.0,311,N ,9.1,13.9,0.0,72.4,70.4,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,09:00,72.4,59.9,64.9,0.0,100,N,8.5,11.7,0.0,72.4,70.3,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,09:15,72.0,63.4,74.1,0.0,141,N ,8.4,13.9,0.0,72.2,70.3,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,09:30,70.9,65.0,81.6,0.0,128,N,7.9,12.4,0.06,72.2,70.2,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,09:45,72.2,65.7,80.0,0.0,265,N ,6.8,9.9,0.08,72.4,70.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,10:00,73.9,64.4,72.1,0.0,312,N,6.9,10.3,0.0,73.1,70.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,10:15,73.1,65.4,76.7,0.0,208,NW,9.0,14.6,0.0,73.7,70.0,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
2020-05-30,10:30,75.1,62.2,64.0,0.0,474,NW,8.6,12.8,0.02,74.1,70.0,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:56.033481
