Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2017-06-19,00:15,64.6,64.7,53.5,67.1,0.0,N@5.9,8.5,69.9,70.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,00:30,64.7,64.8,53.3,66.3,0.0,NW@6.5,10.3,69.5,70.3,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,00:45,64.8,64.9,53.1,65.8,0.0,N@6.7,10.7,69.1,70.3,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,01:00,64.0,64.1,53.1,67.6,0.0,N@5.6,7.4,68.7,70.2,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,01:15,63.3,63.3,53.1,69.4,0.0,N@5.2,7.4,68.4,70.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,01:30,63.7,63.8,53.1,68.4,0.0,N@6.1,8.5,68.0,70.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,01:45,63.7,63.8,53.0,68.0,0.0,N@5.6,8.5,67.7,70.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,02:00,63.6,63.7,53.0,68.3,0.0,N@6.4,8.9,67.4,69.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,02:15,63.2,63.3,53.1,69.5,0.0,N@6.3,9.6,67.1,69.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,02:30,63.0,63.1,53.2,70.5,0.0,NW@7.0,9.6,66.8,69.8,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,02:45,62.6,62.7,53.4,71.7,0.0,NW@6.9,10.3,66.5,69.7,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,03:00,62.3,62.4,53.3,72.2,0.0,NW@5.9,8.5,66.2,69.6,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,03:15,62.3,62.4,53.2,72.1,0.0,NW@6.1,8.2,66.0,69.5,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,03:30,61.3,61.4,53.4,75.0,0.0,NW@6.3,8.5,65.7,69.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,03:45,61.3,61.4,53.3,75.0,0.0,NW@6.2,8.5,65.4,69.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,04:00,61.1,61.1,53.3,75.5,0.0,NW@6.2,8.5,65.1,69.3,0.0,1,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,04:15,60.9,61.0,53.2,75.6,0.0,NW@6.5,8.5,64.9,69.2,0.0,6,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,04:30,60.8,60.9,53.3,76.1,0.0,NW@6.7,9.2,64.6,69.1,0.0,11,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,04:45,60.5,60.6,53.4,77.4,0.0,NW@6.4,8.9,64.4,69.0,0.0,49,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,05:00,61.6,61.4,53.4,74.5,0.0,NW@6.5,9.9,64.2,68.9,0.0,98,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,05:15,62.6,62.5,53.3,71.4,0.0,NW@7.0,9.9,64.1,68.8,0.0,95,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,05:30,64.0,63.8,53.3,67.9,0.0,NW@6.9,10.7,63.9,68.7,0.0,177,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
2017-06-19,05:45,64.3,64.2,53.2,67.1,0.0,NW@6.9,9.9,63.9,68.7,0.0,163,"Royal City West, Grant County",320098,Royal City West,2017-12-08 03:29:39.142082
