Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-05-09,00:15,52.2,41.3,66.2,0.0,0,N ,6.2,7.4,0.0,59.0,62.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,00:30,52.7,40.8,63.9,0.0,0,N ,6.1,7.8,0.0,58.6,62.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,00:45,52.3,40.7,64.5,0.0,0,N ,6.2,7.8,0.0,58.2,62.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,01:00,52.6,40.7,63.8,0.0,0,N ,6.7,8.5,0.0,57.9,62.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,01:15,53.3,40.6,61.9,0.0,0,N,6.8,9.2,0.0,57.5,62.6,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,01:30,52.7,40.1,62.1,0.0,0,N,3.3,6.0,0.0,57.2,62.5,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,01:45,50.7,40.5,67.9,0.0,0,N,5.0,6.4,0.0,56.9,62.4,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,02:00,50.9,40.4,67.0,0.0,0,N,4.4,7.1,0.0,56.5,62.3,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,02:15,51.3,40.5,66.3,0.0,0,N,4.2,5.7,0.0,56.2,62.2,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,02:30,51.6,40.4,65.5,0.0,0,N ,4.8,6.4,0.0,55.9,62.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,02:45,51.3,40.6,66.6,0.0,0,N ,5.5,7.8,0.0,55.6,62.1,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,03:00,51.5,40.5,65.9,0.0,0,N ,5.8,8.2,0.0,55.3,62.0,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,03:15,51.6,40.5,65.7,0.0,0,N ,6.3,8.9,0.0,55.0,61.9,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,03:30,51.5,40.6,65.9,0.0,0,N ,6.8,9.2,0.0,54.8,61.8,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
2020-05-09,03:45,51.1,40.6,67.4,0.0,0,N ,6.6,10.3,0.0,54.6,61.7,"RoyalCty.W, Grant County",320098,RoyalCty.W,2020-12-14 01:40:31.646562
