Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-13,00:15,37.5,37.3,99.3,0.0,SW@6.4,10.3,0.02,0,32.5,36.0,37.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,00:30,37.8,37.6,99.3,0.0,SW@7.4,10.3,0.0,0,32.5,36.0,37.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,00:45,38.2,38.0,99.3,0.0,SW@8.4,14.6,0.0,0,32.5,36.0,38.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,01:00,38.2,38.0,99.3,0.0,SW@8.7,13.5,0.0,0,32.5,36.0,38.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,01:15,37.7,37.5,99.3,0.0,SW@9.4,16.0,0.0,0,32.5,36.0,37.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,01:30,38.5,38.3,99.2,0.0,SW@10.0,16.7,0.0,0,32.5,36.0,38.5,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,01:45,38.3,38.1,99.2,0.0,SW@9.1,15.0,0.0,0,32.5,36.0,38.2,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,02:00,37.8,37.6,99.3,0.0,SW@7.3,13.5,0.0,0,32.5,36.0,37.8,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,02:15,38.0,37.8,99.2,0.0,SW@6.3,9.9,0.0,0,32.5,36.0,38.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,02:30,37.4,37.2,99.3,0.0,SW@6.2,11.7,0.0,0,32.5,36.0,37.4,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,02:45,37.6,37.4,99.3,0.0,SW@7.8,12.1,0.0,0,32.5,36.0,37.6,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
2019-12-13,03:00,37.1,36.9,99.3,0.0,S@6.8,9.6,0.0,0,32.5,36.0,37.0,"RoyalCty.W (Royal City West), Grant County",320098,RoyalCty.W,2020-01-21 15:30:29.252603
