Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2013-05-07,00:15,64.0,64.3,34.7,33.4,0.0,W@1.7,3.1,,67.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,00:30,64.3,64.3,34.9,33.3,0.0,NW@2.1,3.9,,67.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,00:45,64.3,64.5,35.0,33.6,0.0,NW@2.4,3.9,,66.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,01:00,65.4,65.5,35.4,32.8,0.0,SW@0.9,2.4,,66.8,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,01:15,65.0,64.9,36.1,34.2,0.0,E@2.1,4.2,,66.8,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,01:30,65.3,65.5,35.6,33.2,0.0,NE@2.4,3.9,,66.7,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,01:45,65.5,65.3,35.4,32.7,0.0,N@2.0,2.8,,66.6,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,02:00,65.1,64.9,35.5,33.2,0.0,E@2.9,3.5,,66.6,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,02:15,64.9,65.1,35.5,33.5,0.0,NE@3.3,4.6,,66.5,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,02:30,62.2,61.2,36.0,37.5,0.0,N@3.6,4.6,,66.4,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,02:45,58.6,58.6,35.6,42.0,0.0,NE@4.1,4.6,,66.3,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,03:00,58.5,58.2,35.7,42.3,0.0,NE@3.9,4.2,,66.2,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,03:15,59.1,59.4,35.7,41.4,0.0,N@4.0,4.9,,66.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,03:30,57.6,58.2,35.9,44.1,0.0,N@4.0,4.6,,66.1,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,03:45,56.0,56.4,36.0,46.9,0.0,N@4.6,6.0,,66.0,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
2013-05-07,04:00,56.9,57.5,36.7,46.6,0.0,N@5.7,8.5,,65.9,0.0,0,"Royal City West, Grant County",320098,Royal City West,2017-12-08 02:57:52.585856
