Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-01-07,11:15,44.3,41.8,90.7,0.0,228,NW,2.4,2.4,0.42,43.9,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,11:30,45.0,42.3,90.0,0.0,300,N,1.6,2.8,0.23,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,11:45,46.3,42.8,87.3,0.0,270,SE,1.7,5.7,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,12:00,46.3,42.0,84.6,0.0,217,E,2.3,3.9,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,12:15,46.5,42.4,85.5,0.0,190,E,0.8,2.8,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,12:30,46.9,42.5,84.5,0.0,184,SE,0.0,1.4,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,12:45,46.7,42.4,84.9,0.0,155,NE,2.2,3.9,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-07,13:00,46.5,42.5,85.6,0.0,124,E,2.1,4.6,0.0,43.8,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,12:15,36.3,36.0,98.9,0.0,420,E,3.0,4.9,0.9,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,12:30,37.4,37.1,98.8,0.0,324,E,3.2,5.7,0.91,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,12:45,37.8,37.5,98.8,0.0,312,E,4.3,6.7,0.91,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,13:00,38.4,38.0,98.7,0.0,278,SE,2.5,4.6,0.91,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,13:15,38.6,38.3,98.8,0.0,173,E,1.8,3.9,0.91,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,13:30,39.2,38.9,98.9,0.0,146,E,3.3,4.6,0.9,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,13:45,39.9,39.6,98.9,0.0,159,S,0.9,2.8,0.88,43.1,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,14:00,40.4,40.0,98.4,0.0,140,SE,0.7,2.8,0.83,43.1,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,14:15,41.1,40.5,97.7,0.0,146,SE,2.1,4.2,0.66,43.1,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-09,14:30,42.1,41.2,96.8,0.0,131,SW,1.4,3.9,0.19,43.1,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-10,14:00,50.0,43.5,78.2,0.0,274,SE,5.9,7.4,0.0,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-10,14:30,50.6,42.5,73.7,0.0,248,E,6.1,7.4,0.0,43.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,11:15,46.7,40.2,78.0,0.0,326,E,5.5,7.4,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,11:30,47.3,40.3,76.6,0.0,311,E,4.7,7.1,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,11:45,47.7,39.6,73.3,0.0,318,SE,5.0,8.2,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,12:00,48.0,39.6,72.6,0.0,324,E,5.8,8.5,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,12:15,48.5,39.6,71.0,0.0,346,SE,5.8,8.5,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,12:30,49.2,39.4,68.6,0.0,325,SE,4.8,7.4,0.0,46.2,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
2021-01-13,12:45,48.7,37.7,65.5,0.0,201,SE,5.2,8.2,0.0,46.1,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 13:15:54.916699
