Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-09-09,00:15,48.7,26.5,41.9,0.0,0,30.22,N ,,,24.9,70.16,28.2,68.72,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,00:30,48.3,24.6,39.1,0.0,0,30.22,N ,,,24.9,70.14,28.2,68.72,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,00:45,47.6,25.1,41.0,0.0,0,30.23,N ,,,24.9,70.14,28.2,68.72,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,01:00,46.9,24.8,41.6,0.0,0,30.23,N ,,,24.9,70.14,28.2,68.68,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,01:15,46.8,22.1,37.3,0.0,0,30.23,N ,,,24.9,70.14,28.2,68.54,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,01:30,46.1,25.3,43.7,0.0,0,30.23,N ,,,24.9,70.12,28.2,68.54,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,01:45,45.6,26.5,46.8,0.0,0,30.22,N ,,,24.9,70.14,28.2,68.54,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,02:00,45.8,28.4,50.4,0.0,0,30.22,N ,,,24.9,70.09,28.2,68.54,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,02:15,45.7,27.2,48.0,0.0,0,30.22,N ,,,24.9,70.11,28.2,68.52,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,02:30,45.0,23.8,43.0,0.0,0,30.22,N ,,,24.9,70.07,28.2,68.38,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,02:45,44.7,23.8,43.5,0.0,0,30.22,N ,,,24.9,70.07,28.2,68.36,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,03:00,44.4,23.7,43.6,0.0,0,30.22,N ,,,24.9,70.07,28.2,68.36,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,03:15,44.7,26.0,47.7,0.0,0,30.22,N ,,,24.9,70.07,28.2,68.34,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,03:30,44.4,27.0,50.2,0.0,0,30.22,N ,,,24.9,70.05,28.2,68.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,03:45,45.3,27.1,48.6,0.0,0,30.22,N ,,,24.9,70.03,28.2,68.18,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,04:00,43.9,25.6,48.2,0.0,0,30.22,N ,,,24.9,70.02,28.2,68.18,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,04:15,43.8,25.6,48.3,0.0,0,30.21,N ,,,24.9,70.03,28.2,68.18,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,04:30,43.9,25.7,48.6,0.0,0,30.22,N ,,,24.9,70.0,28.2,68.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,04:45,43.2,27.3,53.1,0.0,0,30.22,N ,,,24.9,70.0,28.1,68.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,05:00,43.3,27.3,52.9,0.0,0,30.22,N ,,,24.9,70.0,28.1,67.98,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,05:15,42.4,25.9,51.8,0.0,0,30.22,N ,,,24.9,69.98,28.1,67.82,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,05:30,41.9,25.3,51.6,0.0,0,30.22,N ,,,24.9,69.98,28.1,67.82,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,05:45,41.0,25.1,52.9,0.0,0,30.23,N ,0.0,0.0,24.9,69.98,28.1,67.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,06:00,40.1,25.3,55.1,0.0,0,30.23,N ,0.0,0.0,24.9,70.0,28.1,67.69,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,06:15,40.6,26.6,57.2,0.0,0,30.24,N ,0.0,0.0,24.9,69.96,28.1,67.64,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,06:30,41.0,27.6,58.5,0.0,7,30.24,N ,0.0,0.0,24.9,69.96,28.1,67.64,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,06:45,42.1,28.4,58.0,0.0,26,30.24,N ,0.0,0.0,24.9,69.96,28.1,67.48,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
2020-09-09,07:00,43.4,29.4,57.3,0.0,50,30.24,N ,0.0,0.0,24.9,69.96,28.1,67.46,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:51:00.354632
