Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-17,01:00,52.8,SE@1.6,3.8,,0,39.6,60.6,29.72,28.1,53.4,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,02:00,52.5,S@1.3,3.4,,0,39.5,61.2,29.73,28.1,53.5,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,03:00,54.8,W@7.2,11.6,,0,39.9,56.9,29.75,28.2,53.6,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,04:00,53.7,W@6.0,9.6,,0,41.0,62.2,29.76,28.2,53.6,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,05:00,52.6,NW@4.9,7.2,,0,41.7,66.2,29.77,28.2,53.6,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,06:00,51.0,NW@2.9,5.4,,0,43.0,74.0,29.77,28.1,53.6,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,07:00,48.1,SE@3.1,6.5,,0,44.6,87.7,29.77,27.9,53.7,29.6,52.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,08:00,47.5,SE@4.5,6.9,,5,44.9,90.6,29.77,27.9,53.7,29.4,52.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,09:00,47.8,S@6.5,8.5,,29,44.9,89.8,29.78,27.9,53.8,29.1,52.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,10:00,48.4,S@7.2,10.3,,96,44.9,87.5,29.78,27.9,53.8,29.3,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,11:00,50.6,S@9.6,13.6,,188,44.5,79.4,29.78,28.0,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,12:00,51.9,S@9.2,12.8,,220,44.1,74.4,29.8,28.1,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,13:00,53.6,S@9.2,11.6,,258,42.7,66.3,29.8,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,14:00,56.6,SW@6.3,9.8,,491,41.3,56.4,29.8,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,15:00,57.3,S@4.9,9.4,,333,40.1,52.4,29.8,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,16:00,57.5,S@5.4,9.2,,233,39.3,50.5,29.8,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,17:00,56.8,W@1.3,2.9,,92,40.9,55.1,29.81,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,18:00,54.2,SW@0.9,2.9,,18,42.3,64.0,29.81,28.2,53.8,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,19:00,52.3,S@3.1,6.7,,0,41.5,66.5,29.81,28.2,53.9,29.8,52.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,20:00,52.2,S@7.6,11.0,,0,40.1,63.2,29.82,28.2,53.9,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,21:00,48.0,S@6.0,8.5,,0,39.7,72.7,29.81,28.2,53.9,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,22:00,47.9,S@6.0,9.2,,0,39.4,72.4,29.81,28.2,53.9,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,23:00,48.4,S@8.9,12.1,,0,39.1,70.0,29.82,28.2,53.9,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-17,24:00,48.9,S@5.6,11.0,,0,38.7,67.8,29.82,28.2,54.0,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,01:00,48.4,S@5.8,7.4,,0,39.5,71.1,29.81,28.2,54.0,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,02:00,49.4,SW@6.9,15.9,,0,39.9,69.5,29.81,28.2,54.0,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,03:00,50.6,S@15.0,20.4,,0,39.5,65.5,29.81,28.1,54.0,29.8,52.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,04:00,50.1,S@11.9,16.1,,0,39.1,65.7,29.81,28.1,54.0,29.8,52.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,05:00,48.9,SW@8.7,13.9,,0,38.4,66.9,29.83,28.1,54.0,29.8,52.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,06:00,47.8,SW@4.7,9.4,,0,38.1,69.0,29.86,28.1,54.1,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,07:00,47.1,SW@6.9,9.8,,0,37.8,69.9,29.87,28.1,54.1,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,08:00,46.5,SW@4.9,11.0,,19,37.3,70.1,29.89,28.1,54.1,29.8,52.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,09:00,48.0,W@2.0,4.0,,124,37.8,67.6,29.92,28.1,54.1,29.8,52.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,10:00,51.6,NW@2.9,4.5,,192,37.5,58.5,29.93,28.1,54.1,29.8,51.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,11:00,51.8,W@5.4,8.9,,140,36.0,54.7,29.93,28.1,54.1,29.8,51.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,12:00,51.7,W@6.7,11.4,,86,34.4,51.6,29.94,28.1,54.1,29.8,51.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,13:00,53.9,W@8.1,12.5,,337,33.5,45.6,29.94,28.1,54.0,29.8,51.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,14:00,55.9,W@5.4,7.6,,198,31.7,39.5,29.93,28.1,54.0,29.8,51.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,15:00,55.7,W@7.6,12.1,,218,31.5,39.6,29.93,28.1,54.0,29.8,51.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,16:00,57.2,W@6.7,11.2,,293,30.8,36.4,29.93,28.1,54.0,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,17:00,55.8,W@3.1,6.9,,97,31.4,39.2,29.93,28.1,54.0,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,18:00,52.2,W@4.7,8.1,,23,32.2,46.2,29.94,28.1,53.9,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,19:00,50.3,W@3.1,6.0,,0,33.1,51.3,29.95,28.1,53.9,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,20:00,49.0,SW@1.8,5.4,,0,33.4,54.8,29.95,28.1,53.9,29.8,51.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,21:00,51.4,SW@2.7,8.9,,0,34.0,51.3,29.93,28.1,53.9,29.8,51.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,22:00,49.1,NE@3.8,6.0,,0,37.0,62.8,29.94,28.0,53.8,29.8,51.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,23:00,46.1,E@4.7,8.1,,0,39.7,78.2,29.93,28.0,53.8,29.7,51.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-18,24:00,45.3,E@5.4,7.2,,0,39.9,81.2,29.92,28.1,53.8,29.8,51.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,01:00,44.6,E@4.5,6.9,,0,40.0,83.8,29.9,28.1,53.8,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,02:00,44.3,NE@6.7,8.5,,0,39.9,84.3,29.88,28.1,53.8,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,03:00,43.7,NE@7.2,9.2,,0,40.2,87.5,29.85,28.1,53.8,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,04:00,43.1,NE@7.2,9.4,,0,40.0,88.7,29.81,28.1,53.8,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,05:00,43.4,NE@7.8,11.0,,0,39.9,87.2,29.76,28.1,53.8,29.8,51.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,06:00,43.1,NE@6.7,8.5,,0,39.1,85.5,29.72,28.1,53.8,29.8,51.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,07:00,42.7,NE@6.5,9.2,,0,38.8,85.8,29.68,28.1,53.8,29.8,51.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,08:00,42.5,NE@2.7,6.7,,5,38.2,84.6,29.65,28.1,53.8,29.8,51.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,09:00,42.5,SW@3.1,7.4,,19,39.1,87.5,29.67,27.9,53.8,29.6,51.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,10:00,43.9,S@0.4,1.8,,70,40.2,86.7,29.65,27.7,53.8,29.5,51.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,11:00,44.0,E@4.5,6.9,,86,41.6,91.0,29.64,27.9,53.7,29.7,50.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,12:00,47.0,SW@10.7,15.2,,105,40.2,77.2,29.64,27.9,53.6,29.7,50.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,13:00,46.4,SW@6.0,12.1,,76,41.1,81.8,29.65,27.9,53.6,29.7,50.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,14:00,45.8,W@5.4,10.1,,57,41.6,85.3,29.67,27.9,53.6,29.7,50.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,15:00,44.9,W@5.6,11.0,,50,41.0,86.0,29.69,27.9,53.6,29.7,50.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,16:00,43.3,NW@5.4,9.8,,24,41.2,92.3,29.72,27.8,53.6,28.9,50.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,17:00,42.2,W@5.6,8.7,,12,40.8,94.8,29.75,27.8,53.6,27.5,50.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,18:00,41.5,SW@10.7,15.4,,1,39.9,93.8,29.79,27.8,53.6,27.5,50.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
2019-10-19,19:00,40.1,SW@8.5,12.3,,0,39.1,96.1,29.84,27.8,53.5,27.5,50.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:43:13.357394
