Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-03-09,00:15,40.4,S@0.9,1.3,,0,33.1,75.1,30.06,28.9,43.3,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,00:30,39.8,S@0.7,1.6,,0,33.3,77.4,30.06,28.9,43.3,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,00:45,39.3,S@0.4,1.1,,0,33.2,78.4,30.07,28.9,43.3,30.5,42.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,01:00,39.9,S@0.9,1.6,,0,32.9,75.8,30.06,28.9,43.3,30.5,42.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,01:15,39.8,S@0.4,1.3,,0,33.2,76.9,30.07,28.9,43.4,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,01:30,38.9,S@0.7,1.3,,0,32.9,78.7,30.08,28.9,43.3,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,01:45,38.9,S@0.9,1.3,,0,32.4,77.3,30.08,28.9,43.4,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,02:00,38.5,S@0.7,1.3,,0,32.2,78.1,30.08,28.9,43.4,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,02:15,38.0,S@0.7,1.3,,0,32.2,79.2,30.08,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,02:30,38.4,S@0.9,1.6,,0,32.0,77.6,30.08,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,02:45,37.6,S@1.1,2.2,,0,31.8,79.4,30.08,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,03:00,36.5,S@2.0,2.2,,0,32.0,83.3,30.1,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,03:15,37.3,S@1.6,2.2,,0,32.4,82.3,30.1,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,03:30,36.7,S@2.7,3.1,,0,32.6,85.1,30.1,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,03:45,36.2,S@2.0,3.1,,0,32.4,85.9,30.11,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,04:00,36.6,S@2.2,2.7,,0,31.9,83.0,30.11,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,04:15,35.9,S@2.0,2.7,,0,31.7,84.4,30.11,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,04:30,36.1,S@2.2,2.5,,0,31.8,84.3,30.11,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,04:45,35.8,S@1.6,2.2,,0,31.6,84.4,30.12,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,05:00,36.5,S@1.1,2.7,,0,32.1,83.9,30.12,28.9,43.5,30.5,43.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,05:15,35.5,S@2.2,2.7,,0,31.4,85.1,30.12,28.9,43.5,30.5,42.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,05:30,34.8,S@2.0,2.5,,0,30.8,85.3,30.12,28.9,43.5,30.5,42.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,05:45,34.5,NE@1.1,2.9,,0,30.9,86.5,30.13,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,06:00,34.3,N @1.1,2.0,,0,30.7,86.6,30.13,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,06:15,34.0,NE@1.1,1.8,,0,30.7,87.6,30.13,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,06:30,34.3,E@0.9,2.7,,0,31.1,87.8,30.14,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,06:45,34.0,E@2.5,2.9,,0,31.0,88.7,30.14,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,07:00,33.2,E@2.2,2.7,,0,30.6,90.2,30.14,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,07:15,33.5,E@1.8,2.5,,0,30.9,90.2,30.15,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,07:30,34.1,E@0.9,1.1,,0,31.0,88.3,30.15,28.9,43.5,30.5,42.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,07:45,34.6,E@0.7,1.8,,0,31.1,87.0,30.16,28.9,43.5,30.5,42.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,08:00,34.3,E@1.6,2.5,,0,30.5,85.7,30.16,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,08:15,32.3,E@2.9,4.0,,2,29.2,88.3,30.16,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,08:30,33.0,E@0.7,1.3,,12,30.3,89.8,30.17,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,08:45,32.5,E@0.9,1.3,,23,29.5,88.5,30.17,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,09:00,32.6,E@0.2,1.1,,34,29.6,88.5,30.18,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,09:15,33.6,E@0.7,2.0,,49,29.7,85.3,30.18,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,09:30,34.2,E@1.8,2.2,,154,29.9,84.3,30.19,28.9,43.5,30.5,42.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,09:45,36.1,E@2.0,2.9,,207,31.5,83.3,30.19,28.9,43.5,30.5,42.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,10:00,36.6,E@3.1,4.0,,217,32.2,83.7,30.2,28.9,43.5,30.5,42.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,10:15,36.8,E@3.8,4.5,,259,32.7,84.8,30.21,28.9,43.5,30.5,42.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,10:30,37.5,E@4.7,5.4,,311,33.3,84.7,30.21,28.9,43.5,30.5,42.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,10:45,38.3,NE@4.7,5.8,,351,33.7,83.2,30.21,28.9,43.5,30.5,42.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
2020-03-09,11:00,39.3,NE@4.3,5.1,,388,34.1,81.6,30.22,28.9,43.5,30.5,42.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:45:39.854882
