Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-06-01,01:00,61.9,E@4.3,5.4,,0,55.2,78.5,30.0,28.9,65.1,30.1,71.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,02:00,60.4,E@4.9,6.5,,0,55.7,84.7,29.52,28.9,65.3,30.1,71.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,03:00,59.0,E@4.5,5.6,,0,55.8,89.4,30.0,28.9,65.4,30.1,71.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,04:00,58.3,E@4.5,5.6,,0,55.8,91.5,30.0,28.9,65.5,30.1,71.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,05:00,57.8,E@4.0,5.1,,0,56.0,93.6,30.0,28.9,65.6,30.1,70.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,06:00,57.5,E@3.6,5.1,,25,56.0,94.4,30.0,28.9,65.7,30.1,70.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,07:00,59.6,E@4.3,7.4,,133,56.6,89.8,30.02,28.9,65.8,30.1,70.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,08:00,63.0,NE@4.5,6.3,,286,57.7,82.9,30.03,28.9,65.9,30.1,69.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,09:00,69.4,NE@3.8,5.4,,449,58.6,68.5,29.56,29.0,66.0,30.1,69.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,10:00,71.7,NE@2.7,4.3,,603,58.2,62.5,30.01,29.0,66.0,30.1,69.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,11:00,75.4,NE@2.7,4.3,,730,58.9,56.5,30.0,29.1,66.1,30.1,69.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,12:00,78.6,NE@2.0,3.8,,825,59.2,51.4,29.98,29.0,66.1,30.1,68.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,13:00,81.6,NW@2.0,3.6,,883,57.1,43.1,29.96,29.0,66.2,30.1,68.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,14:00,85.1,NW@1.8,4.9,,894,55.7,36.7,29.94,29.1,66.2,30.1,69.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,15:00,85.4,NW@2.7,5.4,,881,53.5,33.6,29.92,29.1,66.2,30.1,69.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,16:00,86.3,N@3.1,6.3,,654,52.8,31.8,29.9,29.1,66.2,30.0,69.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,17:00,79.6,N @4.5,7.6,,143,57.8,47.3,29.9,29.1,66.2,30.0,69.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,18:00,75.9,NE@3.8,6.3,,195,59.2,56.2,29.88,29.1,66.2,30.0,69.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,19:00,78.6,E@3.4,4.9,,284,60.5,53.8,29.87,29.1,66.2,30.0,70.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,20:00,76.5,SE@2.2,3.4,,110,61.0,58.7,29.87,29.2,66.2,30.1,71.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,21:00,70.6,E@3.1,4.0,,8,59.9,68.8,29.88,29.1,66.3,30.1,71.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,22:00,69.5,E@3.4,4.9,,0,55.4,60.9,29.89,29.1,66.4,30.0,72.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,23:00,66.9,E@2.5,4.5,,0,55.0,65.5,29.9,29.1,66.4,30.1,72.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-01,24:00,65.9,E@2.0,4.3,,0,55.5,69.0,29.89,29.1,66.6,30.1,72.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,01:00,69.0,E@2.2,3.8,,0,56.0,63.1,29.89,29.1,66.7,30.1,72.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,02:00,61.0,E@3.6,4.7,,0,55.8,83.0,29.89,29.1,66.8,30.1,72.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,03:00,59.6,E@3.6,4.3,,0,56.6,89.6,29.9,29.1,66.9,30.1,72.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,04:00,59.1,E@3.8,5.1,,0,56.9,92.4,29.89,29.1,67.0,30.1,72.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,05:00,58.5,E@4.0,4.9,,0,56.5,92.8,29.9,29.1,67.1,30.1,71.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,06:00,58.3,E@3.1,4.0,,34,56.3,93.1,29.9,29.1,67.2,30.1,71.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,07:00,60.7,NE@4.5,6.3,,141,57.1,87.8,29.92,29.1,67.3,30.0,71.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,08:00,64.0,E@4.7,6.3,,293,58.1,80.9,29.92,29.1,67.3,30.0,71.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,09:00,68.3,NE@3.8,5.1,,460,58.7,71.3,29.92,29.2,67.3,30.1,70.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,10:00,73.3,NE@3.1,4.5,,619,58.6,60.0,29.91,29.2,67.4,30.0,70.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,11:00,75.9,NE@3.1,4.7,,746,58.2,54.3,29.9,29.2,67.4,30.0,70.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,12:00,78.9,E@2.9,4.5,,845,59.6,51.5,29.88,29.2,67.4,30.0,70.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,13:00,82.5,NE@2.9,4.5,,899,61.1,48.3,29.87,29.2,67.4,30.0,69.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,14:00,85.9,NE@2.7,5.1,,908,56.2,36.4,29.85,29.3,67.4,30.0,70.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,15:00,87.6,N@2.2,4.3,,862,53.1,30.8,29.83,29.3,67.4,30.0,70.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,16:00,88.7,N @3.4,6.0,,760,53.0,29.7,29.82,29.3,67.4,30.0,70.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,17:00,88.3,N@2.7,5.1,,603,53.5,30.6,29.8,29.3,67.4,30.0,70.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,18:00,86.3,NE@2.2,3.8,,381,58.4,38.8,29.8,29.3,67.4,30.0,71.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,19:00,87.0,N @2.9,4.3,,284,58.8,38.5,29.79,29.3,67.4,30.0,71.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,20:00,83.6,N @2.0,2.9,,122,59.8,44.6,29.8,29.3,67.4,30.1,72.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,21:00,73.7,NE@3.1,4.0,,6,57.2,56.3,29.8,29.3,67.5,30.1,72.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,22:00,68.8,E@4.3,4.9,,0,57.8,67.9,29.82,29.3,67.5,30.1,73.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,23:00,68.5,E@3.6,5.1,,0,55.4,63.0,29.82,29.3,67.6,30.1,73.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-02,24:00,68.2,SE@2.5,3.6,,0,52.2,56.4,29.83,29.3,67.8,30.1,74.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,01:00,64.0,SE@2.0,3.6,,0,51.8,64.5,29.84,29.3,67.8,30.0,74.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,02:00,61.5,E@3.4,4.9,,0,54.2,76.7,29.84,29.3,68.0,30.0,74.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,03:00,59.6,E@3.8,4.9,,0,53.9,81.3,29.85,29.3,68.1,30.1,74.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,04:00,59.1,E@4.0,4.9,,0,54.6,85.0,29.87,29.3,68.2,30.1,73.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,05:00,58.8,E@4.0,5.1,,1,54.4,85.2,29.89,29.3,68.4,30.1,73.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,06:00,58.2,E@3.4,4.5,,33,54.3,86.5,29.9,29.3,68.4,30.1,73.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
2019-06-03,07:00,62.6,E@3.6,4.7,,153,55.8,78.2,29.92,29.3,68.5,30.1,73.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:50.147832
