Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-05-06,00:15,56.6,44.4,63.6,0.0,0,29.94,,,29.2,55.58,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,00:30,57.1,42.4,57.9,0.0,0,29.93,,,29.2,55.58,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,00:45,55.1,43.5,64.8,0.0,0,29.93,,,29.2,55.58,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,01:00,55.4,43.0,62.9,0.0,0,29.92,,,29.2,55.67,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,01:15,56.5,43.0,60.4,0.0,0,29.9,,,29.2,55.71,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,01:30,56.3,42.6,60.1,0.0,0,29.9,,,29.2,55.74,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,01:45,56.8,42.3,58.3,0.0,0,29.89,,,29.2,55.76,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,02:00,55.6,42.2,60.7,0.0,0,29.89,,,29.2,55.76,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,02:15,54.5,42.2,63.1,0.0,0,29.89,,,29.2,55.76,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,02:30,53.9,42.2,64.6,0.0,0,29.89,,,29.2,55.76,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,02:45,53.4,42.6,66.8,0.0,0,29.9,,,29.2,55.76,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,03:00,52.6,42.6,68.8,0.0,0,29.9,,,29.2,55.81,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,03:15,53.0,42.4,67.0,0.0,0,29.9,,,29.2,55.87,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,03:30,53.9,42.4,64.9,0.0,0,29.9,,,29.2,55.92,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,03:45,54.8,42.5,63.2,0.0,0,29.91,,,29.2,55.94,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,04:00,55.2,42.2,61.6,0.0,0,29.91,,,29.2,55.94,29.9,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,04:15,54.4,42.0,62.8,0.0,0,29.91,,,29.2,55.94,29.8,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,04:30,55.2,41.4,59.7,0.0,0,29.92,,,29.2,55.94,29.8,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
2020-05-06,04:45,55.8,41.5,58.5,0.0,0,29.93,,,29.2,55.94,29.8,58.1,,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-12-14 06:48:22.769945
