Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-23,01:00,56.6,E@1.6,2.9,,0,55.3,95.2,30.01,26.5,66.6,22.1,66.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,02:00,56.6,E@2.2,3.1,,0,55.2,95.2,30.02,26.6,66.7,22.1,66.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,03:00,56.7,NE@2.0,3.1,,0,55.4,95.4,30.03,26.6,66.7,22.1,66.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,04:00,56.5,E@2.2,3.1,,0,55.5,96.4,30.03,26.6,66.7,22.1,65.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,05:00,55.8,E@2.7,3.8,,0,54.9,96.7,30.05,26.6,66.7,22.1,65.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,06:00,54.7,NE@0.9,1.8,,0,54.3,98.5,30.06,26.6,66.7,22.1,65.7,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,07:00,55.5,E@2.2,4.0,,2,55.2,99.0,30.08,26.6,66.7,22.1,65.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,08:00,56.1,NE@1.1,2.7,,74,55.6,98.5,30.11,26.6,66.7,22.1,65.5,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,09:00,61.4,NE@1.8,2.7,,237,57.0,85.6,30.13,26.7,66.8,22.0,65.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,10:00,61.7,NE@3.1,4.5,,308,57.5,86.2,30.16,26.7,66.8,22.0,65.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,11:00,65.8,NE@3.1,4.9,,463,57.5,74.6,30.17,26.7,66.7,22.0,65.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,12:00,66.8,N@2.2,4.3,,534,54.4,64.3,30.16,26.7,66.7,22.0,65.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,13:00,69.0,NW@2.7,4.9,,579,53.1,56.8,30.14,26.7,66.7,22.0,65.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
2019-09-23,14:00,71.4,W@3.6,6.5,,600,51.5,49.4,30.13,26.7,66.7,22.0,65.3,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:42:48.186993
