Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg," 20""Soil VWC %", 20 in. Soil Tmp °F," 10""Soil VWC %", 10 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-05-14,01:00,58.0,E@2.0,4.3,,0,41.2,53.4,29.9,29.1,63.1,30.1,67.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,02:00,57.6,E@2.0,3.1,,0,41.6,55.1,29.9,29.1,63.1,30.1,67.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,03:00,54.6,E@3.8,4.9,,0,43.6,66.2,29.9,29.1,63.3,30.1,67.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,04:00,51.9,E@4.0,4.9,,0,42.3,69.6,29.9,29.1,63.3,30.1,67.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,05:00,51.3,E@4.3,5.1,,0,41.5,69.0,29.9,29.1,63.4,30.1,66.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,06:00,50.3,E@3.6,5.6,,21,41.0,70.4,29.9,29.1,63.5,30.1,66.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,07:00,53.7,E@3.6,5.4,,128,43.2,67.4,29.91,29.1,63.5,30.1,66.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,08:00,58.5,NE@4.3,6.0,,264,43.5,57.3,29.92,29.1,63.5,30.1,66.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,09:00,62.5,NE@3.6,5.4,,442,43.2,49.2,29.92,29.1,63.6,30.1,65.8,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,10:00,66.3,N@2.5,4.5,,575,43.3,43.3,29.92,29.1,63.6,30.1,65.6,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,11:00,68.7,NW@2.2,4.0,,677,43.7,40.5,29.91,29.2,63.6,30.1,65.4,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,12:00,72.9,W@2.5,5.1,,831,44.8,36.5,29.9,29.1,63.6,30.1,65.2,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,13:00,75.8,W@4.0,8.1,,907,43.6,31.6,29.88,29.1,63.5,30.1,65.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,14:00,77.0,W@6.3,11.2,,839,43.3,30.1,29.87,29.1,63.5,30.1,64.9,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,15:00,75.4,W@11.6,15.7,,509,41.2,29.2,29.87,29.1,63.5,30.1,64.1,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
2019-05-14,16:00,73.8,W@11.9,16.6,,153,41.4,31.2,29.33,29.1,63.5,30.1,63.0,"Lewiston.E*, Lewiston, Nez Perce County",100028,Lewiston.E*,2020-06-01 20:40:31.533922
