Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-14,23:15,41.1,41.0,99.3,0.0,SE@3.3,5.7,0.23,0,43.6,43.7,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-14,23:30,41.2,41.0,99.3,0.01,SE@3.1,4.9,0.26,0,43.5,43.7,30.18,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-14,23:45,41.2,41.1,99.3,0.01,E@2.8,5.3,0.25,0,43.5,43.7,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-14,24:00,41.2,41.0,99.2,0.0,E@3.2,6.4,0.27,0,43.4,43.7,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,00:15,41.2,40.9,98.8,0.0,SE@4.6,7.4,0.27,0,43.3,43.7,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,00:30,41.4,40.8,97.7,0.0,SE@4.9,6.4,0.28,0,43.2,43.7,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,00:45,41.4,40.6,96.8,0.0,SE@4.8,9.2,0.28,0,43.2,43.6,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,01:00,41.4,40.4,96.1,0.0,SE@5.8,11.0,0.27,0,43.1,43.6,30.18,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,01:15,41.3,40.0,95.0,0.0,SE@5.8,10.3,0.27,0,43.1,43.6,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,01:30,41.2,39.8,94.7,0.0,SE@5.9,9.9,0.28,0,43.0,43.6,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
2020-02-15,01:45,41.1,39.6,94.4,0.01,SE@5.9,10.3,0.29,0,42.9,43.6,30.17,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:34.981531
