Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-09-06,00:15,58.1,57.9,99.3,0.0,N @0.8,2.4,0.52,0,67.3,68.4,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,00:30,58.4,58.3,99.3,0.0,NE@1.6,3.1,0.53,0,67.1,68.3,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,00:45,57.9,57.7,99.3,0.0,N @0.8,2.8,0.53,0,66.9,68.3,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,01:00,57.1,56.9,99.3,0.0,NW@0.5,2.4,0.53,0,66.7,68.3,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,01:15,56.5,56.4,99.3,0.0,N @0.0,0.0,0.53,0,66.5,68.3,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,01:30,56.3,56.1,99.3,0.0,N @0.0,0.0,0.54,0,66.3,68.2,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,01:45,56.1,55.9,99.3,0.0,N @0.0,0.0,0.54,0,66.1,68.2,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,02:00,55.9,55.7,99.3,0.0,N @0.0,0.0,0.55,0,65.9,68.2,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,02:15,56.1,56.0,99.3,0.0,N @0.0,0.0,0.55,0,65.8,68.1,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,02:30,56.5,56.3,99.3,0.0,NE@0.1,1.7,0.56,0,65.6,68.1,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,02:45,56.5,56.3,99.3,0.0,SE@0.0,1.4,0.56,0,65.4,68.1,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,03:00,55.7,55.5,99.3,0.0,N @0.0,0.0,0.56,0,65.3,68.0,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,03:15,55.7,55.6,99.3,0.0,SE@0.3,2.4,0.56,0,65.1,68.0,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,03:30,55.2,55.0,99.3,0.0,N @0.0,0.0,0.56,0,65.0,67.9,29.99,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,03:45,54.6,54.5,99.3,0.0,W@0.0,1.4,0.56,0,64.8,67.9,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,04:00,54.7,54.5,99.3,0.0,N @0.0,0.0,0.56,0,64.6,67.9,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,04:15,54.1,53.9,99.3,0.0,NW@0.1,1.7,0.57,0,64.4,67.8,30.0,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,04:30,54.1,53.9,99.3,0.0,N @0.0,0.0,0.57,0,64.2,67.8,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,04:45,52.3,52.1,99.3,0.0,N @0.0,0.0,0.56,0,64.0,67.7,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,05:00,52.6,52.5,99.3,0.0,N @0.0,0.0,0.55,0,63.8,67.7,30.01,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
2019-09-06,05:15,52.7,52.5,99.3,0.0,S@1.1,2.8,0.55,0,63.6,67.6,30.02,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:28:43.535796
