Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-27,23:15,43.6,43.0,97.8,0.0,E@2.9,5.7,0.25,0,44.6,45.1,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-27,23:30,43.6,43.0,97.7,0.0,E@2.4,4.2,0.27,0,44.6,45.1,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-27,23:45,43.8,43.1,97.3,0.0,SE@2.3,5.7,0.26,0,44.6,45.1,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-27,24:00,43.8,43.0,97.0,0.0,SW@2.2,4.6,0.26,0,44.6,45.0,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,00:15,43.8,43.0,96.9,0.0,E@3.5,4.6,0.26,0,44.6,45.0,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,00:30,44.1,43.5,97.6,0.01,E@2.9,5.7,0.25,0,44.6,45.0,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,00:45,44.8,44.0,96.7,0.0,E@3.7,8.5,0.26,0,44.6,45.0,29.87,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,01:00,45.4,43.6,93.1,0.0,SE@4.7,10.7,0.2,0,44.6,45.0,29.87,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,01:15,45.7,43.3,91.4,0.0,SE@4.9,9.9,0.11,0,44.6,45.0,29.86,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,01:30,46.0,43.2,89.8,0.0,SE@5.4,9.2,0.07,0,44.5,45.0,29.86,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,01:45,46.2,43.1,88.8,0.0,SE@6.4,11.0,0.01,0,44.5,44.9,29.87,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,02:00,46.4,43.0,87.8,0.0,SE@7.0,12.1,0.0,0,44.5,44.9,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,02:15,46.7,42.9,86.8,0.0,SE@7.9,12.4,0.0,0,44.4,44.9,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,02:30,47.0,42.9,85.4,0.0,SE@6.8,10.3,0.0,0,44.4,44.9,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,02:45,46.8,43.1,86.8,0.0,S@3.9,7.4,0.0,0,44.3,44.9,29.89,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,03:00,46.6,43.1,87.5,0.0,S@4.1,7.1,0.0,0,44.3,44.9,29.89,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,03:15,46.1,43.4,90.0,0.0,SW@2.8,6.0,0.09,0,44.3,44.9,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,03:30,45.7,43.5,91.9,0.0,S@2.4,3.9,0.14,0,44.4,44.9,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
2020-01-28,03:45,45.4,43.7,93.6,0.0,S@2.4,3.9,0.21,0,44.4,44.8,29.88,"Arlington, Arlington, Snohomish County",330169,Arlington,2020-06-02 10:31:15.217241
