Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-08-28,00:15,64.4,38.1,37.8,0.0,W@6.0,7.1,0.0,0,72.8,69.8,1.7,30.02,64.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,00:30,63.8,38.3,38.8,0.0,W@5.8,7.1,0.0,0,72.6,69.9,1.7,30.02,63.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,00:45,64.0,38.6,39.1,0.0,W@5.9,7.8,0.0,0,72.3,69.9,1.7,30.01,63.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,01:00,64.8,38.6,38.0,0.0,W@5.5,7.4,0.0,0,72.1,69.9,1.7,30.01,64.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,01:15,63.8,38.6,39.3,0.0,NW@6.5,8.2,0.0,0,71.8,69.9,1.7,30.01,63.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,01:30,63.5,38.5,39.7,0.0,W@6.1,7.4,0.0,0,71.6,69.9,1.7,30.01,63.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,01:45,62.6,38.5,40.8,0.0,W@5.6,6.7,0.0,0,71.4,69.9,1.7,30.0,62.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,02:00,63.2,38.6,40.1,0.0,NW@6.1,7.1,0.0,0,71.2,69.9,1.7,30.0,63.1,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,02:15,63.9,38.5,39.0,0.0,W@6.2,7.4,0.0,0,70.9,69.9,1.7,30.0,63.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,02:30,62.6,38.5,40.9,0.0,W@6.2,7.8,0.0,0,70.7,69.9,1.7,29.99,62.5,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,02:45,63.4,39.1,40.7,0.0,W@6.9,8.5,0.0,0,70.5,69.8,1.7,29.99,63.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,03:00,63.9,39.2,40.1,0.0,W@6.6,8.9,0.0,0,70.3,69.8,1.7,29.99,63.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,03:15,62.5,39.1,42.0,0.0,NW@6.6,7.8,0.0,0,70.1,69.8,1.7,29.99,62.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,03:30,62.1,39.1,42.7,0.0,NW@6.2,7.4,0.0,0,70.0,69.8,1.7,29.99,61.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,03:45,62.0,39.2,42.7,0.0,W@6.5,8.2,0.0,0,69.8,69.8,1.7,29.99,61.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,04:00,62.2,39.2,42.7,0.0,W@6.8,8.5,0.0,0,69.6,69.8,1.7,29.99,62.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,04:15,61.4,39.4,44.0,0.0,W@5.2,6.4,0.0,0,69.4,69.7,1.7,29.98,61.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,04:30,60.7,39.7,45.7,0.0,W@6.4,7.8,0.0,0,69.3,69.7,1.7,29.98,60.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,04:45,61.4,39.8,44.8,0.0,W@6.6,8.5,0.0,0,69.1,69.7,1.7,29.98,61.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,05:00,61.2,40.0,45.4,0.0,W@6.7,8.5,0.0,1,68.9,69.6,1.7,29.98,61.1,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,05:15,60.8,40.4,46.9,0.0,W@7.4,8.9,0.0,4,68.8,69.6,1.7,29.98,60.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,05:30,60.4,40.7,48.1,0.0,NW@5.6,8.2,0.0,20,68.6,69.6,1.7,29.99,60.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,05:45,62.1,40.8,45.6,0.0,NW@6.6,8.9,0.0,47,68.4,69.6,1.7,29.99,62.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,06:00,61.5,41.0,46.8,0.0,NW@5.8,7.4,0.0,75,68.3,69.5,1.7,29.99,61.5,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,06:15,63.0,41.3,44.8,0.0,NW@5.5,6.7,0.0,113,68.1,69.5,1.7,29.99,63.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,06:30,64.4,41.4,42.8,0.0,NW@5.4,7.4,0.0,151,68.0,69.4,1.7,29.99,64.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,06:45,66.9,40.6,38.2,0.0,NW@5.5,8.2,0.0,192,67.8,69.4,1.7,30.0,66.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,07:00,68.0,39.8,35.5,0.0,NW@6.0,8.5,0.0,227,67.8,69.3,1.7,30.0,68.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,07:15,68.8,39.2,33.8,0.0,NW@6.8,9.6,0.0,268,67.7,69.3,1.7,30.0,69.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,07:30,69.6,38.5,32.0,0.0,NW@7.2,9.6,0.0,315,67.6,69.2,1.7,30.0,69.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,07:45,70.5,38.6,31.1,0.0,NW@6.2,9.6,0.0,357,67.6,69.2,1.7,29.99,70.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,08:00,72.7,38.5,28.8,0.0,N@4.5,6.7,0.0,399,67.6,69.1,1.7,29.99,72.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,08:15,74.4,39.3,28.2,0.0,NE@3.9,6.4,0.0,440,67.7,69.1,1.7,29.99,74.1,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,08:30,75.4,39.9,27.9,0.0,E@4.1,7.1,0.0,481,67.8,69.0,1.7,29.99,74.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,08:45,76.3,39.1,26.2,0.0,NE@3.4,6.4,0.0,520,68.0,69.0,1.7,29.99,75.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,09:00,75.9,39.2,26.6,0.0,E@5.6,8.9,0.0,558,68.3,69.0,1.7,29.99,75.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,09:15,76.2,38.6,25.8,0.0,SE@5.1,8.2,0.0,562,68.6,68.9,1.7,29.99,75.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,09:30,76.2,38.3,25.4,0.0,SE@4.3,7.8,0.0,603,68.9,68.9,1.7,29.99,75.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,09:45,77.1,38.3,24.7,0.0,SE@4.3,8.5,0.0,659,69.3,68.8,1.7,29.99,76.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
2019-08-28,10:00,78.6,38.1,23.4,0.0,SE@4.6,7.8,0.0,660,69.7,68.8,1.7,29.99,78.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:24:15.625099
