Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-15,00:15,42.7,28.8,57.5,0.0,W@3.3,3.9,0.0,0,44.0,46.0,7.0,30.11,42.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,00:30,42.2,28.7,58.6,0.0,W@3.5,4.2,0.0,0,44.0,46.0,7.0,30.11,41.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,00:45,43.4,28.8,56.1,0.0,W@2.9,3.5,0.0,0,43.9,46.0,7.0,30.11,43.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,01:00,43.8,28.6,55.0,0.0,W@2.6,3.5,0.0,0,43.8,46.0,7.0,30.11,43.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,01:15,43.7,28.6,55.0,0.0,W@2.2,2.8,0.0,0,43.7,46.0,7.0,30.11,43.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,01:30,43.6,28.4,54.9,0.0,W@2.5,3.1,0.0,0,43.5,46.0,7.0,30.11,43.2,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,01:45,43.1,28.4,55.7,0.0,W@2.5,3.1,0.0,0,43.4,46.0,7.0,30.11,42.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,02:00,42.8,28.5,56.9,0.0,W@2.9,3.5,0.0,0,43.3,46.0,7.0,30.11,42.4,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,02:15,42.7,28.5,57.0,0.0,W@2.9,3.5,0.0,0,43.2,45.9,7.0,30.11,42.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,02:30,42.7,28.5,56.9,0.0,W@2.7,3.5,0.0,0,43.1,45.9,7.0,30.11,42.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,02:45,43.6,28.6,55.2,0.0,NW@1.8,2.4,0.0,0,43.0,45.9,7.0,30.1,43.2,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,03:00,44.5,28.7,53.4,0.0,SE@1.3,2.8,0.0,0,42.9,45.9,7.0,30.1,44.2,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,03:15,42.8,28.9,57.6,0.0,NE@3.5,4.6,0.0,0,42.8,45.9,7.0,30.09,42.5,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,03:30,41.1,29.1,62.2,0.0,NE@3.8,4.2,0.0,0,42.7,45.9,7.0,30.08,40.8,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,03:45,40.0,29.0,64.6,0.0,N @3.8,4.2,0.0,0,42.6,45.9,7.0,30.08,39.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,04:00,38.8,29.0,67.5,0.0,N@3.7,4.2,0.0,0,42.5,45.8,7.0,30.08,38.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,04:15,38.8,29.5,68.8,0.0,NW@3.7,5.7,0.0,0,42.5,45.8,7.0,30.09,38.2,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,04:30,39.6,30.8,70.3,0.0,NW@0.9,2.8,0.0,0,42.4,45.8,7.0,30.09,39.0,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,04:45,41.6,31.4,66.8,0.0,NW@0.1,1.7,0.0,0,42.3,45.8,7.0,30.09,40.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,05:00,41.8,32.1,68.2,0.0,E@1.4,2.8,0.0,0,42.3,45.8,7.0,30.09,41.5,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,05:15,41.5,32.4,69.6,0.0,E@1.9,3.1,0.0,0,42.2,45.8,7.0,30.08,41.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,05:30,41.8,32.4,69.0,0.0,N @0.0,0.0,0.0,0,42.2,45.7,7.0,30.08,41.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,05:45,41.1,32.4,70.7,0.0,N @0.0,0.0,0.0,0,42.1,45.7,7.0,30.08,40.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,06:00,40.8,32.5,72.2,0.0,N @0.0,0.0,0.0,0,42.1,45.7,7.0,30.08,40.6,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,06:15,40.9,32.5,71.8,0.0,N @0.0,0.0,0.0,2,42.0,45.7,7.0,30.08,40.7,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,06:30,41.4,32.3,69.7,0.0,N @0.0,0.0,0.0,5,42.0,45.6,7.0,30.08,40.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,06:45,42.2,32.4,68.1,0.0,SE@0.4,2.4,0.0,18,41.9,45.6,7.0,30.08,41.9,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
2019-10-15,07:00,42.6,32.5,67.2,0.0,SE@0.2,2.8,0.0,32,41.9,45.6,7.0,30.08,42.3,"Mansfield (Mansfield NW), Mansfield NW, Douglas County",330047,Mansfield,2020-01-21 17:25:19.948320
