Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2016-11-03,00:15,44.7,39.7,82.6,0.0,0,30.16,S,4.4,7.8,0.0,43.8,46.3,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,00:30,44.7,39.6,81.9,0.0,0,30.17,SW,6.0,8.9,0.0,43.8,46.3,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,00:45,44.5,39.7,83.2,0.0,0,30.17,S,5.7,7.8,0.0,43.8,46.3,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,01:00,43.5,39.9,86.9,0.0,0,30.16,S,6.5,9.2,0.0,43.8,46.3,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,01:15,43.9,39.5,84.3,0.0,0,30.16,SW,7.3,12.4,0.0,43.7,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,01:30,44.0,39.3,83.3,0.0,0,30.16,SW,4.4,6.7,0.0,43.7,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,01:45,44.7,39.0,80.3,0.0,0,30.17,S,3.4,5.3,0.0,43.7,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,02:00,44.5,39.1,81.4,0.0,0,30.18,S,3.5,5.7,0.0,43.6,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,02:15,45.0,39.0,79.1,0.0,0,30.18,W,4.5,6.7,0.0,43.6,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,02:30,45.2,38.7,77.8,0.0,0,30.19,W,4.5,6.4,0.0,43.5,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,02:45,44.3,38.5,80.0,0.0,0,30.19,SW,3.6,5.3,0.0,43.5,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,03:00,44.7,38.3,78.2,0.0,0,30.2,SW,4.4,7.1,0.0,43.3,46.2,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,03:15,44.2,38.2,79.3,0.0,0,30.2,SW,3.7,5.3,0.0,43.2,46.1,26.8,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,03:30,44.7,38.1,77.2,0.0,0,30.2,W,5.5,7.4,0.0,43.1,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,03:45,45.1,38.0,76.0,0.0,0,30.21,W,6.5,8.2,0.0,42.9,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,04:00,44.9,38.0,76.5,0.0,0,30.21,W,7.0,8.2,0.0,42.7,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,04:15,45.5,37.8,74.3,0.0,0,30.21,W,6.3,8.2,0.0,42.6,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,04:30,45.3,37.5,73.8,0.0,0,30.22,SW,4.7,8.2,0.0,42.5,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,04:45,45.5,37.5,73.1,0.0,0,30.23,S,3.9,6.0,0.0,42.4,46.1,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,05:00,44.1,37.3,76.7,0.0,0,30.23,S,4.4,7.1,0.0,42.3,46.0,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,05:15,43.2,37.3,79.5,0.0,0,30.23,SE,3.5,4.2,0.0,42.1,46.0,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,05:30,43.1,37.5,80.3,0.0,0,30.23,SE,3.9,4.9,0.0,41.9,46.0,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,05:45,43.8,37.4,77.9,0.0,0,30.24,S,5.0,7.8,0.0,41.8,46.0,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,06:00,43.3,37.4,79.6,0.0,0,30.24,S,4.6,6.0,0.0,41.6,46.0,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,06:15,42.9,37.4,80.8,0.0,0,30.24,SE,4.6,5.7,0.0,41.4,45.9,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,06:30,45.2,37.8,75.1,0.0,1,30.24,S,4.0,5.7,0.0,41.3,45.9,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,06:45,47.5,37.3,67.7,0.0,2,30.24,S,6.2,8.5,0.0,41.1,45.9,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,07:00,46.9,37.1,68.5,0.0,11,30.25,SW,6.5,7.8,0.0,41.0,45.9,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,07:15,46.3,36.8,69.3,0.0,38,30.25,SW,4.9,6.4,0.0,41.0,45.8,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,07:30,45.3,36.0,69.5,0.0,47,30.26,W,2.9,5.3,0.0,40.9,45.8,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,07:45,42.4,38.6,86.0,0.0,63,30.26,NE,3.1,5.3,0.0,40.9,45.8,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,08:00,44.9,38.1,76.7,0.0,97,30.27,S,2.9,4.2,0.0,40.9,45.7,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,08:15,44.5,38.0,77.8,0.0,118,30.28,SW,3.2,4.2,0.0,40.9,45.7,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,08:30,44.6,38.8,80.0,0.0,170,30.28,W,3.3,4.6,0.0,40.9,45.7,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,08:45,45.1,39.4,80.2,0.0,175,30.29,W,3.5,4.6,0.0,41.0,45.6,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,09:00,45.5,40.3,81.8,0.0,172,30.29,E,3.1,4.9,0.0,41.2,45.6,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
2016-11-03,09:15,46.4,41.3,82.5,0.0,189,30.29,SE,4.7,8.2,0.0,41.3,45.5,26.7,"Waterville, Waterville, Douglas County",330046,Waterville,2020-12-15 18:58:01.689223
