Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-30,00:15,44.6,43.2,94.9,0.0,N @0.0,0.0,0.08,0.0,47.9,43.5,30.21,44.4,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,00:30,44.4,43.4,96.3,0.0,N @0.0,0.0,0.08,0.0,47.9,43.5,30.21,44.3,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,00:45,44.4,43.5,96.6,0.0,N @0.0,0.0,0.08,0.0,47.9,43.5,30.21,44.4,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,01:00,44.6,43.6,96.2,0.0,N @0.0,0.0,0.08,0.0,47.8,43.5,30.22,44.5,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,01:15,44.3,43.2,95.9,0.0,N @0.0,0.0,0.08,0.0,47.8,43.5,30.22,44.3,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,01:30,44.3,42.9,94.9,0.0,SE@0.0,1.4,0.07,0.0,47.8,43.5,30.23,44.3,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,01:45,44.3,41.6,90.3,0.0,SE@0.4,4.2,0.1,0.0,47.8,43.6,30.22,44.3,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,02:00,43.8,41.4,91.4,0.0,SE@0.3,2.8,0.15,0.0,47.8,43.6,30.23,43.7,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,02:15,43.3,41.8,94.5,0.0,S@0.3,3.1,0.17,0.0,47.8,43.6,30.23,43.2,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,02:30,43.2,42.1,96.0,0.0,S@0.1,2.1,0.19,0.0,47.8,43.6,30.24,43.1,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
2019-12-30,02:45,43.1,42.3,97.0,0.0,SW@1.7,4.6,0.21,0.0,47.8,43.6,30.24,43.1,"Mt.Vernon (WSU Mt Vernon), Mount Vernon, Skagit County",330101,Mt.Vernon,2020-01-21 16:43:07.046370
