Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2019-06-10,00:15,56.2,56.4,40.5,55.5,0.0,W@6.8,8.9,64.4,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,00:30,55.5,55.6,40.7,57.5,0.0,W@6.6,8.9,64.4,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,00:45,55.5,55.8,41.0,57.9,0.0,NW@7.2,11.7,64.3,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,01:00,57.2,57.3,41.5,55.7,0.0,NW@7.4,11.7,64.2,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,01:15,54.6,54.7,41.1,60.3,0.0,W@6.3,8.5,64.1,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,01:30,54.5,54.6,40.8,59.7,0.0,W@7.5,11.4,64.0,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,01:45,54.5,54.7,40.6,59.3,0.0,W@8.5,12.4,64.0,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,02:00,53.6,53.7,40.6,61.2,0.0,W@6.2,9.2,63.8,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,02:15,52.8,52.9,40.7,63.4,0.0,W@5.3,7.1,63.7,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,02:30,52.8,52.9,40.7,63.2,0.0,W@5.8,7.8,63.6,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,02:45,52.5,52.6,40.8,64.5,0.0,W@6.0,8.9,63.5,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,03:00,51.9,52.0,41.1,66.6,0.0,W@5.9,9.6,63.4,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,03:15,51.6,51.7,41.3,67.8,0.0,W@6.9,9.2,63.3,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,03:30,51.3,51.5,41.0,67.5,0.0,W@7.5,10.7,63.2,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,03:45,51.8,51.9,40.2,64.3,0.0,W@7.3,10.7,63.0,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,04:00,52.2,52.4,39.3,61.2,0.0,W@7.7,11.0,62.9,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,04:15,52.1,52.2,39.1,61.1,0.0,W@7.5,11.7,62.8,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,04:30,51.4,51.5,39.2,62.9,0.0,W@8.7,11.7,62.6,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,04:45,50.6,50.7,39.7,66.0,0.0,W@7.1,9.9,62.5,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,05:00,49.6,49.7,39.5,68.1,0.0,W@6.1,8.9,62.3,0.0,0,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,05:15,50.0,50.1,39.3,66.5,0.0,W@6.8,9.9,62.2,0.0,4,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,05:30,49.6,49.6,39.3,67.5,0.0,W@5.8,7.8,62.1,0.0,14,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,05:45,49.7,49.8,39.4,67.5,0.0,W@5.6,7.8,61.9,0.0,29,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,06:00,50.5,50.6,39.2,65.0,0.0,W@6.3,8.5,61.8,0.0,50,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,06:15,50.9,50.9,39.6,65.1,0.0,W@5.8,8.5,61.6,0.0,87,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,06:30,51.9,51.9,40.3,64.4,0.0,W@4.3,6.0,61.5,0.0,139,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,06:45,53.0,53.1,40.6,62.5,0.0,W@4.5,7.8,61.3,0.0,156,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,07:00,54.0,54.1,40.3,59.8,0.0,W@5.6,8.2,61.2,0.0,168,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,07:15,55.0,55.2,41.1,59.4,0.0,NW@4.5,6.7,61.0,0.0,204,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,07:30,56.4,56.6,41.4,57.1,0.0,NW@4.3,8.5,60.9,0.0,259,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,07:45,57.9,57.9,41.9,55.1,0.0,W@5.2,8.2,60.7,0.0,307,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,08:00,58.6,58.6,41.4,52.7,0.0,W@6.4,8.5,60.6,0.0,335,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,08:15,59.9,59.9,42.2,51.8,0.0,W@6.6,9.2,60.5,0.0,378,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,08:30,60.9,60.9,42.0,49.6,0.0,W@7.6,11.0,60.3,0.0,428,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,08:45,62.2,62.2,42.0,47.4,0.0,W@6.7,9.6,60.2,0.0,472,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,09:00,63.2,63.3,42.8,47.2,0.0,W@6.0,9.9,60.1,0.0,505,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,09:15,64.4,64.5,44.5,48.3,0.0,W@5.9,9.6,60.0,0.0,543,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,09:30,65.2,65.3,43.9,45.8,0.0,W@5.4,8.9,59.9,0.0,582,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,09:45,66.6,66.7,43.1,42.5,0.0,W@4.3,6.7,59.8,0.0,628,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,10:00,68.3,68.4,44.1,41.5,0.0,SW@4.5,7.1,59.7,0.0,667,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,10:15,69.5,69.6,44.6,40.7,0.0,SW@3.8,7.1,59.7,0.0,693,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,10:30,71.1,71.3,46.0,40.7,0.0,S@3.2,7.4,59.6,0.0,728,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,10:45,72.5,72.7,47.5,40.9,0.0,S@3.1,8.5,59.6,0.0,758,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,11:00,74.7,75.2,46.9,37.3,0.0,NW@7.3,12.8,59.6,0.0,789,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,11:15,74.9,75.3,46.2,35.9,0.0,NW@10.4,17.1,59.6,0.0,815,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,11:30,75.6,76.0,46.5,35.6,0.0,NW@12.2,18.5,59.7,0.0,834,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
2019-06-10,11:45,76.1,76.5,46.3,34.8,0.0,NW@12.3,17.5,59.7,0.0,850,"Thorp, Kittitas County",330036,Thorp,2019-08-04 10:15:22.274729
