Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2019-04-25,00:15,49.6,49.5,26.4,40.2,0.0,SE@2.9,4.2,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,00:30,49.0,49.0,26.2,40.7,0.0,SE@2.6,4.2,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,00:45,51.1,51.1,26.0,37.4,0.0,S@2.3,4.9,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,01:00,52.0,52.0,26.4,36.8,0.0,SW@3.4,8.9,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,01:15,48.8,48.9,26.4,41.4,0.0,SE@3.2,4.6,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,01:30,47.3,47.3,26.3,43.7,0.0,SE@3.5,4.9,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,01:45,46.8,46.8,26.7,45.2,0.0,S@2.6,4.6,57.0,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,02:00,46.4,46.4,26.6,45.7,0.0,S@3.1,4.2,56.9,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,02:15,46.7,46.5,26.2,44.6,0.0,SE@2.2,3.1,56.9,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
2019-04-25,02:30,46.2,46.2,26.1,45.2,0.0,SE@2.2,3.5,56.9,0.0,0,"Brewster.N (Brewster), Douglas County",330074,Brewster.N,2019-06-26 15:28:27.398153
