Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-02-05,00:15,44.1,44.0,99.9,0.02,0,29.99,SE,7.8,13.8,41.2,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,00:30,44.0,43.7,98.7,0.03,0,29.99,S,7.7,18.1,41.2,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,00:45,44.0,44.0,99.8,0.03,0,29.98,SE,7.4,13.4,41.3,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,01:00,44.1,44.1,100.0,0.03,0,29.96,S,7.6,15.3,41.4,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,01:15,44.1,44.1,99.9,0.02,0,29.94,S,7.4,13.5,41.4,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,01:30,44.3,44.3,100.0,0.0,0,29.94,SE,7.6,16.2,41.4,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,01:45,44.4,44.4,99.7,0.01,0,29.94,SE,7.7,17.2,41.4,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,02:00,44.4,44.4,99.7,0.07,0,29.94,SE,6.4,17.8,41.4,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,02:15,44.3,44.3,100.0,0.05,0,29.94,S,3.8,8.0,41.5,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,02:30,44.2,44.2,100.0,0.06,0,29.94,SE,4.6,8.6,41.5,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,02:45,44.0,44.0,100.0,0.05,0,29.94,S,4.3,9.3,41.5,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,03:00,43.9,43.9,100.0,0.04,0,29.94,S,4.2,9.8,41.5,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,03:15,43.9,43.9,100.0,0.02,0,29.94,S,3.2,6.9,41.5,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,03:30,43.7,43.7,99.9,0.0,0,29.94,SW,1.3,3.0,41.6,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,03:45,43.7,43.7,100.0,0.0,0,29.94,SW,1.8,3.9,41.7,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,04:00,43.7,43.7,100.0,0.0,0,29.94,S,2.7,4.7,41.7,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,04:15,43.3,43.3,99.9,0.0,0,29.94,S,3.3,5.4,41.7,41.0,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,04:30,43.3,43.3,99.9,0.0,0,29.95,S,2.9,4.4,41.7,41.1,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,04:45,43.3,43.3,100.0,0.0,0,29.96,SE,2.5,4.5,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,05:00,43.1,43.1,100.0,0.0,0,29.96,NE,1.5,2.6,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,05:15,43.1,43.1,99.7,0.0,0,29.96,S,2.9,4.4,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,05:30,43.1,43.1,100.0,0.0,0,29.97,SE,2.6,5.3,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,05:45,43.1,43.1,100.0,0.0,0,29.98,NE,1.9,4.0,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,06:00,43.6,43.6,99.8,0.0,0,29.98,S,3.8,10.5,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,06:15,43.5,43.5,100.0,0.0,0,30.0,S,3.4,8.6,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,06:30,43.1,43.1,100.0,0.0,0,30.01,NW,4.9,12.2,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,06:45,42.6,42.6,100.0,0.0,0,30.02,W,6.9,12.3,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,07:00,42.4,42.4,100.0,0.0,0,30.03,NW,5.4,9.4,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,07:15,42.2,42.2,100.0,0.0,0,30.04,NW,4.0,10.6,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,07:30,42.2,42.2,100.0,0.0,0,30.05,N ,3.9,8.9,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,07:45,42.3,42.2,99.9,0.0,0,30.06,SE,2.2,3.8,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,08:00,42.2,42.2,99.8,0.0,2,30.07,SE,1.8,3.6,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,08:15,42.2,42.2,99.9,0.0,5,30.08,SW,1.3,2.5,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,08:30,42.2,42.2,99.8,0.0,10,30.08,SE,2.2,5.2,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,08:45,42.3,42.3,100.0,0.0,25,30.08,SE,3.2,5.6,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,09:00,42.1,42.1,100.0,0.0,29,30.08,SE,3.5,7.0,41.7,41.2,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,09:15,42.1,42.1,100.0,0.0,31,30.09,S,2.8,4.8,41.8,41.3,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,09:30,42.2,42.2,100.0,0.0,34,30.1,SE,3.5,5.0,41.9,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,09:45,42.3,42.3,99.9,0.0,50,30.11,S,2.9,5.0,41.9,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,10:00,42.3,42.3,99.8,0.0,71,30.12,S,1.9,3.4,41.9,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,10:15,42.5,42.4,99.8,0.0,90,30.13,S,2.8,6.2,41.9,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,10:30,42.7,42.6,99.6,0.0,111,30.13,S,2.6,4.6,41.9,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,10:45,42.8,42.8,100.0,0.0,141,30.14,S,4.4,6.6,42.1,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,11:00,43.0,43.0,100.0,0.0,221,30.15,S,4.5,6.9,42.1,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,11:15,45.0,44.9,99.7,0.0,224,30.15,S,5.2,8.0,42.2,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,11:30,45.8,45.3,98.0,0.0,160,30.16,S,3.9,6.4,42.3,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,11:45,45.8,44.5,95.1,0.0,132,30.17,SE,5.0,8.5,42.4,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,12:00,45.6,44.1,94.3,0.0,134,30.18,S,3.7,6.2,42.6,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
2021-02-05,12:15,45.6,44.2,94.7,0.0,170,30.18,S,5.2,8.6,42.7,41.4,-8.4,-8.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:17:14.741631
