Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-03-29,00:15,49.6,S@7.4,18.1,0.0,0,45.3,85.0,29.64,-8.9,46.8,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,00:30,49.6,S@7.8,17.3,0.0,0,44.7,83.3,29.63,-8.9,46.8,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,00:45,49.3,S@7.6,17.0,0.0,0,45.1,85.3,29.63,-8.9,46.8,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,01:00,49.4,S@9.9,17.4,0.0,0,45.0,84.6,29.63,-8.9,46.8,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,01:15,48.9,S@9.7,20.3,0.0,0,44.8,85.6,29.63,-8.9,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,01:30,48.2,S@8.1,14.3,0.02,0,44.8,87.9,29.64,-8.9,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,01:45,47.2,S@7.4,13.0,0.01,0,44.8,91.4,29.64,-8.9,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,02:00,47.1,S@7.0,12.8,0.01,0,45.1,92.6,29.64,-8.9,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,02:15,47.6,S@7.2,13.3,0.01,0,45.1,90.9,29.63,-8.9,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,02:30,47.3,SE@8.5,16.4,0.01,0,45.1,91.8,29.63,-8.8,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,02:45,47.3,SE@7.9,14.6,0.0,0,44.9,91.5,29.63,-8.8,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,03:00,47.2,S@7.9,14.3,0.0,0,44.8,91.3,29.63,-8.8,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,03:15,47.1,S@8.3,13.6,0.0,0,44.6,90.9,29.62,-8.8,46.6,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,03:30,46.9,S@7.2,11.8,0.01,0,44.6,91.4,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,03:45,46.8,SE@8.5,14.0,0.0,0,44.6,91.8,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,04:00,46.5,SE@8.7,15.3,0.01,0,44.6,92.8,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,04:15,46.4,SE@8.5,15.3,0.01,0,44.3,92.3,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,04:30,46.2,S@7.8,15.5,0.01,0,44.3,93.0,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,04:45,46.0,S@6.6,11.3,0.0,0,44.3,93.7,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,05:00,46.1,S@8.0,15.5,0.0,0,44.1,92.8,29.62,-8.8,46.4,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,05:15,45.8,SE@8.1,14.1,0.01,0,44.0,93.5,29.62,-8.8,46.2,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,05:30,45.8,S@9.0,14.6,0.0,0,43.8,92.5,29.62,-8.8,46.2,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,05:45,45.8,S@8.7,15.3,0.0,0,43.8,92.6,29.63,-8.8,46.2,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,06:00,45.6,S@6.8,12.8,0.0,0,43.7,93.1,29.63,-8.8,46.2,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,06:15,45.6,S@7.7,19.1,0.0,0,43.5,92.2,29.63,-8.8,46.2,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,06:30,45.3,S@6.2,12.5,0.0,0,43.5,93.3,29.63,-8.8,46.1,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,06:45,45.1,S@6.8,16.1,0.01,0,43.5,93.9,29.64,-8.8,46.0,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,07:00,44.9,S@6.8,12.1,0.01,1,43.3,93.9,29.64,-8.8,46.0,45.3,-9.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,07:15,45.0,S@6.1,11.7,0.0,3,43.2,93.3,29.63,-8.8,46.0,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,07:30,44.8,S@5.1,8.2,0.0,4,43.2,94.0,29.64,-8.8,46.0,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,07:45,45.0,S@5.7,10.8,0.0,4,43.2,93.3,29.64,-8.8,46.0,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,08:00,45.1,S@6.5,14.0,0.0,13,43.2,93.0,29.65,-8.8,46.0,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,08:15,45.0,S@6.5,12.3,0.0,20,43.2,93.5,29.65,-8.8,45.9,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,08:30,44.4,S@5.7,11.5,0.02,26,43.2,95.4,29.66,-8.8,45.8,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,08:45,44.2,S@5.0,11.5,0.01,42,43.5,97.3,29.66,-8.8,45.9,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,09:00,44.3,S@3.6,8.7,0.02,80,43.7,97.8,29.66,-8.8,45.9,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,09:15,44.7,S@3.8,7.2,0.0,110,44.4,98.7,29.67,-8.8,46.0,45.3,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,09:30,44.8,SE@4.0,7.6,0.0,66,44.7,99.7,29.67,-8.8,46.0,45.2,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,09:45,44.7,SE@4.2,7.1,0.0,74,44.5,99.4,29.67,-8.8,46.1,45.2,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,10:00,44.9,SE@7.0,13.5,0.0,98,44.1,97.1,29.67,-8.8,46.2,45.1,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,10:15,44.8,SE@6.9,13.3,0.0,106,43.4,94.7,29.67,-8.7,46.3,45.1,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
2020-03-29,10:30,44.9,SE@6.4,12.1,0.0,129,43.0,93.2,29.67,-8.8,46.4,45.1,-9.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:45.497034
