Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-04-22,00:15,49.6,S@2.4,3.6,0.0,0,45.1,84.2,30.18,-44.7,54.5,53.1,-66.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,00:30,49.5,S@1.8,2.6,0.0,0,44.7,83.6,30.18,-44.7,54.3,52.9,-66.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,00:45,49.1,S@1.4,2.6,0.0,0,45.1,85.8,30.18,-44.7,54.3,52.9,-66.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,01:00,49.1,E@2.0,3.3,0.0,0,45.1,86.0,30.18,-44.7,54.1,52.9,-66.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,01:15,49.1,S@1.5,2.7,0.0,0,45.1,86.0,30.18,-44.7,54.1,52.9,-66.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,01:30,48.8,W@1.0,2.7,0.0,0,45.2,87.3,30.17,-44.7,54.0,52.9,-66.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,01:45,48.7,E@2.2,4.2,0.0,0,45.3,88.1,30.18,-44.7,54.0,52.9,-66.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,02:00,48.7,E@1.1,2.2,0.0,0,45.1,87.2,30.18,-44.7,53.8,52.9,-66.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,02:15,48.6,NW@1.4,2.6,0.0,0,45.3,88.5,30.17,-44.7,53.8,52.8,-65.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,02:30,48.3,W@1.1,2.1,0.0,0,45.4,89.8,30.16,-44.7,53.7,52.7,-65.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,02:45,48.2,SE@1.6,2.1,0.0,0,45.3,89.7,30.16,-44.7,53.6,52.7,-65.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,03:00,48.0,S@1.3,2.4,0.0,0,45.3,90.3,30.15,-44.7,53.6,52.7,-65.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,03:15,47.8,S@1.7,2.3,0.0,0,45.4,91.2,30.15,-44.7,53.4,52.7,-65.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,03:30,47.8,SE@1.5,2.1,0.0,0,45.5,91.8,30.13,-44.6,53.4,52.7,-65.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,03:45,47.4,S@1.9,3.2,0.0,0,45.6,93.3,30.13,-44.5,53.3,52.7,-65.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,04:00,47.3,E@1.5,2.6,0.0,0,45.4,93.1,30.13,-44.5,53.2,52.6,-65.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,04:15,47.3,W@1.7,3.1,0.0,0,45.6,93.9,30.12,-44.4,53.2,52.5,-65.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,04:30,47.1,SE@1.2,2.4,0.0,0,45.6,94.5,30.11,-44.4,53.1,52.5,-65.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,04:45,47.1,S@1.3,1.8,0.0,0,45.6,94.6,30.11,-44.4,53.1,52.5,-65.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,05:00,47.1,SE@1.5,2.5,0.0,0,45.7,94.6,30.11,-44.4,53.0,52.5,-65.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,05:15,47.0,SW@1.5,2.7,0.0,0,45.8,95.8,30.1,-44.4,52.9,52.5,-64.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,05:30,47.0,SE@1.3,3.2,0.0,0,45.8,95.8,30.09,-44.4,52.9,52.5,-64.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,05:45,46.8,E@1.3,2.4,0.0,0,45.8,96.4,30.08,-44.5,52.8,52.3,-64.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,06:00,46.9,N @1.0,2.9,0.0,0,45.8,95.9,30.08,-44.5,52.7,52.3,-64.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,06:15,47.0,W@1.7,3.2,0.0,1,45.9,95.8,30.08,-44.6,52.7,52.3,-64.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,06:30,47.0,E@1.5,3.2,0.0,4,46.1,96.6,30.07,-44.6,52.7,52.3,-64.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,06:45,47.1,S@1.0,2.8,0.0,7,46.2,96.5,30.06,-44.6,52.5,52.3,-64.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,07:00,47.2,N@1.1,2.6,0.0,10,46.3,96.7,30.06,-44.5,52.5,52.3,-64.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,07:15,47.4,W@1.0,2.3,0.0,11,46.5,96.5,30.05,-44.6,52.5,52.3,-64.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,07:30,47.7,N@1.0,2.6,0.0,19,46.7,96.2,30.04,-44.6,52.5,52.2,-64.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,07:45,47.8,NE@1.0,1.9,0.0,18,46.8,96.2,30.04,-44.6,52.5,52.2,-63.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,08:00,47.9,N@1.0,2.2,0.0,17,46.8,95.9,30.03,-44.5,52.4,52.2,-63.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,08:15,47.8,NE@0.9,1.7,0.0,33,46.6,95.4,30.03,-44.5,52.3,52.2,-63.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,08:30,47.9,W@0.8,1.8,0.0,29,46.6,95.0,30.03,-44.5,52.3,52.2,-63.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,08:45,48.0,NW@0.7,1.5,0.0,25,46.6,94.6,30.03,-44.5,52.3,52.2,-63.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,09:00,48.2,W@1.3,3.0,0.01,49,46.7,94.3,30.03,-44.7,52.3,52.1,-63.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,09:15,48.5,NW@1.6,3.0,0.01,52,46.8,93.9,30.02,-45.0,52.3,52.0,-63.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,09:30,48.4,W@1.4,2.9,0.01,58,47.0,94.9,30.01,-45.2,52.3,52.0,-62.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,09:45,48.5,W@1.0,1.7,0.01,62,47.1,94.8,30.01,-45.2,52.4,52.0,-60.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,10:00,48.5,NW@1.3,2.7,0.02,82,47.1,95.0,30.0,-45.4,52.5,52.0,-58.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,10:15,48.6,W@2.0,3.4,0.02,90,47.3,95.3,30.0,-45.3,52.5,52.0,-55.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,10:30,48.5,SE@1.0,2.2,0.02,102,47.5,96.5,30.0,-45.2,52.5,52.0,-53.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,10:45,48.7,E@2.0,3.5,0.02,148,47.6,95.8,29.99,-45.0,52.5,52.0,-50.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,11:00,48.7,NE@1.0,2.5,0.01,105,47.6,96.0,29.98,-44.9,52.7,51.9,-46.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,11:15,48.9,NE@1.4,2.3,0.01,103,47.8,95.7,29.98,-44.8,52.7,51.8,-43.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,11:30,48.9,NE@0.9,2.6,0.02,82,47.7,95.6,29.99,-44.7,52.9,51.8,-41.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,11:45,48.9,NE@0.9,2.4,0.04,80,47.6,95.1,30.0,-44.3,52.9,51.8,-29.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,12:00,48.9,N @1.4,2.6,0.04,82,47.8,95.8,30.0,-44.0,53.0,51.8,-16.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,12:15,49.0,NW@1.8,2.9,0.04,79,47.9,95.9,29.99,-43.7,53.1,51.8,-13.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,12:30,49.1,N@1.7,2.9,0.04,77,48.1,96.3,29.99,-43.2,53.1,51.8,-11.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,12:45,49.2,N@1.7,3.2,0.04,82,48.3,96.7,29.98,-42.5,53.1,51.8,-11.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,13:00,49.1,W@1.7,2.9,0.03,113,48.5,97.8,29.97,-41.6,53.1,51.8,-10.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
2020-04-22,13:15,49.1,E@0.9,2.4,0.03,135,48.8,99.2,29.97,-40.7,53.1,51.8,-10.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:12.368930
