Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-03-23,00:15,45.8,S@6.2,11.4,0.0,0,38.5,75.4,29.76,-11.0,45.3,43.9,-14.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,00:30,45.8,S@6.7,11.9,0.0,0,38.6,75.8,29.75,-11.0,45.1,43.9,-14.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,00:45,45.7,S@8.9,15.3,0.0,0,38.9,77.1,29.75,-11.0,45.1,43.9,-14.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,01:00,45.3,S@10.1,18.3,0.0,0,38.8,77.7,29.74,-11.0,45.1,43.9,-14.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,01:15,44.2,S@8.5,15.9,0.01,0,38.6,80.4,29.73,-11.0,45.0,43.9,-14.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,01:30,43.9,S@6.5,13.3,0.0,0,38.8,82.0,29.74,-11.0,45.0,43.9,-14.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,01:45,43.4,S@3.6,7.2,0.0,0,38.9,84.1,29.73,-11.1,44.8,43.9,-14.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,02:00,43.6,SW@5.9,11.0,0.0,0,39.1,84.0,29.72,-11.1,44.8,43.9,-14.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,02:15,44.0,S@8.7,19.2,0.0,0,38.9,82.4,29.72,-11.1,44.8,43.9,-14.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
2020-03-23,02:30,44.1,S@7.8,17.0,0.0,0,38.7,81.1,29.72,-11.1,44.7,43.9,-14.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:37.669827
