Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-03-17,00:15,27.5,S@1.0,1.7,0.0,0,24.4,90.4,30.05,-8.8,39.5,40.6,-11.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,00:30,27.4,S@1.8,3.0,0.0,0,24.3,91.0,30.04,-8.8,39.3,40.6,-11.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,00:45,27.7,SE@1.5,2.1,0.0,0,24.4,89.9,30.04,-8.8,39.1,40.6,-11.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,01:00,27.3,SW@1.7,2.8,0.0,0,24.8,93.1,30.03,-8.8,38.9,40.6,-11.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,01:15,26.9,SE@1.4,4.0,0.0,0,24.3,92.7,30.03,-8.8,38.8,40.6,-11.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,01:30,26.6,S@2.0,3.5,0.0,0,24.2,93.8,30.03,-8.8,38.6,40.6,-11.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,01:45,26.6,SE@1.9,3.1,0.0,0,24.2,94.0,30.01,-8.9,38.5,40.5,-11.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,02:00,25.6,SW@1.7,3.9,0.0,0,23.8,97.0,30.01,-8.8,38.3,40.5,-11.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,02:15,26.3,W@1.5,3.1,0.0,0,23.2,91.6,30.0,-8.8,38.2,40.5,-11.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,02:30,26.0,S@1.9,3.2,0.0,0,23.6,94.0,30.0,-8.8,38.0,40.5,-11.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,02:45,26.2,W@0.8,1.5,0.0,0,23.4,92.6,29.99,-8.8,37.8,40.5,-11.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,03:00,26.3,S@2.0,3.0,0.0,0,23.3,91.8,29.99,-8.8,37.6,40.3,-11.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,03:15,25.8,SW@1.1,1.9,0.0,0,23.6,95.0,29.98,-8.8,37.5,40.3,-11.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,03:30,25.7,S@1.9,3.5,0.0,0,23.5,95.3,29.98,-8.8,37.4,40.3,-11.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,03:45,25.8,S@2.5,3.0,0.0,0,23.6,94.9,29.97,-8.8,37.3,40.3,-11.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,04:00,25.7,SE@2.2,3.2,0.0,0,23.6,95.3,29.96,-8.8,37.2,40.3,-11.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
2020-03-17,04:15,25.0,W@1.4,2.6,0.0,0,23.3,97.5,29.96,-8.8,37.0,40.1,-11.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:47:29.593064
