Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-24,00:15,49.3,43.5,80.4,0.0,0,29.85,S,1.2,3.4,53.8,52.3,-54.8,-38.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,00:30,48.9,43.9,82.8,0.0,0,29.84,SE,0.8,1.8,53.8,52.3,-54.7,-38.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,00:45,48.9,43.8,82.3,0.0,0,29.84,SE,2.1,4.5,53.7,52.3,-54.8,-38.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,01:00,48.5,43.8,83.6,0.0,0,29.84,S,2.0,3.1,53.6,52.3,-54.8,-38.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,01:15,48.1,44.0,85.6,0.0,0,29.84,S,1.0,1.9,53.6,52.3,-54.9,-38.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,01:30,47.8,44.1,86.8,0.0,0,29.83,SE,0.9,1.7,53.5,52.3,-54.9,-38.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,01:45,47.6,44.4,88.3,0.0,0,29.83,S,1.4,4.5,53.4,52.3,-55.0,-38.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,02:00,47.7,44.6,88.7,0.01,0,29.83,S,2.1,4.5,53.4,52.3,-54.4,-40.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,02:15,47.4,44.6,89.8,0.01,0,29.83,S,1.6,2.9,53.4,52.2,-53.7,-40.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,02:30,47.2,44.6,90.7,0.01,0,29.82,SW,1.0,1.9,53.2,52.2,-53.3,-40.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,02:45,47.0,44.9,92.3,0.01,0,29.82,W,1.1,1.9,53.2,52.2,-52.5,-40.6,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,03:00,46.9,45.1,93.4,0.01,0,29.82,SW,0.9,2.0,53.2,52.2,-51.4,-40.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,03:15,46.9,45.3,94.1,0.01,0,29.82,S,1.1,2.3,53.1,52.2,-50.3,-40.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,03:30,46.9,45.5,94.8,0.01,0,29.82,E,1.2,2.1,53.1,52.2,-49.1,-40.4,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,03:45,46.8,45.6,95.4,0.01,0,29.82,E,0.9,1.4,53.1,52.2,-48.0,-40.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,04:00,46.8,45.6,95.4,0.01,0,29.81,E,0.7,1.7,52.9,52.2,-47.2,-40.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,04:15,46.8,45.8,96.3,0.01,0,29.81,NE,0.8,1.4,52.9,52.2,-46.3,-40.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,04:30,46.8,45.8,96.6,0.01,0,29.8,SE,0.4,0.9,52.9,52.2,-45.3,-39.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,04:45,46.8,45.8,96.6,0.0,0,29.8,SE,0.5,1.3,52.8,52.2,-44.3,-39.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,05:00,46.7,45.8,96.8,0.0,0,29.8,SE,1.5,1.9,52.7,52.2,-43.3,-39.5,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,05:15,46.6,45.8,97.3,0.01,1,29.8,SE,1.2,1.8,52.7,52.1,-42.5,-39.3,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,05:30,46.6,45.8,97.3,0.0,6,29.8,SE,1.2,1.8,52.7,52.0,-41.6,-39.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,05:45,46.5,45.8,97.4,0.0,17,29.79,SE,1.5,1.9,52.7,52.0,-40.9,-39.0,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,06:00,46.6,46.1,97.9,0.0,36,29.79,SE,1.5,2.2,52.5,52.0,-40.1,-38.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
2021-04-24,06:15,46.6,46.4,99.3,0.0,47,29.79,SE,1.6,2.5,52.5,52.0,-38.5,-38.7,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2021-11-10 16:18:54.381271
