Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-05-10,00:15,50.1,S@1.3,2.5,0.0,0,49.2,96.4,29.94,-10.7,62.6,59.5,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,00:30,49.8,SE@1.5,2.7,0.0,0,48.0,93.6,29.93,-10.7,62.3,59.5,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,00:45,49.2,S@1.7,3.0,0.0,0,48.0,95.4,29.93,-10.7,62.1,59.5,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,01:00,49.1,S@1.1,2.8,0.0,0,47.8,95.0,29.93,-10.7,61.8,59.5,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,01:15,48.1,SE@1.6,3.2,0.0,0,47.2,96.7,29.93,-10.7,61.6,59.5,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,01:30,48.0,SE@1.8,3.4,0.0,0,46.7,95.3,29.93,-10.7,61.4,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,01:45,47.2,SW@1.1,2.1,0.0,0,46.5,97.4,29.93,-10.7,61.2,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,02:00,46.9,S@1.4,2.2,0.0,0,45.9,96.2,29.93,-10.7,61.0,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,02:15,46.7,SE@1.5,2.8,0.0,0,45.7,96.0,29.93,-10.8,60.8,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,02:30,46.5,S@1.4,2.7,0.0,0,45.3,95.8,29.93,-10.8,60.5,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,02:45,46.0,S@1.3,2.7,0.0,0,45.0,96.2,29.93,-10.8,60.4,59.4,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
2020-05-10,03:00,45.8,S@1.2,2.7,0.0,0,44.7,95.8,29.92,-10.8,60.1,59.2,-14.9,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:37.177760
