Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-01-04,23:15,41.3,S@6.4,10.6,0.0,0,40.3,96.2,30.18,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-04,23:30,41.4,S@6.0,10.3,0.0,0,40.6,96.7,30.18,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-04,23:45,41.8,S@6.3,10.2,0.0,0,40.6,95.7,30.17,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-04,24:00,42.0,S@7.0,12.3,0.0,0,40.6,94.8,30.17,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,00:15,42.2,S@8.3,12.8,0.0,0,40.5,93.6,30.16,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,00:30,42.2,S@9.4,17.6,0.0,0,40.1,92.4,30.15,-9.0,42.6,43.5,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,00:45,42.0,S@8.0,13.8,0.0,0,40.3,93.7,30.15,-9.0,42.6,,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,01:00,41.9,S@7.0,13.1,0.0,0,40.3,94.0,30.14,-9.0,42.4,,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,01:15,42.0,S@7.5,15.5,0.0,0,40.1,92.9,30.14,-9.0,42.4,,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,01:30,42.1,S@8.0,13.0,0.0,0,40.0,92.2,30.14,-9.0,42.4,43.4,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,01:45,42.1,S@7.3,12.4,0.0,0,40.0,92.2,30.13,-9.0,42.4,43.3,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
2020-01-05,02:00,41.9,S@7.9,15.0,0.0,0,40.1,93.4,30.13,-9.0,42.4,43.3,-9.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:05.425200
