Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-05-16,00:15,45.3,S@1.7,2.5,0.0,0,43.9,94.6,29.96,-13.7,59.9,59.2,-15.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,00:30,45.2,SE@1.3,2.5,0.0,0,43.7,94.5,29.96,-13.8,59.7,59.2,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,00:45,44.7,SE@0.6,1.2,0.0,0,43.8,96.5,29.95,-13.8,59.5,59.2,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,01:00,44.2,S@1.0,1.6,0.0,0,43.4,97.0,29.95,-13.8,59.3,59.2,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,01:15,44.3,SE@1.3,2.3,0.0,0,43.2,95.9,29.95,-13.8,59.2,59.2,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,01:30,44.4,S@1.5,3.2,0.0,0,43.5,96.5,29.94,-13.8,59.0,59.1,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,01:45,44.3,SW@1.2,2.1,0.0,0,43.5,97.1,29.94,-13.8,58.9,59.0,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,02:00,44.4,S@1.5,2.4,0.0,0,43.6,97.2,29.93,-13.8,58.7,59.0,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,02:15,44.7,SE@1.6,2.5,0.0,0,43.9,97.0,29.93,-13.8,58.6,59.0,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,02:30,44.6,S@1.5,2.1,0.0,0,44.0,97.8,29.92,-13.8,58.5,59.0,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,02:45,44.6,S@1.1,2.1,0.0,0,44.0,98.0,29.91,-13.8,58.4,59.0,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,03:00,44.3,SE@0.6,1.7,0.0,0,43.9,98.6,29.9,-13.9,58.3,58.8,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,03:15,44.6,SE@1.2,2.1,0.0,0,43.9,97.5,29.9,-13.9,58.2,58.8,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,03:30,44.5,S@1.0,1.6,0.0,0,44.0,98.4,29.89,-13.9,58.1,58.8,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,03:45,44.7,S@1.3,2.5,0.0,0,44.1,97.6,29.89,-13.9,57.9,58.8,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,04:00,44.9,SE@1.3,2.1,0.0,0,44.3,97.8,29.88,-13.9,57.9,58.6,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,04:15,45.0,SE@1.4,2.1,0.0,0,44.5,98.2,29.88,-13.9,57.8,58.6,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,04:30,45.1,S@1.1,1.9,0.0,0,44.6,98.3,29.88,-14.0,57.7,58.6,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,04:45,45.0,SE@1.3,2.0,0.0,0,44.7,98.8,29.87,-14.0,57.6,58.6,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,05:00,45.1,SE@1.2,2.1,0.0,0,44.8,98.7,29.87,-14.0,57.6,58.5,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,05:15,44.9,SE@0.9,1.4,0.0,0,44.7,99.2,29.87,-14.0,57.5,58.5,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,05:30,45.0,S@1.1,2.3,0.0,2,44.6,98.4,29.87,-14.1,57.4,58.5,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,05:45,45.0,E@1.3,2.1,0.0,5,44.7,98.9,29.87,-14.1,57.3,58.5,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,06:00,45.6,NE@1.1,2.4,0.0,14,45.1,98.2,29.86,-14.1,57.2,58.3,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,06:15,45.9,E@0.7,1.9,0.0,25,45.6,99.0,29.86,-14.1,57.2,58.3,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,06:30,46.4,SE@2.2,3.2,0.0,26,46.1,99.1,29.85,-14.1,57.2,58.3,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,06:45,46.7,SE@2.0,3.0,0.0,23,46.6,99.7,29.85,-14.1,57.0,58.3,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,07:00,46.9,SE@1.5,3.0,0.0,31,46.9,100.0,29.84,-14.1,57.0,58.2,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,07:15,47.1,S@2.1,3.9,0.0,46,47.2,100.0,29.84,-14.2,57.0,58.1,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,07:30,47.8,SE@2.2,3.5,0.0,62,47.6,99.5,29.84,-14.2,57.0,58.1,-15.2,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,07:45,48.2,SE@2.0,3.4,0.0,88,48.1,99.9,29.82,-14.2,57.0,58.1,-15.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,08:00,48.6,S@1.6,2.9,0.0,124,48.6,100.0,29.82,-14.2,57.0,58.0,-15.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
2020-05-16,08:15,49.6,SE@2.5,4.2,0.0,171,49.6,99.8,29.82,-14.2,57.0,57.9,-15.1,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:48:45.263068
