Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-01-22,23:15,42.1,S@1.8,3.8,0.0,0,42.1,100.0,29.81,-8.7,40.8,39.2,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-22,23:30,41.9,NE@1.9,3.1,0.0,0,41.8,100.0,29.81,-8.7,40.8,39.2,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-22,23:45,41.9,W@1.7,4.0,0.01,0,41.9,100.0,29.8,-8.7,40.8,39.2,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-22,24:00,43.9,S@4.8,11.9,0.02,0,43.6,98.6,29.8,-8.7,40.8,39.2,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,00:15,45.4,S@7.5,12.4,0.02,0,45.1,99.0,29.79,-8.7,40.8,,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,00:30,45.2,S@7.8,16.1,0.03,0,44.8,98.6,29.79,-8.7,40.8,39.3,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,00:45,45.2,S@5.5,12.7,0.02,0,45.2,99.9,29.79,-8.7,40.8,39.4,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,01:00,45.5,S@5.3,9.5,0.01,0,45.5,99.9,29.78,-8.7,40.9,39.4,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,01:15,45.6,S@4.9,8.9,0.0,0,45.6,100.0,29.78,-8.7,41.0,39.4,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
2020-01-23,01:30,45.6,S@5.6,9.9,0.0,0,45.6,99.9,29.78,-8.7,41.0,39.4,-8.8,"Van.Zandt, Deming, Whatcom County",100024,Van.Zandt,2020-06-03 08:46:24.245159
