Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2007-12-31,24:00,26.4,19.6,77.4,0.0,N @4.3,6.8,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,00:15,26.7,19.5,76.1,0.0,N @4.7,8.9,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,00:30,26.9,19.4,75.0,0.0,N @4.7,7.5,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,00:45,26.1,19.1,76.9,0.0,NE@4.7,7.3,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,01:00,25.6,18.9,78.3,0.0,NE@3.9,7.3,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,01:15,25.8,19.3,78.6,0.0,NE@5.4,10.9,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,01:30,26.2,19.5,78.1,0.0,N @4.5,7.2,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,01:45,26.5,19.9,78.3,0.0,N @4.3,7.9,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,02:00,26.9,20.5,78.6,0.0,N @4.7,10.4,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,02:15,27.5,20.9,77.9,0.0,N @4.5,8.9,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,02:30,28.1,21.5,77.6,0.0,N @3.6,7.7,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,02:45,28.6,21.9,77.3,0.0,N @3.8,8.2,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,03:00,28.9,22.2,77.1,0.0,NW@5.2,10.4,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,03:15,29.0,22.4,77.3,0.0,NW@5.2,19.0,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,03:30,29.4,22.7,76.9,0.0,NW@5.2,10.7,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,03:45,29.9,22.9,76.0,0.0,N@3.9,8.8,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,04:00,30.1,23.0,75.4,0.0,NW@5.7,11.5,,4,33.0,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,04:15,30.0,22.9,75.4,0.0,NW@5.4,9.5,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,04:30,30.0,22.9,75.4,0.0,NW@5.0,9.8,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,04:45,29.9,22.7,75.3,0.0,N@3.8,7.0,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,05:00,29.1,22.5,77.4,0.0,NE@1.8,5.9,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,05:15,27.7,21.8,80.1,0.0,NE@2.9,5.7,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,05:30,27.2,21.8,81.9,0.0,NE@3.4,6.1,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,05:45,28.0,22.3,80.6,0.0,N @3.2,8.1,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,06:00,28.7,22.4,78.2,0.0,NW@5.0,10.9,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,06:15,28.9,22.5,78.1,0.0,N @2.5,7.5,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,06:30,28.9,22.4,77.8,0.0,N@2.7,5.4,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,06:45,28.7,22.3,78.2,0.0,NE@1.3,5.5,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,07:00,28.4,22.1,78.5,0.0,N @1.8,4.1,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,07:15,28.1,21.9,79.0,0.0,N @1.4,4.3,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,07:30,28.1,21.9,78.9,0.0,N @2.1,5.0,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,07:45,27.9,21.8,79.5,0.0,NE@1.8,4.7,,5,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,08:00,26.9,21.5,82.1,0.0,NE@2.9,5.0,,8,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,08:15,26.6,21.4,82.9,0.0,N @3.2,5.9,,14,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,08:30,26.9,21.6,82.4,0.0,N @2.1,4.5,,19,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,08:45,28.0,22.0,79.4,0.0,N@1.6,5.2,,23,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,09:00,28.8,21.8,76.2,0.0,NW@4.7,8.4,,34,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,09:15,29.0,21.7,75.0,0.0,NW@6.1,10.0,,53,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,09:30,29.3,21.9,74.7,0.0,NW@5.5,10.4,,78,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,09:45,30.0,22.2,73.2,0.0,NW@5.7,8.6,,156,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,10:00,30.5,22.4,71.9,0.0,NW@6.3,12.2,,167,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,10:15,31.5,22.8,70.0,0.0,NW@5.0,8.8,,228,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,10:30,32.1,22.8,68.3,0.0,NW@5.4,10.0,,224,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,10:45,32.2,23.0,68.7,0.0,NW@5.4,10.7,,250,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,11:00,33.2,22.9,65.7,0.0,NW@3.9,13.2,,249,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,11:15,32.8,23.0,66.7,0.0,NW@5.2,8.8,,209,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,11:30,32.9,22.7,65.9,0.0,NW@4.1,9.7,,176,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,11:45,33.0,22.8,65.8,0.0,NW@4.8,8.6,,173,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,12:00,32.9,22.9,66.4,0.0,NW@4.7,8.1,,161,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,12:15,33.1,23.0,66.1,0.0,NW@5.4,10.6,,185,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,12:30,33.0,23.0,66.4,0.0,NW@7.2,15.6,,167,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,12:45,32.8,22.7,66.2,0.0,NW@7.2,11.1,,157,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,13:00,32.8,22.9,66.7,0.0,NW@7.0,10.9,,134,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,13:15,32.8,23.1,67.3,0.0,NW@6.3,11.1,,124,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,13:30,33.0,23.0,66.4,0.0,NW@5.4,8.4,,87,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,13:45,33.2,23.0,65.7,0.0,NW@6.1,14.3,,88,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,14:00,33.5,23.1,65.4,0.0,NW@5.0,7.5,,109,32.8,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,14:15,33.4,23.0,65.4,0.0,NW@5.0,7.9,,91,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,14:30,33.1,23.0,65.9,0.0,NW@4.7,8.6,,81,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,14:45,32.9,22.7,65.7,0.0,NW@5.0,9.8,,69,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,15:00,32.6,22.6,66.4,0.0,NW@4.3,6.6,,46,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,15:15,32.4,22.7,67.0,0.0,NW@3.6,8.1,,34,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,15:30,32.2,22.5,67.0,0.0,NW@3.6,6.3,,21,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,15:45,31.9,22.4,67.6,0.0,NW@3.2,5.9,,13,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,16:00,31.5,22.3,68.6,0.0,NW@2.5,5.2,,9,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,16:15,30.9,22.0,69.7,0.0,NW@3.2,7.5,,6,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,16:30,30.5,22.0,70.7,0.0,NW@1.8,3.6,,5,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
2008-01-01,16:45,30.1,22.0,72.3,0.0,NW@2.5,7.3,,4,32.9,"Parker, Yakima County",310132,Parker,2020-06-01 12:51:32.150726
