Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2021-01-12,00:15,38.9,38.5,98.3,0.01,0,29.95,SW,1.2,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,00:30,38.8,38.3,97.8,0.01,0,29.95,S,1.0,2.7,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,00:45,38.8,38.5,98.5,0.01,0,29.94,SW,1.1,1.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,01:00,38.8,38.5,98.7,0.01,0,29.94,SW,1.0,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,01:15,38.7,38.5,99.1,0.01,0,29.94,S,1.3,2.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,01:30,38.7,38.5,99.2,0.01,0,29.92,SW,1.2,2.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,01:45,38.7,38.5,99.2,0.01,0,29.92,W,1.6,3.4,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,02:00,38.7,38.5,99.2,0.01,0,29.92,SE,1.3,2.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,02:15,38.6,38.5,99.3,0.01,0,29.91,N,1.0,2.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,02:30,38.5,38.5,99.8,,0,29.91,N,0.9,1.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,02:45,38.5,38.5,99.9,,0,29.9,N,0.9,2.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,03:00,38.5,38.5,99.9,0.01,0,29.89,W,0.9,1.7,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,03:15,38.5,38.5,99.9,0.01,0,29.89,E,0.6,1.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,03:30,38.5,38.5,99.9,0.01,0,29.88,S,1.4,2.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,03:45,,,99.9,0.01,0,29.88,S,1.1,2.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,04:00,38.5,38.5,100.0,0.01,0,29.87,S,1.5,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,04:15,38.4,38.4,100.0,0.01,0,29.86,S,1.4,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,04:30,38.4,38.4,100.0,0.01,0,29.85,S,1.5,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,04:45,38.5,38.5,99.9,0.01,0,29.84,SW,1.3,2.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,05:00,38.5,38.5,99.9,0.01,0,29.84,S,1.3,2.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,05:15,38.5,38.5,99.9,0.01,0,29.85,SE,1.9,3.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,05:30,38.5,38.5,99.9,0.01,0,29.84,SE,2.0,4.1,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,05:45,,,99.9,0.01,0,29.84,S,1.5,3.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,06:00,,,99.9,0.01,0,29.83,SE,1.7,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,06:15,38.5,38.5,99.8,0.01,0,29.83,SE,1.1,2.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,06:30,38.6,38.5,99.3,0.01,0,29.82,S,0.8,1.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,06:45,38.7,38.5,99.2,0.01,0,29.82,NW,0.7,1.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,07:00,38.7,38.6,99.8,0.01,0,29.82,E,0.7,2.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,07:15,38.7,38.7,100.0,0.01,0,29.82,NW,1.0,2.1,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,07:30,38.7,38.7,100.0,0.01,0,29.82,NW,1.0,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,07:45,,,100.0,0.01,0,29.82,E,0.9,1.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,08:00,,,100.0,,0,29.82,NE,0.5,1.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,08:15,38.7,38.7,100.0,0.01,2,29.82,NE,0.7,1.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,08:30,38.8,38.8,100.0,,4,29.82,NE,1.1,2.1,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,08:45,38.8,38.8,100.0,,7,29.83,SE,1.1,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,09:00,38.8,38.8,99.8,,5,29.83,SW,0.7,1.7,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,09:15,39.0,39.0,100.0,0.01,7,29.84,N ,0.7,1.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,09:30,39.0,39.0,100.0,0.01,6,29.84,N ,0.9,2.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,09:45,39.0,39.0,100.0,0.01,9,29.85,E,0.7,2.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,10:00,39.1,39.1,100.0,0.01,15,29.86,N ,1.1,2.1,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,10:15,39.2,39.2,99.9,0.01,22,29.86,E,1.3,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,10:30,39.1,39.1,100.0,0.01,45,29.86,SE,1.3,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,10:45,39.5,39.5,99.8,0.01,45,29.86,NW,1.2,2.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,11:00,39.8,39.8,100.0,0.01,39,29.87,NE,1.1,2.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,11:15,40.0,40.0,100.0,0.01,43,29.87,N ,1.6,3.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,11:30,39.9,39.9,100.0,0.01,50,29.87,N ,1.5,2.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,11:45,40.0,40.0,100.0,0.01,61,29.87,N ,1.4,3.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,12:00,40.2,40.2,100.0,0.01,75,29.86,NE,1.5,4.4,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,12:15,40.5,40.5,99.8,0.01,99,29.86,E,1.2,2.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,12:30,40.8,40.7,99.7,0.01,121,29.86,SE,1.4,2.5,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,12:45,41.3,41.3,100.0,0.01,130,29.85,N ,2.1,4.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,13:00,41.5,41.5,99.9,,109,29.85,NE,1.7,3.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,13:15,41.8,41.8,100.0,0.01,78,29.85,NW,1.1,2.4,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,13:30,42.1,42.1,99.8,0.01,68,29.85,N ,1.8,3.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,13:45,42.3,42.3,100.0,0.01,87,29.85,N ,2.3,4.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,14:00,42.4,42.4,100.0,0.01,101,29.85,N ,2.0,4.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,14:15,42.5,42.5,100.0,0.01,102,29.85,N ,1.2,2.9,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,14:30,43.0,42.9,99.8,0.01,52,29.84,E,1.4,3.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,14:45,43.1,43.1,100.0,0.01,69,29.84,N ,1.5,3.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,15:00,43.2,43.2,99.9,0.01,50,29.84,N ,1.3,2.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,15:15,43.2,43.1,99.7,0.01,21,29.84,NE,1.1,2.6,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,15:30,43.2,43.2,99.9,0.01,25,29.84,E,0.8,1.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,15:45,43.3,43.2,99.7,,24,29.84,SE,0.9,2.3,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,16:00,43.3,43.2,99.6,,18,29.83,S,1.1,3.0,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,16:15,43.5,43.2,99.0,,5,29.82,S,2.0,5.1,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,16:30,43.4,43.2,99.2,0.01,3,29.81,NE,1.6,3.4,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,16:45,43.3,43.2,99.6,0.01,0,29.82,NE,2.0,3.8,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
2021-01-12,17:00,43.3,43.2,99.6,0.01,0,29.81,S,1.1,3.2,"Willis*, Hood River, Hood River County",100001,Willis*,2021-11-08 17:31:23.340745
