Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-13,00:15,34.5,34.2,27.8,76.3,0.0,0.0,0,5.1,11.7,NE,4.9,12.6,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,00:30,34.5,34.3,27.7,75.8,0.0,0.0,0,4.6,12.9,NE,4.7,10.3,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,00:45,34.4,34.2,27.7,76.3,0.0,0.0,0,1.6,4.6,NE,1.1,4.3,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,01:00,34.3,34.1,27.7,76.4,0.0,0.0,0,2.6,7.6,SW,1.9,7.8,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,01:15,34.4,34.1,27.6,75.9,0.0,0.0,0,2.1,4.6,W,1.0,3.8,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,01:30,34.3,34.1,27.5,76.0,0.0,0.0,0,2.3,5.8,NW,1.8,5.2,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,01:45,33.9,33.9,27.6,77.5,0.0,0.0,0,3.3,5.8,SW,3.2,6.6,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,02:00,33.3,33.5,27.8,80.0,0.0,0.0,0,1.6,3.4,S,2.0,4.2,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,02:15,33.2,33.5,27.8,80.6,0.0,0.0,0,1.9,3.4,SW,1.0,3.0,34.0,37.0,-25.2,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,02:30,33.1,33.5,27.8,80.5,0.0,0.0,0,2.0,2.8,S,1.4,2.5,33.8,37.0,-25.3,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,02:45,33.2,33.5,27.6,79.9,0.0,0.0,0,1.4,2.8,S,0.3,1.9,33.8,37.0,-25.3,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,03:00,32.6,32.9,27.9,82.8,0.0,0.0,0,1.4,2.8,SE,0.9,1.8,33.8,37.0,-25.3,-44.5,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,03:15,32.5,32.8,28.1,83.6,0.0,0.0,0,2.6,4.0,S,2.9,3.9,33.8,37.0,-25.3,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,03:30,31.9,31.7,29.2,90.0,0.0,0.0,0,1.6,3.4,S,2.0,3.8,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,03:45,31.4,31.1,29.6,93.6,0.0,0.0,0,0.7,2.2,S,0.3,0.9,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,04:00,31.2,31.1,29.7,95.2,0.0,0.0,0,0.3,1.6,S,0.1,0.5,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,04:15,31.2,31.2,30.0,95.9,0.0,0.0,0,0.2,2.8,E,0.0,1.4,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,04:30,31.2,31.5,30.0,96.3,0.0,0.0,0,1.4,2.8,E,1.0,2.0,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,04:45,31.1,31.2,30.0,96.5,0.0,0.0,0,1.0,3.4,S,1.7,3.5,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,05:00,31.1,31.3,30.0,96.7,0.0,0.0,0,0.8,2.2,S,0.9,1.5,33.8,37.0,-25.4,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,05:15,30.8,30.9,29.7,96.7,0.0,0.0,0,1.0,2.2,S,0.3,1.0,33.8,37.0,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,05:30,30.6,31.1,29.6,96.9,0.0,0.0,0,0.8,2.2,S,0.0,0.5,33.8,37.0,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,05:45,30.1,31.1,28.9,97.0,0.0,0.0,0,1.0,2.2,S,0.2,1.5,33.9,37.0,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,06:00,30.2,31.1,29.2,97.3,0.0,0.0,0,0.8,2.2,S,0.5,1.5,33.9,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,06:15,30.1,30.8,29.0,97.4,0.0,0.0,0,1.0,2.2,S,0.6,2.4,33.9,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,06:30,30.3,30.9,29.3,97.5,0.0,0.0,0,1.2,2.2,SE,1.1,2.4,33.9,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,06:45,30.7,31.3,29.9,97.6,0.0,0.0,0,1.4,2.8,NE,0.7,2.1,34.0,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,07:00,30.9,31.5,30.0,97.6,0.0,0.0,0,0.8,2.2,W,0.2,1.5,34.0,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,07:15,31.0,31.4,30.1,97.4,0.0,0.0,0,1.4,2.2,NE,1.6,2.5,34.0,36.9,-25.5,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,07:30,31.5,31.5,30.7,97.4,0.0,0.0,0,1.1,2.2,N,1.1,2.7,34.0,36.9,-25.6,-44.4,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,07:45,31.5,31.6,30.6,97.1,0.0,0.0,1,1.8,2.8,N ,2.2,3.4,34.0,36.9,-25.6,-44.3,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,08:00,31.6,31.7,30.7,97.0,0.0,0.0,2,1.6,2.2,N ,2.0,3.0,34.0,36.9,-25.6,-44.3,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,08:15,31.7,31.7,30.6,96.3,0.0,0.0,6,1.5,2.8,N,2.4,3.4,34.0,36.9,-25.6,-44.3,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,08:30,31.8,31.7,30.6,95.6,0.0,0.0,12,1.8,2.8,N,2.2,3.1,34.0,36.9,-25.7,-44.3,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
2020-12-13,08:45,32.0,31.7,30.7,95.4,0.0,0.0,16,2.3,3.4,N ,2.8,3.9,34.0,36.9,-25.7,-44.3,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2021-11-11 15:08:42.086351
