Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-08-09,00:15,66.3,,41.0,39.5,0.0,0,11.6,18.9,,,,82.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,00:30,66.1,,41.3,40.3,0.0,0,11.8,19.6,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,00:45,65.8,,41.6,41.1,0.0,0,11.0,17.5,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,01:00,65.8,,41.7,41.3,0.0,0,11.0,17.5,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,01:15,65.6,,41.9,42.0,0.0,0,10.0,15.3,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,01:30,65.3,,41.8,42.3,0.0,0,9.6,12.4,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,01:45,65.1,,42.0,43.0,0.0,0,10.0,17.8,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,02:00,65.0,,42.3,43.5,0.0,0,8.8,15.0,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,02:15,64.7,,42.5,44.3,0.0,0,8.7,13.9,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,02:30,64.2,,42.8,45.5,0.0,0,7.1,12.8,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,02:45,64.4,,42.5,44.8,0.0,0,8.6,13.9,,,,81.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,03:00,63.4,,42.9,47.2,0.0,0,5.5,11.0,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,03:15,61.5,,43.2,50.9,0.0,0,5.0,9.6,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,03:30,62.0,,43.3,50.2,0.0,0,6.5,9.6,,,,81.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,03:45,61.7,,43.3,50.7,0.0,0,6.1,9.6,,,,81.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,04:00,61.7,,43.2,50.6,0.0,0,8.2,13.2,,,,81.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,04:15,62.2,,43.2,49.6,0.0,0,8.6,14.2,,,,81.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,04:30,62.6,,43.1,48.8,0.0,0,9.7,14.2,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,04:45,62.5,,43.2,49.2,0.0,1,8.7,13.9,,,,80.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,05:00,62.2,,43.1,49.5,0.0,5,8.4,13.9,,,,80.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,05:15,62.2,,43.2,49.7,0.0,9,7.9,13.2,,,,80.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,05:30,61.9,,43.3,50.5,0.0,13,7.5,12.1,,,,80.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,05:45,61.8,,43.4,50.8,0.0,16,7.5,12.8,,,,80.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,06:00,61.9,,43.5,50.8,0.0,19,7.4,13.2,,,,80.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,06:15,62.1,,43.5,50.5,0.0,20,8.7,12.8,,,,80.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,06:30,62.1,,43.8,51.0,0.0,20,7.8,11.7,,,,80.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,06:45,62.4,,44.2,51.3,0.0,22,6.1,9.6,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,07:00,64.4,,44.2,47.9,0.0,156,8.4,15.3,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,07:15,66.7,,44.1,44.0,0.0,312,8.8,14.2,,,,80.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,07:30,67.4,,44.0,42.8,0.0,354,9.0,13.5,,,,80.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,07:45,68.3,,44.1,41.7,0.0,395,9.6,15.0,,,,79.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,08:00,69.0,,44.0,40.5,0.0,436,9.9,15.7,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,08:15,69.7,,43.8,39.2,0.0,475,10.3,15.7,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,08:30,70.4,,43.5,37.8,0.0,514,10.5,15.7,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,08:45,71.6,,43.2,35.9,0.0,551,9.7,15.0,,,,79.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,09:00,72.4,,42.6,34.1,0.0,586,10.7,16.0,,,,79.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,09:15,73.1,,42.6,33.4,0.0,620,10.2,15.7,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,09:30,74.2,,42.7,32.2,0.0,650,9.5,15.0,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,09:45,74.7,,42.7,31.8,0.0,679,9.7,14.6,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,10:00,75.2,,42.6,31.0,0.0,706,8.8,14.6,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,10:15,76.4,,42.0,29.2,0.0,730,8.8,12.4,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,10:30,77.3,,41.7,28.0,0.0,751,8.6,14.2,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,10:45,78.0,,41.1,26.7,0.0,770,8.4,12.4,,,,79.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,11:00,79.0,,40.9,25.7,0.0,785,7.4,14.6,,,,79.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,11:15,79.5,,40.8,25.1,0.0,799,7.8,11.4,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,11:30,80.4,,40.2,23.9,0.0,808,7.4,11.4,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,11:45,81.3,,39.8,22.8,0.0,812,5.6,10.3,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,12:00,81.3,,38.8,21.9,0.0,819,4.0,8.5,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,12:15,82.5,,39.0,21.3,0.0,819,4.1,7.4,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,12:30,83.3,,38.5,20.3,0.0,817,4.1,9.2,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,12:45,84.0,,36.3,18.3,0.0,811,4.6,7.1,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,13:00,84.3,,36.7,18.4,0.0,801,4.8,8.9,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,13:15,84.2,,36.7,18.4,0.0,790,5.4,10.3,,,,79.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,13:30,85.1,,37.9,18.7,0.0,776,6.5,12.1,,,,79.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,13:45,86.1,,32.4,14.6,0.0,759,6.1,10.3,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,14:00,86.2,,32.7,14.7,0.0,743,5.9,9.6,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,14:15,86.4,,34.8,15.9,0.0,720,5.1,8.9,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,14:30,85.3,,36.0,17.2,0.0,692,3.6,8.9,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,14:45,86.8,,36.0,16.5,0.0,666,4.7,7.8,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,15:00,87.3,,34.5,15.3,0.0,637,3.7,9.2,,,,79.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,15:15,87.9,,37.8,17.0,0.0,606,6.8,12.4,,,,79.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,15:30,88.2,,35.9,15.7,0.0,572,4.2,11.7,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,15:45,87.8,,36.1,16.0,0.0,537,6.4,11.4,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,16:00,87.2,,37.5,17.3,0.0,499,6.2,10.7,,,,79.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,16:15,87.3,,37.3,17.1,0.0,461,5.8,8.9,,,,80.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,16:30,87.1,,40.3,19.3,0.0,421,3.8,6.0,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
2020-08-09,16:45,88.2,,38.7,17.5,0.0,381,4.6,8.2,,,,80.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:14.664569
