Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-11-01,00:15,32.3,36.0,28.7,86.3,0.0,0.0,0.6,2.2,S,0.6,1.8,40.5,49.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,00:30,31.5,35.2,27.0,83.8,0.0,0.0,0.8,2.8,SW,1.3,2.8,40.2,49.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,00:45,31.9,36.5,28.3,86.8,0.0,0.0,0.3,2.2,SW,0.2,1.9,39.9,49.1,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,01:00,32.2,36.1,28.1,84.5,0.0,0.0,0.4,1.6,S,0.8,2.0,40.7,49.4,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,01:15,32.3,36.0,28.7,86.3,0.0,0.0,0.6,2.2,S,0.6,1.8,40.5,49.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,01:30,31.5,35.2,27.0,83.8,0.0,0.0,0.8,2.8,SW,1.3,2.8,40.2,49.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,01:45,31.9,36.5,28.3,86.8,0.0,0.0,0.3,2.2,SW,0.2,1.9,39.9,49.1,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,02:00,30.6,35.7,27.2,88.4,0.0,0.0,0.2,2.2,SW,0.3,1.7,38.9,48.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,02:15,30.5,35.8,27.4,89.1,0.0,0.0,0.9,2.2,SE,1.1,2.1,38.7,48.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,02:30,30.1,36.6,26.8,88.8,0.0,0.0,1.4,3.4,S,0.8,2.4,38.5,48.6,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,02:45,29.9,34.3,25.7,85.7,0.0,0.0,0.7,2.8,S,1.5,2.8,38.3,48.5,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,03:00,30.3,36.0,26.4,86.6,0.0,0.0,1.1,2.8,S,0.9,2.2,38.2,48.4,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
2020-11-01,03:15,30.2,34.1,26.9,89.0,0.0,0.0,0.5,2.2,S,1.0,2.0,38.0,48.4,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:04.329165
