Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-07,00:15,29.5,29.2,26.3,89.5,0.0,0,3.4,5.8,E,3.7,6.4,32.2,35.4,-33.4,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,00:30,29.5,29.2,26.3,89.5,0.0,0,3.7,5.8,E,4.3,6.6,32.2,35.4,-33.4,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,00:45,29.4,29.1,26.4,90.3,0.0,0,3.1,5.8,E,3.5,6.1,32.2,35.4,-33.5,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,01:00,29.5,29.2,26.7,91.0,0.0,0,3.0,4.6,NE,3.0,4.2,32.2,35.4,-33.5,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,01:15,29.6,29.3,26.6,90.1,0.0,0,2.9,5.2,E,3.3,5.6,32.2,35.4,-33.6,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,01:30,29.6,29.4,26.2,88.6,0.0,0,4.2,7.0,E,4.8,7.5,32.2,35.4,-33.6,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,01:45,29.6,29.3,26.2,88.4,0.0,0,3.3,4.6,E,3.4,4.9,32.2,35.4,-33.7,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,02:00,29.7,29.5,25.8,86.8,0.0,0,2.9,5.8,NE,2.7,5.9,32.2,35.4,-33.7,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,02:15,29.7,29.5,25.7,86.4,0.0,0,3.5,5.8,NE,4.0,6.5,32.2,35.4,-33.8,-48.2,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,02:30,29.7,29.5,25.5,85.4,0.0,0,3.5,6.4,E,4.4,7.4,32.2,35.4,-33.9,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,02:45,29.8,29.5,25.1,84.0,0.0,0,3.5,6.4,E,3.9,7.0,32.2,35.4,-34.1,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,03:00,29.8,29.5,24.8,83.1,0.0,0,3.7,6.4,NE,3.9,7.2,32.2,35.4,-34.1,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,03:15,29.7,29.5,24.9,83.3,0.0,0,2.4,4.6,NE,2.4,4.2,32.2,35.4,-34.2,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,03:30,29.7,29.4,25.2,84.8,0.0,0,2.2,5.2,NE,1.7,5.6,32.2,35.4,-34.3,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,03:45,29.5,29.2,25.1,84.9,0.0,0,4.6,8.2,E,5.5,9.1,32.2,35.4,-34.5,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,04:00,29.5,29.2,24.7,83.8,0.0,0,5.3,9.4,NE,5.5,8.5,32.2,35.4,-34.6,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,04:15,29.5,29.3,24.7,83.4,0.0,0,5.2,7.6,NE,5.7,8.8,32.2,35.4,-34.7,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,04:30,29.6,29.3,24.9,84.0,0.0,0,4.6,7.0,NE,5.2,8.8,32.2,35.4,-34.8,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,04:45,29.6,29.2,24.9,84.2,0.0,0,2.9,7.0,NE,2.7,6.6,32.2,35.4,-34.9,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
2020-12-07,05:00,29.5,29.2,24.9,84.3,0.0,0,2.3,7.6,S,1.3,6.7,32.2,35.4,-35.1,-48.1,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:17:00.421269
