Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-06-14,00:15,54.1,,35.2,48.6,0.0,0,3.3,6.7,,,,68.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,00:30,54.4,,34.8,47.4,0.0,0,3.1,5.3,,,,68.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,00:45,52.9,,34.8,50.0,0.0,0,4.3,6.7,,,,68.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,01:00,52.6,,35.3,51.5,0.0,0,5.5,8.5,,,,68.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,01:15,52.4,,35.7,52.9,0.0,0,5.7,7.8,,,,68.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,01:30,52.3,,35.5,52.7,0.0,0,5.7,8.9,,,,68.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,01:45,52.0,,35.5,53.2,0.0,0,5.1,7.8,,,,68.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,02:00,52.0,,35.7,53.4,0.0,0,4.8,7.4,,,,68.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,02:15,51.7,,35.5,53.8,0.0,0,4.7,7.8,,,,68.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,02:30,51.6,,35.2,53.2,0.0,0,6.7,10.7,,,,68.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,02:45,51.9,,35.4,53.1,0.0,0,6.9,11.4,,,,68.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,03:00,51.1,,35.4,54.8,0.0,0,5.2,7.8,,,,68.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,03:15,51.1,,35.3,54.5,0.0,0,5.6,8.9,,,,68.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,03:30,51.0,,35.1,54.4,0.0,0,5.9,8.9,,,,68.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,03:45,50.6,,35.3,55.6,0.0,0,6.5,11.0,,,,68.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,04:00,51.1,,35.1,54.0,0.0,2,6.5,9.6,,,,67.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,04:15,51.0,,35.1,54.3,0.0,6,6.9,9.9,,,,67.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,04:30,51.0,,35.2,54.3,0.0,14,7.5,11.4,,,,67.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,04:45,50.7,,35.2,55.0,0.0,22,6.3,9.9,,,,67.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,05:00,50.7,,35.3,55.5,0.0,42,5.4,7.8,,,,67.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,05:15,51.6,,35.2,53.4,0.0,56,6.2,9.6,,,,67.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,05:30,51.9,,35.4,53.3,0.0,74,6.4,10.3,,,,67.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,05:45,52.0,,35.5,53.1,0.0,75,5.9,9.2,,,,67.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,06:00,52.1,,35.9,53.9,0.0,87,5.9,9.9,,,,67.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,06:15,52.7,,35.6,51.9,0.0,100,6.3,11.0,,,,67.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,06:30,53.8,,35.2,49.1,0.0,147,7.1,11.4,,,,67.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,06:45,56.7,,35.0,43.9,0.0,376,7.8,11.4,,,,67.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,07:00,57.9,,36.1,43.9,0.0,442,8.7,15.0,,,,67.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
2020-06-14,07:15,58.8,,34.4,39.8,0.0,417,8.7,13.5,,,,67.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:01.464197
