Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-08-02,00:15,75.4,,51.0,42.4,0.0,0,9.2,14.6,,,,85.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,00:30,74.4,,51.4,44.5,0.0,0,8.6,13.5,,,,85.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,00:45,74.0,,51.7,45.6,0.0,0,8.8,15.0,,,,85.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,01:00,73.3,,52.2,47.5,0.0,0,8.1,13.9,,,,85.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,01:15,73.4,,51.8,46.7,0.0,0,9.3,15.0,,,,85.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,01:30,73.2,,52.0,47.2,0.0,0,9.8,17.5,,,,85.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,01:45,73.0,,51.6,46.9,0.0,0,10.2,16.4,,,,85.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,02:00,72.5,,51.8,48.0,0.0,0,8.3,12.8,,,,85.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,02:15,71.3,,52.0,50.4,0.0,0,7.6,13.2,,,,84.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,02:30,71.2,,51.5,49.8,0.0,0,8.5,13.2,,,,84.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,02:45,71.1,,51.2,49.3,0.0,0,8.8,12.8,,,,84.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,03:00,70.6,,51.3,50.4,0.0,0,7.6,12.4,,,,84.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,03:15,69.7,,51.5,52.4,0.0,0,6.1,8.5,,,,84.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,03:30,69.8,,51.8,52.6,0.0,0,6.1,9.9,,,,84.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,03:45,69.5,,51.7,53.1,0.0,0,6.6,11.0,,,,84.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,04:00,69.4,,51.9,53.5,0.0,0,5.8,9.6,,,,84.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,04:15,69.4,,51.7,53.3,0.0,0,6.6,11.4,,,,84.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,04:30,69.4,,51.6,53.1,0.0,1,7.8,14.2,,,,84.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,04:45,69.1,,51.4,53.3,0.0,3,7.1,12.1,,,,84.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,05:00,67.7,,50.8,54.6,0.0,8,6.9,10.7,,,,84.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,05:15,66.9,,50.4,55.3,0.0,13,4.8,8.2,,,,84.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,05:30,66.9,,50.4,55.4,0.0,17,5.8,8.5,,,,84.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,05:45,67.0,,50.1,54.4,0.0,20,5.6,8.5,,,,83.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
2020-08-02,06:00,67.4,,49.9,53.3,0.0,21,5.8,9.6,,,,83.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:05.460292
