Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2009-01-13,00:15,31.2,,31.2,100.0,1.0,SW@3.4,7.1,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,00:30,30.7,,30.7,100.0,0.96,S@3.1,6.4,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,00:45,30.4,,30.4,100.0,0.94,S@2.6,4.2,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,01:00,30.4,,30.4,100.0,0.94,SE@1.5,3.9,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,01:15,30.4,,30.4,100.0,0.94,S@2.3,4.6,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,01:30,30.1,,30.1,100.0,0.93,S@2.6,5.3,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,01:45,30.0,,30.0,100.0,0.93,S@2.5,3.9,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,02:00,30.3,,30.3,100.0,0.94,E@3.5,6.0,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,02:15,30.2,,30.2,100.0,0.93,E@3.2,7.8,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,02:30,30.2,,30.2,100.0,0.93,E@3.5,6.7,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,02:45,30.2,,30.2,100.0,0.93,SE@2.8,6.4,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,03:00,30.0,,30.0,100.0,0.93,E@2.2,4.2,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,03:15,30.0,,30.0,100.0,0.93,S@3.7,6.0,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,03:30,29.6,,29.1,99.9,0.92,S@2.3,4.2,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
2009-01-13,03:45,29.5,,29.0,99.7,0.9,SE@1.7,3.5,34.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-21 18:48:07.391525
