Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-07-19,00:15,75.1,,50.7,42.3,,0,6.6,11.4,,,,84.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,00:30,75.1,,50.6,42.2,,0,7.0,14.6,,,,84.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,00:45,74.4,,50.8,43.5,,0,7.2,12.1,,,,84.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,01:00,74.3,,50.8,43.6,,0,7.2,11.4,,,,84.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,01:15,74.0,,50.6,43.8,,0,7.4,12.4,,,,83.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,01:30,73.5,,50.6,44.5,,0,5.8,9.2,,,,83.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,01:45,73.0,,50.6,45.3,,0,5.5,10.3,,,,83.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,02:00,72.5,,50.7,46.2,,0,5.8,9.2,,,,83.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,02:15,72.4,,50.6,46.2,,0,6.1,9.9,,,,83.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,02:30,72.3,,50.5,46.1,,0,7.1,11.7,,,,83.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,02:45,71.7,,50.6,47.3,,0,7.0,11.4,,,,83.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,03:00,71.1,,50.8,48.7,,0,6.3,9.2,,,,83.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,03:15,70.9,,50.8,49.0,,0,7.1,9.9,,,,83.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,03:30,70.3,,50.7,49.7,,0,7.1,9.9,,,,83.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,03:45,70.3,,50.5,49.4,,0,6.9,10.7,,,,83.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,04:00,70.2,,50.3,49.1,,0,7.4,11.7,,,,83.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,04:15,70.3,,50.1,48.7,,1,8.5,13.5,,,,83.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,04:30,69.9,,50.0,49.2,,3,7.7,11.7,,,,83.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,04:45,69.6,,50.2,50.0,,7,7.0,12.1,,,,83.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,05:00,69.6,,50.2,50.0,,10,7.9,12.8,,,,83.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,05:15,69.4,,50.3,50.4,,16,8.0,12.8,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,05:30,69.2,,50.3,51.1,,20,8.8,13.9,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,05:45,69.1,,50.4,51.4,,21,8.7,13.5,,,,82.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,06:00,69.2,,50.4,51.1,,24,8.9,13.2,,,,82.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,06:15,69.3,,50.4,51.0,,27,8.9,13.9,,,,82.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,06:30,69.6,,50.5,50.6,,72,8.9,13.2,,,,82.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,06:45,71.9,,50.7,47.2,,276,9.9,14.6,,,,82.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,07:00,73.5,,50.7,44.6,,314,10.5,16.0,,,,82.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,07:15,74.4,,50.6,43.2,,361,10.0,15.3,,,,82.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,07:30,75.4,,50.6,41.7,,400,9.5,14.2,,,,82.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,07:45,76.0,,50.6,40.9,,445,10.3,15.3,,,,82.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
2020-07-19,08:00,76.9,,50.7,40.0,,479,9.5,14.2,,,,82.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:47.469970
