Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-07-26,00:15,59.2,,47.3,64.7,,0,1.4,2.8,,,,83.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,00:30,59.4,,45.3,59.5,,0,1.5,3.5,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,00:45,61.0,,47.3,60.7,,0,1.9,3.5,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,01:00,63.2,,47.1,55.5,,0,2.6,5.7,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,01:15,66.0,,46.5,49.2,,0,1.7,4.6,,,,83.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,01:30,63.8,,47.4,55.2,,0,1.9,5.7,,,,82.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,01:45,67.6,,46.0,45.8,,0,5.3,8.9,,,,82.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,02:00,70.2,,46.0,41.9,,0,7.6,11.4,,,,82.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,02:15,69.5,,46.5,43.8,,0,7.8,11.7,,,,82.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,02:30,68.0,,46.5,46.1,,0,7.7,11.7,,,,82.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,02:45,67.5,,47.1,47.8,,0,8.2,11.7,,,,82.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,03:00,67.8,,47.2,47.6,,0,8.5,11.7,,,,82.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,03:15,67.6,,47.8,48.9,,0,8.7,12.4,,,,82.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,03:30,67.0,,48.1,50.5,,0,9.0,13.5,,,,82.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,03:45,67.1,,47.9,50.0,,0,9.4,13.2,,,,82.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,04:00,66.9,,47.9,50.3,,0,7.8,11.0,,,,82.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,04:15,66.8,,48.0,50.7,,0,9.8,14.6,,,,82.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,04:30,66.6,,47.8,50.8,,2,9.8,13.9,,,,82.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,04:45,66.4,,47.9,51.3,,6,10.2,15.3,,,,82.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,05:00,65.8,,47.8,52.2,,10,9.9,14.2,,,,82.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,05:15,65.6,,47.7,52.3,,14,9.6,13.2,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,05:30,65.1,,47.6,53.1,,18,9.3,13.2,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,05:45,66.1,,46.9,50.0,,20,9.0,13.9,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,06:00,65.6,,47.4,51.7,,21,8.6,12.4,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,06:15,65.8,,47.3,51.1,,23,8.7,13.5,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,06:30,67.0,,46.4,47.4,,25,8.8,14.2,,,,81.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,06:45,67.1,,47.2,48.7,,222,8.2,12.8,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,07:00,69.5,,47.4,45.1,,306,9.0,12.8,,,,81.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,07:15,69.8,,48.1,46.0,,348,8.1,11.4,,,,81.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,07:30,71.4,,46.4,40.7,,390,8.8,12.4,,,,81.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,07:45,72.4,,45.4,38.0,,431,10.0,14.2,,,,81.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,08:00,73.4,,45.9,37.5,,471,9.1,13.5,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
2020-07-26,08:15,73.9,,45.7,36.6,,511,9.6,14.2,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:56.507631
