Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-01,00:15,37.3,39.1,26.6,65.0,0.0,0,5.6,9.4,N,8.3,12.6,33.8,39.2,-29.6,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,00:30,37.8,39.1,26.7,63.9,0.0,0,6.2,10.5,N,9.2,14.2,33.8,39.2,-29.7,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,00:45,37.1,38.3,26.8,66.2,0.0,0,5.6,9.4,N ,8.1,11.2,33.8,39.2,-29.7,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,01:00,36.4,37.8,27.5,69.8,0.0,0,5.2,8.2,N ,7.7,10.6,33.8,39.2,-29.8,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,01:15,36.3,37.6,27.7,70.8,0.0,0,5.1,8.8,N ,7.6,13.7,33.7,39.0,-29.8,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,01:30,35.3,37.3,27.8,73.7,0.0,0,4.4,6.4,N ,6.5,9.3,33.6,39.0,-29.9,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,01:45,36.7,38.1,28.0,70.7,0.0,0,5.1,8.8,N ,7.2,11.7,33.6,39.0,-29.9,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,02:00,36.1,37.9,28.0,72.2,0.0,0,3.8,5.8,N ,5.7,8.3,33.6,39.0,-29.9,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,02:15,36.1,37.7,27.6,71.0,0.0,0,4.5,7.6,N ,6.9,9.5,33.6,39.0,-30.0,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
2020-12-01,02:30,36.3,37.7,27.2,69.2,0.0,0,5.2,8.2,N ,7.4,9.6,33.5,39.0,-30.1,-43.3,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:50.902666
