Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2011-10-08,00:15,50.8,50.7,39.8,65.8,0.0,N@4.6,7.8,61.6,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,00:30,50.7,50.5,39.8,65.9,0.0,N@4.8,6.7,61.5,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,00:45,50.4,50.2,39.5,66.1,0.0,N@3.9,6.0,61.5,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,01:00,49.8,49.6,39.5,67.5,0.0,N@3.9,6.0,61.4,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,01:15,49.4,49.3,39.6,68.8,0.0,N@3.9,6.0,61.3,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,01:30,49.2,49.1,39.5,69.1,0.0,N@4.1,6.0,61.2,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,01:45,49.5,49.5,39.4,68.0,0.0,N@5.2,7.4,61.2,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,02:00,49.7,49.6,38.9,66.3,0.0,N@5.4,8.9,61.1,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,02:15,50.0,50.1,38.7,65.0,0.0,N@6.6,10.3,61.0,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,02:30,50.2,50.2,38.5,63.9,0.0,N@5.7,9.6,61.0,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,02:45,49.5,49.5,38.9,66.5,0.0,N@4.6,7.4,60.9,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,03:00,49.6,49.5,39.1,66.9,0.0,N@4.6,6.4,60.8,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,03:15,48.9,48.7,38.8,67.9,0.0,N@4.1,7.1,60.7,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,03:30,48.4,48.3,38.4,68.2,0.0,N@4.0,6.0,60.6,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,03:45,48.2,48.1,38.2,68.1,0.0,N@5.1,8.2,60.6,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,04:00,48.5,48.5,37.9,66.6,0.0,N@5.9,8.9,60.5,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,04:15,48.6,48.5,37.8,65.9,0.0,N@4.6,6.7,60.4,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,04:30,48.3,48.2,37.9,67.1,0.0,N@5.0,8.2,60.3,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,04:45,47.8,47.8,38.0,68.6,0.0,N@5.2,8.5,60.2,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,05:00,47.9,47.9,37.9,68.0,0.0,N@6.0,9.2,60.2,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,05:15,47.9,47.9,37.9,68.1,0.0,N@6.8,10.7,60.1,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,05:30,47.8,47.8,37.7,68.0,0.0,N@7.3,10.7,60.0,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,05:45,47.3,47.2,37.8,69.4,0.0,N@6.4,10.7,59.9,0.0,0,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,06:00,46.4,46.4,38.3,73.2,0.0,N@5.7,8.9,59.9,0.0,1,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,06:15,46.2,46.2,38.5,74.3,0.0,N@6.0,9.2,59.8,0.0,4,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,06:30,46.5,46.5,37.8,71.6,0.0,N@6.1,9.9,59.7,0.0,12,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,06:45,46.4,46.4,37.6,71.1,0.0,N@6.0,8.9,59.6,0.0,16,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,07:00,46.2,46.1,37.7,72.1,0.0,N@5.1,7.4,59.5,0.0,20,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,07:15,45.7,45.7,37.8,73.5,0.0,NE@4.5,7.4,59.5,0.0,22,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,07:30,45.6,45.6,37.8,74.1,0.0,NE@5.5,8.2,59.4,0.0,24,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,07:45,45.5,45.6,37.7,73.9,0.0,NE@5.0,7.8,59.3,0.0,27,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,08:00,45.8,45.8,37.5,72.7,0.0,N@5.6,8.9,59.2,0.0,29,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,08:15,47.2,47.5,37.9,69.8,0.0,N@6.9,10.7,59.1,0.0,193,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,08:30,49.6,49.8,38.7,65.8,0.0,N@6.4,9.6,59.1,0.0,333,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,08:45,50.7,51.1,39.3,64.8,0.0,N@6.1,9.2,59.0,0.0,363,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,09:00,51.1,51.2,39.3,63.9,0.0,N@6.6,9.9,58.9,0.0,368,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,09:15,52.2,52.5,39.4,61.5,0.0,NE@4.0,6.7,58.9,0.0,438,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
2011-10-08,09:30,53.1,53.3,38.9,58.5,0.0,N@5.7,8.9,58.8,0.0,469,,"WSU Sunrise, Douglas County",330115,WSU Sunrise,2017-11-22 12:57:59.831678
