Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-11-07,00:15,40.4,41.5,32.3,72.6,,0,5.0,8.2,N ,7.3,10.4,41.9,50.0,-278.6,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,00:30,40.1,41.3,32.3,73.4,,0,4.2,7.6,N ,6.0,10.4,41.8,49.9,-279.1,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,00:45,39.7,40.8,32.3,74.6,,0,1.8,3.4,NE,2.3,5.3,41.6,49.8,-279.2,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,01:00,39.5,41.6,32.3,75.0,,0,2.5,4.6,NE,2.3,4.6,41.5,49.8,-279.4,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,01:15,38.2,41.4,31.1,75.5,,0,3.5,4.6,N,5.1,7.3,41.2,49.7,-279.7,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,01:30,34.4,37.2,25.9,71.0,,0,1.6,2.8,S,1.4,6.1,41.0,49.6,-280.1,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,01:45,34.4,38.1,27.4,75.5,,0,1.5,2.8,NW,1.6,5.0,40.7,49.5,-280.6,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,02:00,34.9,39.1,29.9,82.0,,0,2.3,4.6,N ,4.9,7.9,40.5,49.5,-280.7,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,02:15,33.6,36.2,27.4,77.8,,0,2.4,4.6,SE,2.8,5.2,40.2,49.4,-281.3,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,02:30,32.9,35.3,26.1,75.8,,0,1.9,4.0,E,1.4,4.0,39.9,49.3,-281.7,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,02:45,32.0,36.7,27.4,83.4,,0,2.3,4.6,NW,2.9,5.5,39.7,49.3,-282.0,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,03:00,34.7,37.6,31.2,86.9,,0,4.2,6.4,NW,6.5,10.8,39.4,49.1,-282.7,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,03:15,36.0,38.2,31.3,82.9,,0,3.8,8.8,N,5.1,9.4,39.2,49.1,-283.5,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,03:30,36.8,38.4,31.0,79.1,,0,3.7,7.6,N,5.2,10.0,39.0,49.0,-284.1,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,03:45,37.6,38.8,31.1,77.0,,0,5.6,9.4,NW,8.1,13.8,38.8,48.9,-284.2,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,04:00,37.5,38.8,30.6,76.0,,0,5.0,8.2,NW,7.6,10.9,38.7,48.9,-284.4,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,04:15,36.2,38.1,29.9,77.6,,0,3.6,5.8,N ,5.4,8.3,38.7,48.7,-284.1,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,04:30,35.4,37.2,29.0,77.3,,0,2.8,5.8,N ,4.1,8.1,38.6,48.7,-284.2,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,04:45,32.4,35.3,26.7,79.1,,0,1.7,4.0,N ,1.6,4.2,38.5,48.6,-284.0,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,05:00,29.4,34.0,24.6,83.9,,0,1.7,3.4,S,1.3,3.9,38.3,48.6,-284.0,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,05:15,29.8,33.2,26.0,87.1,,0,1.8,3.4,NW,2.1,4.8,38.0,48.4,-284.5,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,05:30,29.9,34.0,26.1,87.3,,0,2.1,4.0,S,0.7,2.1,37.6,48.4,-285.2,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,05:45,28.8,32.9,24.5,85.7,,0,2.0,4.6,S,2.4,3.8,37.3,48.2,-286.0,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
2020-11-07,06:00,29.5,33.7,26.3,89.4,,0,2.5,4.6,SE,2.6,6.3,37.1,48.2,-287.0,Too Dry/NA,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:16:13.462847
