Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-06-28,00:15,59.5,,39.1,46.6,,0,4.4,8.9,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,00:30,60.1,,38.7,45.0,,0,6.4,11.7,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,00:45,60.0,,38.5,44.7,,0,7.6,13.2,,,,80.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,01:00,59.8,,38.4,45.0,,0,6.6,12.4,,,,80.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,01:15,59.8,,37.7,43.7,,0,8.2,13.2,,,,79.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,01:30,59.9,,37.4,43.2,,0,8.9,12.8,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,01:45,59.7,,37.2,43.0,,0,8.7,13.2,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,02:00,59.6,,37.0,42.8,,0,10.0,14.6,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,02:15,59.4,,37.0,43.1,,0,10.0,15.3,,,,79.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,02:30,59.3,,37.2,43.7,,0,10.1,14.2,,,,79.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,02:45,59.1,,37.4,44.3,,0,9.5,15.0,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,03:00,58.9,,37.4,44.5,,0,9.9,14.6,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,03:15,58.7,,37.3,44.8,,0,9.7,14.6,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,03:30,58.4,,37.3,45.3,,0,9.4,14.2,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,03:45,58.2,,37.2,45.4,,0,9.5,14.6,,,,79.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,04:00,58.1,,37.1,45.4,,1,9.3,16.7,,,,78.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,04:15,58.0,,37.2,45.7,,3,8.5,13.5,,,,78.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,04:30,58.2,,37.2,45.3,,6,9.4,15.3,,,,78.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,04:45,58.6,,37.1,44.5,,12,9.6,14.2,,,,78.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,05:00,58.8,,37.1,44.2,,20,8.2,13.9,,,,78.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,05:15,59.0,,36.9,43.6,,26,8.1,12.8,,,,78.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,05:30,59.2,,37.1,43.7,,36,9.1,13.5,,,,78.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,05:45,59.3,,37.0,43.2,,44,9.3,14.2,,,,78.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,06:00,59.4,,37.1,43.3,,48,9.5,15.0,,,,78.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,06:15,59.6,,37.1,43.0,,64,9.9,14.6,,,,78.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,06:30,60.1,,37.1,42.2,,109,9.9,16.7,,,,77.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,06:45,60.7,,37.1,41.4,,155,10.1,14.6,,,,77.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,07:00,63.5,,37.6,38.1,,490,10.7,16.7,,,,77.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,07:15,64.1,,37.7,37.5,,429,10.0,15.7,,,,77.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
2020-06-28,07:30,64.7,,37.5,36.4,,414,10.3,15.7,,,,77.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:19.789917
