Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-10-25,00:15,34.6,34.4,18.2,50.7,0.0,0,5.0,10.5,E,4.4,10.6,38.3,48.0,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,00:30,34.5,34.3,18.2,50.8,0.0,0,4.9,14.7,NE,5.1,13.1,38.2,47.9,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,00:45,34.5,34.3,18.1,50.7,0.0,0,5.4,11.7,NE,5.7,12.2,38.1,47.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,01:00,34.4,34.2,17.6,49.8,0.0,0,5.6,11.1,NE,6.0,13.1,38.1,47.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,01:15,34.3,34.0,17.5,49.9,0.0,0,4.7,10.5,E,4.6,12.1,38.1,47.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,01:30,34.3,34.1,17.0,48.7,0.0,0,4.4,11.7,NE,4.3,11.9,38.1,47.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,01:45,34.3,34.1,16.5,47.7,0.0,0,4.0,8.8,W,3.2,8.4,37.9,47.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,02:00,34.1,33.9,16.0,47.1,0.0,0,4.9,12.9,NW,4.4,12.9,37.9,47.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,02:15,33.7,33.6,15.8,47.4,0.0,0,5.0,13.5,N,5.1,15.1,37.8,47.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,02:30,33.4,33.3,15.7,47.8,0.0,0,6.2,12.3,N ,6.9,14.3,37.6,47.5,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,02:45,33.1,33.0,15.6,48.2,0.0,0,8.4,15.3,NE,9.7,18.8,37.6,47.5,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,03:00,33.2,33.2,15.3,47.2,0.0,0,9.0,20.7,NE,10.4,20.8,37.4,47.5,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,03:15,33.1,33.0,15.3,47.5,0.0,0,9.7,18.3,NE,11.7,22.1,37.4,47.5,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,03:30,33.0,33.0,15.2,47.3,0.0,0,10.2,18.9,NE,12.2,20.9,37.2,47.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,03:45,32.7,32.6,15.0,47.7,0.0,0,8.7,18.3,N ,10.4,22.7,37.2,47.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,04:00,32.2,32.1,15.3,49.4,0.0,0,7.0,15.3,N ,8.2,17.0,37.0,47.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,04:15,32.1,32.2,15.2,49.2,0.0,0,5.2,17.1,N ,6.0,18.9,36.9,47.3,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,04:30,32.7,32.7,14.5,46.6,0.0,0,9.3,17.1,NE,10.8,20.5,36.8,47.2,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,04:45,32.7,32.8,14.0,45.7,0.0,0,5.7,14.1,NE,7.0,17.3,36.7,47.1,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,05:00,32.6,32.6,13.9,45.6,0.0,0,8.5,17.1,N ,10.1,20.6,36.5,47.1,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,05:15,31.9,31.9,14.1,47.7,0.0,0,5.6,15.9,NW,6.4,18.9,36.4,47.1,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,05:30,31.5,31.5,14.0,48.2,0.0,0,6.0,14.1,N,6.2,15.6,36.3,47.0,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,05:45,31.4,31.4,13.8,48.0,0.0,0,6.0,15.3,N ,6.6,16.9,36.1,46.9,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,06:00,31.3,31.4,13.5,47.6,0.0,0,6.2,15.9,N,7.2,16.1,35.9,46.9,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,06:15,31.2,31.4,13.3,47.4,0.0,0,7.2,13.5,N ,9.2,16.0,35.8,46.9,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,06:30,31.0,31.3,13.1,47.5,0.0,2,6.6,12.3,N ,8.3,13.4,35.7,46.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,06:45,30.9,31.2,12.8,47.1,0.0,6,6.9,12.3,N ,9.0,17.2,35.6,46.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,07:00,31.2,31.3,12.7,46.1,0.0,14,7.1,13.5,N ,8.7,15.9,35.4,46.8,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
2020-10-25,07:15,31.1,31.2,12.6,46.2,0.0,21,5.3,12.3,N ,6.3,13.8,35.3,46.7,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:54.891369
