Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-06-07,00:15,55.0,,34.5,45.7,0.0,0,9.3,15.0,,,,71.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,00:30,54.7,,34.6,46.5,0.0,0,8.4,12.8,,,,71.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,00:45,55.0,,34.4,45.6,0.0,0,9.5,15.0,,,,71.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,01:00,54.9,,34.3,45.5,0.0,0,8.1,13.2,,,,71.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,01:15,54.8,,34.2,45.6,0.0,0,8.5,13.5,,,,71.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,01:30,54.6,,34.1,45.8,0.0,0,8.9,15.0,,,,71.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,01:45,54.6,,34.0,45.6,0.0,0,9.4,16.4,,,,71.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,02:00,54.4,,34.0,46.0,0.0,0,9.1,14.2,,,,71.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,02:15,54.2,,34.0,46.4,0.0,0,9.2,13.5,,,,71.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,02:30,54.2,,34.1,46.4,0.0,0,9.7,15.0,,,,71.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,02:45,54.5,,34.0,45.6,0.0,0,10.6,16.7,,,,71.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,03:00,54.2,,34.1,46.5,0.0,0,9.5,14.6,,,,71.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,03:15,54.1,,34.0,46.5,0.0,0,10.6,16.4,,,,71.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,03:30,54.0,,34.0,46.5,0.0,0,10.5,17.1,,,,70.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,03:45,53.8,,34.2,47.2,0.0,0,10.7,16.0,,,,70.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,04:00,53.6,,34.3,47.8,0.0,1,10.4,15.3,,,,70.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
2020-06-07,04:15,53.5,,34.3,48.0,0.0,4,9.8,14.6,,,,70.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:12:52.535517
