Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-10-04,00:15,58.0,,50.8,77.0,0.0,0,2.8,4.9,,,,67.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,00:30,60.3,,50.9,70.8,0.0,0,3.4,7.4,,,,67.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,00:45,62.5,,51.1,66.2,0.0,0,4.0,6.7,,,,67.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,01:00,61.6,,50.2,66.0,0.0,0,3.8,6.4,,,,67.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,01:15,55.4,,47.3,74.1,0.0,0,2.0,4.9,,,,67.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,01:30,54.7,,47.7,77.2,0.0,0,0.8,2.4,,,,67.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,01:45,52.5,,47.6,83.4,0.0,0,0.9,2.8,,,,67.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,02:00,52.3,,48.1,85.5,0.0,0,1.9,4.2,,,,67.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,02:15,51.3,,48.6,90.4,0.0,0,0.4,2.1,,,,67.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,02:30,51.3,,48.0,88.5,0.0,0,1.1,3.1,,,,67.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,02:45,50.5,,48.0,91.2,0.0,0,1.1,2.4,,,,67.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,03:00,49.9,,48.0,92.9,0.0,0,0.2,2.1,,,,67.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,03:15,50.8,,47.5,88.2,0.0,0,1.9,2.8,,,,67.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,03:30,51.6,,47.6,86.0,0.0,0,1.2,3.1,,,,66.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,03:45,51.3,,46.7,84.1,0.0,0,1.5,4.2,,,,66.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,04:00,50.7,,46.3,84.7,0.0,0,1.0,3.1,,,,66.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,04:15,50.4,,46.4,85.9,0.0,0,1.2,3.5,,,,66.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,04:30,49.4,,45.5,86.4,0.0,0,2.0,4.6,,,,66.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,04:45,50.1,,45.7,84.8,0.0,0,1.0,3.5,,,,66.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,05:00,49.1,,45.1,86.1,0.0,0,1.4,2.8,,,,66.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,05:15,48.6,,45.0,87.4,0.0,0,0.9,2.8,,,,66.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,05:30,51.5,,45.5,79.9,0.0,0,2.6,7.4,,,,66.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,05:45,56.7,,45.6,66.4,0.0,0,3.5,7.1,,,,66.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,06:00,55.4,,44.9,67.8,0.0,2,3.8,8.5,,,,66.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,06:15,57.9,,43.7,59.2,0.0,5,5.5,8.9,,,,66.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,06:30,58.1,,43.4,57.9,0.0,11,4.2,8.9,,,,65.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,06:45,55.3,,43.5,64.2,0.0,16,2.1,5.3,,,,65.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,07:00,56.2,,43.2,61.4,0.0,20,4.0,6.7,,,,65.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,07:15,56.5,,42.8,60.1,0.0,22,3.8,6.0,,,,65.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,07:30,56.8,,42.4,58.4,0.0,25,4.1,8.5,,,,65.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,07:45,57.3,,41.9,56.3,0.0,28,5.0,7.4,,,,65.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,08:00,57.9,,41.6,54.5,0.0,31,4.2,6.7,,,,65.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,08:15,60.1,,41.5,50.1,0.0,213,5.7,11.0,,,,65.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,08:30,62.3,,42.2,47.6,0.0,315,3.7,6.4,,,,65.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,08:45,62.6,,43.1,48.9,0.0,350,3.4,6.0,,,,65.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,09:00,64.7,,42.8,44.8,0.0,384,3.1,6.0,,,,65.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,09:15,66.3,,41.0,39.6,0.0,416,3.9,8.5,,,,64.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,09:30,67.7,,41.5,38.4,0.0,446,4.9,7.8,,,,64.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,09:45,68.5,,40.8,36.5,0.0,474,4.4,7.4,,,,64.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,10:00,68.9,,41.7,37.2,0.0,498,3.8,7.1,,,,64.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,10:15,69.9,,42.7,37.3,0.0,522,2.7,4.6,,,,64.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,10:30,70.2,,43.1,37.5,0.0,540,3.0,4.2,,,,64.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,10:45,71.2,,42.8,35.9,0.0,555,3.2,4.9,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,11:00,72.6,,43.8,35.5,0.0,567,3.1,6.4,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,11:15,73.6,,45.2,36.3,0.0,574,3.1,5.7,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,11:30,74.3,,45.4,35.7,0.0,583,2.7,5.3,,,,64.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,11:45,76.0,,44.9,33.1,0.0,582,3.1,5.3,,,,64.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,12:00,77.5,,44.2,30.7,0.0,589,3.5,6.4,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,12:15,78.8,,39.9,24.9,0.0,598,3.5,7.4,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,12:30,79.9,,40.6,24.6,0.0,581,4.9,8.5,,,,64.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,12:45,79.3,,41.0,25.6,0.0,359,5.7,7.8,,,,64.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,13:00,79.1,,40.9,25.6,0.0,323,4.7,7.8,,,,64.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,13:15,79.1,,41.8,26.5,0.0,253,4.4,6.7,,,,64.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,13:30,79.3,,42.3,26.8,0.0,239,4.3,6.4,,,,64.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,13:45,80.6,,42.1,25.5,0.0,523,5.3,7.8,,,,64.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,14:00,82.2,,40.1,22.4,0.0,494,5.0,7.8,,,,64.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,14:15,82.3,,39.0,21.4,0.0,445,4.6,7.4,,,,65.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,14:30,83.3,,39.1,20.8,0.0,415,3.9,7.4,,,,65.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,14:45,82.8,,39.5,21.5,0.0,384,3.9,6.7,,,,65.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,15:00,82.8,,39.5,21.4,0.0,352,4.8,6.7,,,,65.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,15:15,82.9,,39.6,21.5,0.0,318,4.6,6.7,,,,65.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,15:30,82.7,,39.5,21.6,0.0,284,4.6,6.4,,,,65.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,15:45,82.7,,40.2,22.2,0.0,250,3.4,5.7,,,,65.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,16:00,82.4,,40.0,22.2,0.0,139,2.3,4.2,,,,66.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,16:15,78.9,,53.5,41.3,0.0,110,1.0,2.4,,,,66.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,16:30,78.0,,47.0,33.5,0.0,73,2.5,6.0,,,,66.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,16:45,79.4,,34.9,20.0,0.0,60,3.8,6.7,,,,66.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,17:00,78.5,,34.1,19.9,0.0,35,4.7,8.5,,,,66.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,17:15,77.7,,33.8,20.2,0.0,26,4.9,9.6,,,,66.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,17:30,76.0,,37.5,24.7,0.0,10,3.8,8.2,,,,66.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,17:45,73.5,,37.2,26.6,0.0,4,4.8,7.1,,,,66.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,18:00,74.3,,34.5,23.3,0.0,0,4.6,7.4,,,,67.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,18:15,73.2,,37.1,26.8,0.0,0,3.4,6.7,,,,67.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
2020-10-04,18:30,72.9,,36.1,26.0,0.0,0,3.9,7.8,,,,67.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:15:28.652040
